Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.822,6.734,1.953,0.250,1.000,5.083,7.038,2.395,4.643,0,2.000,6.265,3.212,0.803,6.265,3.212,0.803,1.758,0.704,0.504,58.903,-34.687,-8.063,2.496,3.490,1.398,5.865,2.639,0.000,0.130
2,0.902,7.550,2.369,0.214,-0.500,21.262,23.706,4.204,7.038,0,1.200,22.485,5.493,0.556,22.485,5.493,0.556,2.002,0.760,0.412,42.525,8.106,98.948,2.636,4.857,1.842,22.093,5.083,0.000,0.130
3,1.197,8.965,1.679,0.225,-2.000,1.075,3.666,6.843,8.260,0,1.200,2.421,7.634,0.565,2.421,7.634,0.565,1.429,0.798,0.511,-15.741,-12.957,110.716,1.790,2.799,1.564,2.933,7.185,0.000,0.130
4,17.854,122.483,23.006,0.020,-14.500,4.888,10.509,6.794,17.352,0,3.200,7.738,11.521,1.075,7.738,11.521,1.075,5.627,2.556,1.495,-82.257,-1.720,-171.935,2.202,3.765,1.710,8.456,15.250,0.000,0.228
5,0.458,3.570,0.634,0.521,2.000,10.362,11.144,7.576,8.260,0,2.000,10.745,7.922,1.219,10.745,7.922,1.219,1.292,0.401,0.333,13.196,-86.514,28.879,3.219,3.882,1.206,10.704,7.869,0.000,0.179
6,5.580,37.978,7.406,0.064,-4.500,23.022,26.296,7.869,15.299,0,3.600,24.707,11.052,1.300,24.707,11.052,1.300,4.221,2.269,1.331,82.713,9.690,-62.365,1.860,3.172,1.705,25.074,12.220,0.000,0.179
7,0.293,2.459,1.151,0.654,-1.000,9.189,9.922,10.998,12.317,0,0.400,9.587,11.667,0.200,9.587,11.667,0.200,0.759,0.435,0.408,-97.023,-0.000,-0.000,1.743,1.859,1.067,9.580,11.046,0.000,0.081
8,0.543,4.193,1.163,0.452,1.000,12.708,13.637,11.437,12.757,0,1.200,13.138,12.016,0.449,13.138,12.016,0.449,0.942,0.590,0.437,-81.446,-53.893,-128.757,1.598,2.157,1.350,13.050,11.926,0.000,0.130
9,0.233,2.140,0.621,0.627,1.000,15.690,16.423,12.317,13.099,0,0.800,16.102,12.698,0.303,16.102,12.698,0.303,0.612,0.442,0.390,-45.187,-60.105,-171.592,1.387,1.570,1.132,16.227,12.659,0.000,0.130
10,6.085,41.630,7.706,0.058,-2.000,26.932,30.549,12.366,17.401,0,4.400,28.535,14.461,2.247,28.535,14.461,2.247,3.585,2.210,0.869,61.401,-1.190,89.119,1.622,4.125,2.543,27.421,12.953,0.400,0.261
11,0.167,1.444,0.682,1.050,1.000,11.828,12.562,14.223,15.006,0,0.400,12.202,14.641,0.200,12.202,14.641,0.200,0.455,0.417,0.408,-43.519,-0.000,0.000,1.090,1.114,1.022,12.122,14.321,0.000,0.081
12,1.841,13.996,3.850,0.140,-3.000,14.663,17.840,14.419,17.205,0,1.200,16.384,15.735,0.421,16.384,15.735,0.421,1.837,1.164,0.696,19.110,2.384,-7.993,1.578,2.639,1.672,15.934,15.592,0.000,0.179
13,7.774,48.537,7.273,0.060,-7.000,3.421,8.309,14.615,19.307,0,3.200,6.077,16.946,0.988,6.077,16.946,0.988,2.835,2.311,1.258,14.299,-4.788,-28.083,1.226,2.254,1.838,6.159,15.250,0.000,0.179
14,0.412,2.700,0.727,0.975,1.000,10.020,10.802,15.885,16.863,0,0.800,10.428,16.381,0.404,10.428,16.381,0.404,0.617,0.514,0.439,-67.458,-69.354,-82.721,1.200,1.407,1.172,10.264,16.130,0.000,0.130
15,1.067,8.816,1.852,0.188,-0.500,24.830,27.225,16.374,17.645,0,1.200,26.081,16.998,0.500,26.081,16.998,0.500,1.272,0.729,0.579,-15.616,-9.068,94.859,1.745,2.196,1.258,26.785,16.570,0.000,0.130
16,5.222,33.952,4.488,0.079,0.500,26.199,29.571,17.303,20.822,0,4.800,27.946,18.887,2.633,27.946,18.887,2.633,2.813,1.798,0.621,-50.146,39.467,-82.699,1.564,4.528,2.894,28.789,18.134,1.200,0.179
17,1.780,14.490,2.465,0.118,1.000,8.994,11.144,16.472,18.280,0,4.800,10.194,17.304,3.007,10.194,17.304,3.007,2.917,0.761,0.585,-22.169,-65.175,174.784,3.836,4.988,1.300,10.753,16.912,4.400,0.196
18,0.621,5.149,1.279,0.320,1.000,29.473,30.255,17.449,18.965,0,2.400,29.859,18.353,1.489,29.859,18.353,1.489,1.388,0.796,0.299,70.843,77.737,-93.178,1.743,4.642,2.664,29.864,18.329,1.200,0.130
19,0.886,6.428,1.531,0.334,0.000,16.667,18.965,19.307,20.969,0,1.200,17.967,20.287,0.509,17.967,20.287,0.509,1.593,0.744,0.372,31.964,-6.293,-90.948,2.143,4.284,1.999,18.183,20.431,0.000,0.179
20,0.272,2.166,0.621,0.826,1.000,14.566,15.348,19.502,20.235,0,0.800,15.008,19.865,0.373,15.008,19.865,0.373,0.631,0.441,0.379,1.362,-67.452,35.686,1.431,1.664,1.163,14.957,19.796,0.000,0.130
21,2.869,18.053,3.148,0.158,5.500,9.140,10.607,18.036,21.506,0,3.600,9.922,19.896,1.566,9.922,19.896,1.566,1.774,1.512,0.495,-105.007,65.993,79.793,1.174,3.583,3.053,9.776,20.040,0.000,0.196
22,0.214,1.762,0.585,0.948,1.000,15.934,16.570,19.698,20.480,0,0.800,16.267,20.110,0.412,16.267,20.110,0.412,0.635,0.402,0.325,-60.438,-66.942,-84.207,1.578,1.954,1.238,16.130,20.040,0.000,0.130
23,0.617,5.953,2.246,0.204,-8.500,22.435,23.950,19.747,21.457,0,1.200,23.280,20.610,0.636,23.280,20.610,0.636,1.016,0.899,0.389,-28.671,-38.280,141.194,1.131,2.614,2.313,23.119,20.431,0.000,0.130
24,1.016,8.446,2.572,0.194,2.000,15.445,17.645,20.235,22.484,0,1.200,16.663,21.236,0.398,16.663,21.236,0.398,1.253,1.015,0.598,21.936,-0.841,-12.139,1.234,2.095,1.697,17.254,20.822,0.000,0.130
25,4.354,29.797,4.189,0.081,1.000,30.744,34.752,19.747,22.631,0,3.200,32.421,21.371,1.495,32.421,21.371,1.495,2.311,1.631,1.048,-12.415,-10.073,115.097,1.417,2.206,1.557,31.038,21.751,0.000,0.179
26,135.987,859.077,131.538,0.003,-83.500,8.016,32.846,20.627,35.534,0,4.800,21.940,29.367,2.041,21.940,29.367,2.041,13.929,6.851,2.649,-0.337,0.657,177.885,2.033,5.259,2.587,24.928,27.860,0.000,0.261
27,0.892,5.569,1.348,0.520,1.000,17.449,18.720,21.653,23.119,0,1.600,18.075,22.445,0.564,18.075,22.445,0.564,0.944,0.718,0.513,-79.732,-56.192,-153.839,1.314,1.841,1.401,18.085,22.582,0.000,0.179
28,0.614,6.609,1.885,0.147,-2.000,25.808,26.541,22.093,23.901,0,2.400,26.143,23.111,1.138,26.143,23.111,1.138,1.452,0.811,0.300,-80.895,63.241,112.592,1.790,4.834,2.700,26.101,23.608,1.600,0.130
