Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.367,3.144,1.240,0.490,1.000,23.315,24.390,3.128,4.546,0,0.800,23.744,3.796,0.405,23.744,3.796,0.405,0.930,0.604,0.356,-51.814,-22.224,-125.659,1.540,2.614,1.697,23.559,4.057,0.000,0.114
2,1.069,7.902,2.273,0.262,1.500,24.928,27.518,4.057,6.501,0,0.800,26.032,5.655,0.436,26.032,5.655,0.436,2.029,0.809,0.591,38.283,2.405,-6.718,2.508,3.431,1.368,25.465,5.377,0.000,0.130
3,0.644,5.328,1.349,0.310,1.000,18.329,19.991,4.986,6.599,0,1.600,19.140,5.730,0.823,19.140,5.730,0.823,1.119,0.762,0.399,-37.793,14.516,126.192,1.468,2.803,1.910,19.600,5.719,0.000,0.081
4,13.419,78.678,12.378,0.042,-1.500,20.822,30.255,6.403,12.611,0,4.000,25.989,8.771,1.295,25.989,8.771,1.295,6.066,2.233,1.488,21.313,-7.027,36.147,2.717,4.077,1.501,27.127,8.407,0.000,0.228
5,51.811,346.138,54.467,0.007,-55.500,8.700,20.920,7.038,23.999,0,4.800,13.904,15.450,2.116,13.904,15.450,2.116,11.537,3.118,2.582,-55.450,0.506,168.648,3.700,4.467,1.208,16.227,14.028,0.000,0.261
6,0.169,1.740,0.475,0.615,1.000,21.604,22.239,9.238,9.727,0,1.200,21.908,9.477,0.650,21.908,9.477,0.650,0.822,0.349,0.269,60.110,84.441,-25.142,2.355,3.058,1.298,21.897,9.433,0.000,0.130
7,1.069,8.436,2.639,0.215,1.000,11.584,13.050,9.385,11.828,0,1.200,12.381,10.586,0.675,12.381,10.586,0.675,1.118,0.885,0.605,71.010,-3.020,47.439,1.263,1.847,1.463,12.464,10.607,0.000,0.163
8,0.764,6.298,1.369,0.264,0.000,29.376,30.940,13.588,14.468,0,2.000,30.167,13.985,0.872,30.167,13.985,0.872,1.133,0.933,0.359,-120.394,88.498,32.819,1.214,3.155,2.598,29.669,13.930,0.000,0.179
9,6.781,52.957,10.798,0.035,-16.500,32.015,34.850,13.832,22.337,0,3.600,33.362,17.220,1.457,33.362,17.220,1.457,5.260,1.757,1.054,88.844,-3.587,-87.693,2.994,4.990,1.667,33.237,20.382,1.200,0.147
10,0.182,1.508,0.668,1.088,1.000,23.413,24.243,13.979,14.712,0,0.400,23.831,14.349,0.200,23.831,14.349,0.200,0.485,0.419,0.408,24.718,-0.000,-0.000,1.158,1.188,1.026,23.706,14.028,0.000,0.081
11,0.463,2.976,0.776,0.918,1.000,25.026,26.247,14.028,14.908,0,0.800,25.611,14.467,0.374,25.611,14.467,0.374,0.734,0.601,0.363,25.541,7.286,-87.098,1.221,2.023,1.657,25.221,14.175,0.000,0.130
12,0.667,4.895,1.003,0.429,1.500,17.058,18.329,14.175,15.397,0,1.600,17.766,14.765,0.779,17.766,14.765,0.779,1.113,0.639,0.430,67.583,-67.908,64.599,1.743,2.591,1.486,17.645,14.517,0.000,0.196
13,0.478,3.304,0.850,0.716,0.000,20.529,21.604,14.859,15.836,0,0.800,21.047,15.354,0.370,21.047,15.354,0.370,0.647,0.561,0.463,-20.440,-48.645,60.560,1.153,1.398,1.212,20.969,15.103,0.000,0.130
14,0.266,2.309,0.681,0.648,0.000,29.180,29.864,14.712,15.543,0,1.200,29.493,15.077,0.509,29.493,15.077,0.509,0.811,0.415,0.313,85.589,71.524,52.138,1.956,2.587,1.322,29.425,14.957,0.000,0.130
15,135.660,928.768,167.764,0.003,-159.000,4.692,26.785,15.006,38.711,0,4.800,15.508,29.695,2.029,15.508,29.695,2.029,12.482,8.725,2.737,55.869,-0.595,-0.422,1.431,4.560,3.188,5.474,25.417,0.000,0.228
16,1.884,12.845,2.834,0.189,-0.500,16.179,17.547,15.494,18.427,0,2.000,16.858,16.699,0.701,16.858,16.699,0.701,1.521,1.080,0.603,81.506,7.681,67.575,1.408,2.522,1.791,16.667,16.716,0.000,0.196
17,0.215,2.215,0.932,0.481,0.000,20.920,21.702,16.227,17.107,0,0.800,21.314,16.745,0.292,21.314,16.745,0.292,0.621,0.451,0.375,-59.216,50.008,77.756,1.376,1.655,1.202,21.164,16.912,0.000,0.130
18,14.716,78.331,9.941,0.051,-3.000,11.389,18.476,14.859,21.018,0,4.800,14.034,18.310,2.049,14.034,18.310,2.049,3.736,2.690,1.670,44.772,33.269,-52.228,1.389,2.237,1.611,12.953,17.743,4.400,0.277
19,2.207,17.230,3.340,0.108,-2.500,31.038,33.090,17.205,19.698,0,4.000,32.171,18.276,1.501,32.171,18.276,1.501,2.076,1.261,0.620,7.765,66.679,-15.178,1.645,3.348,2.035,32.259,18.134,0.000,0.130
20,0.841,5.197,1.095,0.570,0.000,22.533,23.999,18.378,19.600,0,1.200,23.252,19.026,0.411,23.252,19.026,0.411,0.887,0.617,0.553,26.539,-3.961,-81.688,1.438,1.605,1.116,22.973,18.525,0.000,0.130
21,0.100,1.277,0.434,0.547,1.000,30.647,31.184,18.671,19.062,0,1.200,30.960,18.853,0.638,30.960,18.853,0.638,0.900,0.276,0.239,14.185,76.377,-65.282,3.262,3.770,1.156,31.038,18.818,0.000,0.130
22,0.745,5.932,1.111,0.301,1.000,8.505,9.873,18.623,19.551,0,3.200,9.060,19.127,1.689,9.060,19.127,1.689,1.730,0.657,0.325,-33.399,-76.203,98.124,2.633,5.322,2.021,8.896,19.209,1.200,0.147
23,0.454,3.292,0.765,0.653,0.500,23.804,24.635,20.578,21.506,0,1.200,24.255,21.046,0.486,24.255,21.046,0.486,0.743,0.501,0.447,-45.018,-79.262,-68.260,1.485,1.661,1.119,24.390,20.969,0.000,0.147
24,0.743,5.791,1.665,0.322,0.000,28.056,29.473,20.724,22.484,0,1.200,28.688,21.574,0.433,28.688,21.574,0.433,1.225,0.791,0.473,65.133,4.016,-63.552,1.549,2.591,1.673,28.447,20.871,0.000,0.130
25,0.173,1.611,0.536,0.809,1.000,25.123,25.905,21.751,22.337,0,0.800,25.533,22.046,0.359,25.533,22.046,0.359,0.655,0.367,0.320,-15.660,-60.808,101.845,1.781,2.043,1.147,25.563,21.995,0.000,0.130
26,0.761,6.321,1.441,0.259,1.000,24.537,26.199,22.435,23.852,0,1.200,25.404,23.133,0.591,25.404,23.133,0.591,1.174,0.830,0.389,-32.783,-1.184,106.430,1.414,3.022,2.137,25.123,23.070,0.000,0.130
27,0.697,4.331,0.989,0.676,1.000,26.296,27.958,22.484,23.510,0,0.800,27.137,22.999,0.404,27.137,22.999,0.404,0.997,0.605,0.424,-18.918,-4.727,81.253,1.647,2.351,1.427,27.665,22.631,0.000,0.130
28,6.402,40.844,5.253,0.068,-4.000,33.481,36.023,22.582,27.763,0,3.600,34.747,24.895,1.664,34.747,24.895,1.664,2.521,1.713,0.848,-80.611,11.189,84.529,1.471,2.971,2.019,34.459,24.243,0.000,0.212
29,0.766,6.933,1.572,0.199,-0.500,3.910,5.768,23.217,24.928,0,1.200,4.851,23.948,0.538,4.851,23.948,0.538,1.270,0.786,0.425,-43.248,12.199,-101.729,1.616,2.987,1.848,4.741,23.950,0.000,0.147
30,2.741,19.768,3.960,0.110,-2.000,11.584,13.784,22.386,25.172,0,4.800,12.727,23.695,1.730,12.727,23.695,1.730,2.732,1.558,0.682,-53.893,-75.409,-156.150,1.754,4.005,2.283,13.050,24.439,0.000,0.212
31,0.088,1.055,0.476,0.744,1.000,24.292,25.270,23.901,24.341,0,0.400,24.772,24.114,0.200,24.772,24.114,0.200,0.623,0.408,0.205,-18.652,-0.000,90.000,1.526,3.041,1.993,24.977,23.950,0.000,0.081
32,2.813,20.851,4.926,0.099,0.000,16.374,19.942,24.292,26.590,0,2.400,18.316,25.452,0.816,18.316,25.452,0.816,2.375,1.263,0.874,27.329,-21.176,51.413,1.880,2.716,1.445,19.551,26.003,0.000,0.163
33,3.447,22.801,4.379,0.113,1.000,26.736,31.966,24.683,26.883,0,1.600,29.676,25.901,0.556,29.676,25.901,0.556,3.247,1.090,0.817,9.420,-5.565,-9.734,2.978,3.975,1.335,30.158,26.247,0.000,0.163
34,4.330,31.003,5.498,0.071,-0.500,20.138,23.315,25.905,29.034,0,4.400,21.544,27.541,1.549,21.544,27.541,1.549,2.678,1.574,1.265,50.375,55.214,-64.535,1.701,2.117,1.245,22.533,28.007,0.000,0.179
35,0.081,0.936,0.483,0.909,0.500,17.156,17.694,26.785,27.372,0,0.400,17.428,27.070,0.200,17.428,27.070,0.200,0.408,0.386,0.275,0.000,-90.000,-31.485,1.058,1.482,1.401,17.254,26.834,0.000,0.081
