Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,198.329,1054.517,124.628,0.004,-130.500,2.982,17.889,5.816,27.567,0.000,4.800,10.614,17.506,2.264,10.614,17.506,2.264,11.694,6.768,2.536,-72.211,1.505,-177.648,1.728,4.611,2.669,13.979,17.792,0.000,0.326
2,1.678,13.200,1.834,0.138,-1.000,21.360,23.217,6.892,8.651,0.000,2.800,22.221,7.743,1.617,22.221,7.743,1.617,1.613,1.123,0.505,-35.343,-54.124,80.714,1.437,3.194,2.223,21.604,8.260,0.000,0.179
3,0.703,4.593,0.917,0.577,1.000,15.445,16.472,11.242,12.513,0.000,1.200,16.004,11.926,0.761,16.004,11.926,0.761,0.799,0.678,0.475,-65.936,-43.828,-83.884,1.177,1.682,1.429,15.788,12.073,0.000,0.179
4,0.136,1.401,0.397,0.757,1.000,16.521,16.912,12.611,13.099,0.000,1.200,16.723,12.831,0.628,16.723,12.831,0.628,0.791,0.292,0.238,-33.157,-86.991,125.584,2.712,3.324,1.226,16.667,12.806,0.000,0.147
5,1.674,9.741,1.024,0.343,4.000,21.751,23.168,13.344,14.957,0.000,2.800,22.314,14.103,1.176,22.314,14.103,1.176,1.451,0.951,0.427,19.865,-81.157,4.897,1.526,3.394,2.224,22.044,14.468,0.000,0.212
6,0.945,8.998,1.903,0.139,1.000,15.103,16.716,16.912,18.280,0.000,2.800,15.755,17.519,1.362,15.755,17.519,1.362,1.616,0.866,0.472,25.086,-71.038,21.081,1.866,3.422,1.833,15.543,17.352,0.800,0.130
7,0.368,3.455,1.137,0.371,0.000,4.350,5.523,18.476,19.796,0.000,2.000,4.996,18.992,1.299,4.996,18.992,1.299,1.601,0.598,0.309,-43.977,55.415,-81.711,2.675,5.180,1.936,5.279,18.671,0.000,0.147
8,0.759,8.922,2.508,0.092,-1.500,2.542,5.132,23.022,25.172,0.000,1.600,4.168,23.831,0.819,4.168,23.831,0.819,1.577,1.096,0.632,37.148,12.133,105.075,1.439,2.495,1.733,4.008,23.266,0.000,0.114
9,0.083,0.959,0.437,0.886,1.000,10.411,10.802,12.415,13.002,0.400,1.200,10.619,12.700,0.949,10.619,12.700,0.949,0.507,0.352,0.251,-99.057,83.550,112.383,1.438,2.021,1.406,10.558,12.611,0.400,0.081
10,0.117,1.225,0.596,0.836,1.000,8.603,9.433,12.708,13.246,0.400,0.800,9.061,12.994,0.600,9.061,12.994,0.600,0.498,0.408,0.295,-16.302,3.255E-27,90.000,1.219,1.687,1.385,9.042,12.806,0.400,0.081
11,0.079,1.143,0.557,0.476,1.000,9.971,10.411,13.539,14.175,0.400,1.200,10.183,13.850,0.749,10.183,13.850,0.749,0.632,0.318,0.245,-77.354,67.341,-115.195,1.987,2.577,1.297,10.167,13.637,0.400,0.081
12,0.081,0.902,0.464,1.016,1.000,7.674,8.260,13.930,14.468,0.400,0.800,7.931,14.194,0.600,7.931,14.194,0.600,0.408,0.381,0.281,-107.120,-90.000,-22.984,1.072,1.454,1.356,7.918,14.028,0.400,0.081
13,3.022,19.113,3.052,0.148,0.000,11.535,13.588,13.441,16.032,0.400,4.800,12.613,14.769,3.345,12.613,14.769,3.345,2.512,1.571,0.728,12.504,-75.828,149.171,1.599,3.450,2.158,12.708,14.077,4.400,0.261
14,0.159,1.820,0.891,0.472,1.000,8.847,9.629,24.977,25.905,0.400,1.200,9.298,25.563,0.631,9.298,25.563,0.631,0.603,0.475,0.318,-52.892,3.051,96.594,1.269,1.896,1.493,9.482,25.074,0.400,0.081
15,0.488,4.168,0.951,0.372,1.000,20.822,21.506,1.857,2.835,0.800,3.200,21.155,2.293,2.282,21.155,2.293,2.282,1.452,0.431,0.360,-85.543,81.721,105.899,3.368,4.033,1.197,21.018,2.200,1.600,0.130
16,0.090,0.990,0.351,0.941,1.000,18.769,19.258,7.038,7.429,0.800,1.600,18.978,7.232,1.285,18.978,7.232,1.285,0.580,0.293,0.256,14.046,-80.922,66.419,1.981,2.271,1.146,18.867,7.136,0.800,0.081
17,0.973,7.258,1.612,0.280,-0.500,1.075,2.346,19.062,20.333,1.200,4.000,1.601,19.689,2.591,1.601,19.689,2.591,1.628,0.606,0.451,-40.646,-75.042,-171.534,2.688,3.607,1.342,1.320,19.649,2.000,0.179
18,0.059,0.760,0.431,0.905,0.000,4.937,5.377,24.977,25.417,1.600,2.000,5.150,25.199,1.800,5.150,25.199,1.800,0.408,0.298,0.275,-87.957,-90.000,-69.030,1.368,1.485,1.085,5.083,25.026,1.600,0.081
19,0.082,1.099,0.657,0.575,2.000,15.445,15.934,15.885,16.619,2.400,2.800,15.709,16.309,2.600,15.709,16.309,2.600,0.467,0.408,0.279,-68.681,-2.981E-26,90.000,1.143,1.670,1.461,15.690,15.983,2.400,0.081
20,0.086,1.185,0.683,0.503,1.500,8.603,9.140,12.464,13.197,2.800,3.200,8.819,12.870,3.000,8.819,12.870,3.000,0.507,0.408,0.280,67.860,7.720E-26,90.000,1.243,1.812,1.458,8.700,12.513,2.800,0.081
21,0.264,2.448,0.731,0.536,1.000,15.885,16.521,17.792,18.818,3.600,4.800,16.263,18.179,4.436,16.263,18.179,4.436,0.682,0.516,0.334,-67.311,81.153,50.598,1.322,2.044,1.546,16.276,18.134,4.400,0.147
22,0.242,2.060,0.918,0.756,1.500,12.562,13.637,25.368,26.541,4.400,4.800,13.131,25.909,4.600,13.131,25.909,4.600,0.879,0.408,0.335,48.241,1.770E-26,90.000,2.152,2.619,1.217,12.757,25.417,4.400,0.081
255,0.435,15.349,10.911,0.006,39.000,1.613,22.533,1.808,25.759,0.400,4.800,12.630,15.475,1.777,12.630,15.475,1.777,16.966,8.459,2.635,-50.317,0.892,-172.325,2.006,6.439,3.210,16.032,11.437,0.400,0.065
