Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.063,0.840,0.428,0.758,1.000,24.977,25.319,6.354,6.941,0.000,0.800,25.138,6.603,0.558,25.138,6.603,0.558,0.493,0.356,0.219,-66.927,88.254,73.965,1.383,2.252,1.628,25.074,6.403,0.400,0.081
2,4.770,33.957,5.447,0.066,4.000,24.195,27.567,6.403,11.682,0.000,3.600,25.734,9.076,1.822,25.734,9.076,1.822,3.224,1.613,0.768,59.448,9.220,-88.957,1.999,4.199,2.100,25.026,8.749,0.800,0.147
3,0.774,5.091,0.798,0.514,3.000,11.046,12.611,11.828,12.806,0.000,1.600,11.709,12.318,0.655,11.709,12.318,0.655,0.920,0.699,0.433,0.851,56.592,-67.228,1.317,2.127,1.615,11.535,12.220,0.000,0.179
4,1.324,9.972,2.320,0.200,1.000,14.663,15.836,12.073,14.370,0.000,2.400,15.241,13.458,1.204,15.241,13.458,1.204,1.494,1.209,0.488,-82.394,37.337,-90.709,1.236,3.063,2.479,15.152,14.077,0.000,0.179
5,319.798,2006.670,320.283,0.001,-382.000,1.026,30.060,12.171,52.837,0.000,4.800,15.223,31.068,1.983,15.223,31.068,1.983,22.551,9.480,2.289,-55.778,-0.365,179.110,2.379,9.852,4.141,23.168,21.751,0.000,0.293
6,1.606,8.946,0.960,0.408,3.000,16.130,17.401,16.667,18.085,0.000,2.000,16.763,17.409,0.907,16.763,17.409,0.907,1.178,0.845,0.551,28.547,-86.546,4.660,1.394,2.136,1.532,16.521,17.498,0.000,0.228
7,0.172,1.578,0.511,0.852,1.000,3.519,4.155,26.101,26.736,0.000,0.800,3.809,26.433,0.431,3.809,26.433,0.431,0.622,0.354,0.316,48.543,-72.132,74.884,1.757,1.967,1.120,3.666,26.345,0.000,0.130
8,0.070,0.908,0.518,0.735,0.500,18.134,18.623,28.643,29.229,0.000,0.400,18.361,28.915,0.200,18.361,28.915,0.200,0.408,0.349,0.289,0.000,-90.000,-175.089,1.169,1.413,1.209,18.231,28.740,0.000,0.081
9,0.516,3.640,0.950,0.624,1.000,8.994,10.411,29.718,30.598,0.000,0.800,9.603,30.162,0.383,9.603,30.162,0.383,0.868,0.604,0.405,-0.072,3.522,-94.871,1.437,2.142,1.491,9.336,29.962,0.000,0.130
10,0.091,1.102,0.461,0.696,1.000,13.979,14.615,31.331,31.771,0.000,0.800,14.317,31.554,0.318,14.317,31.554,0.318,0.618,0.316,0.262,0.339,65.254,-83.426,1.955,2.357,1.206,14.272,31.429,0.000,0.081
11,5.958,37.535,5.509,0.076,3.500,4.204,7.967,31.331,34.948,0.000,4.000,6.327,33.185,1.947,6.327,33.185,1.947,2.315,1.705,1.140,-47.770,48.171,-102.121,1.358,2.032,1.496,6.745,33.384,0.000,0.212
12,0.152,1.472,0.619,0.819,1.000,4.595,5.768,33.628,34.263,0.000,0.400,5.118,33.958,0.200,5.118,33.958,0.200,0.747,0.408,0.266,20.645,-0.000,90.000,1.830,2.808,1.534,4.692,33.726,0.000,0.081
13,0.143,1.616,0.855,0.551,0.000,10.655,11.535,39.054,39.933,0.000,0.400,11.077,39.511,0.200,11.077,39.511,0.200,0.661,0.408,0.285,-46.479,-0.000,90.000,1.620,2.317,1.430,11.291,39.151,0.000,0.081
14,0.366,4.147,2.008,0.212,-2.500,20.187,21.164,38.858,40.227,0.000,1.200,20.630,39.541,0.687,20.630,39.541,0.687,0.887,0.596,0.542,89.938,44.805,92.381,1.488,1.636,1.100,20.333,39.493,0.000,0.081
15,0.224,2.481,1.284,0.370,0.000,8.309,9.531,42.964,44.430,0.000,0.400,8.892,43.838,0.200,8.892,43.838,0.200,1.110,0.408,0.299,-47.263,-0.000,90.000,2.719,3.706,1.363,9.385,43.062,0.000,0.081
16,1.583,14.299,2.244,0.097,2.000,7.038,8.407,48.047,51.420,0.000,2.000,7.766,49.780,0.985,7.766,49.780,0.985,2.277,1.290,0.316,-75.596,4.013,-95.494,1.764,7.200,4.081,7.967,48.291,0.000,0.147
17,0.091,0.893,0.464,1.307,1.000,11.535,12.024,50.247,50.833,0.000,0.400,11.769,50.552,0.200,11.769,50.552,0.200,0.408,0.356,0.314,0.000,-90.000,174.183,1.147,1.301,1.135,11.731,50.295,0.000,0.081
18,0.359,3.723,0.936,0.283,1.000,20.040,21.164,55.086,56.014,0.000,2.000,20.579,55.672,0.965,20.579,55.672,0.965,1.359,0.553,0.287,-54.104,-70.867,124.636,2.457,4.742,1.930,20.578,55.770,0.000,0.163
