Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.889,15.736,4.921,0.104,1.000,23.315,28.056,3.861,8.798,0.000,0.800,25.560,6.731,0.401,25.560,6.731,0.401,3.676,1.166,0.605,-45.340,0.465,-179.226,3.152,6.080,1.929,27.812,4.155,0.000,0.130
2,104.905,716.281,109.944,0.003,-155.000,16.227,28.691,4.790,25.465,0.000,4.800,23.006,13.724,2.624,23.006,13.724,2.624,12.236,5.680,2.669,-85.428,1.069,-176.456,2.154,4.584,2.128,20.724,10.998,4.000,0.277
3,3.188,28.885,7.289,0.048,-3.000,27.323,30.744,6.501,12.464,0.000,3.200,29.098,10.001,1.904,29.098,10.001,1.904,3.242,2.099,1.041,52.038,-20.805,25.189,1.545,3.115,2.016,30.451,10.411,1.600,0.130
4,0.248,2.966,1.049,0.268,1.000,6.256,7.185,8.505,9.629,0.000,1.600,6.744,8.956,0.723,6.744,8.956,0.723,0.992,0.726,0.224,-78.667,-81.211,113.143,1.366,4.430,3.243,6.745,8.847,0.000,0.114
5,8.715,65.980,11.878,0.030,-2.500,11.340,15.690,7.674,12.024,0.000,4.800,14.063,9.675,2.315,14.063,9.675,2.315,3.135,2.141,1.511,-38.679,-57.655,126.507,1.464,2.075,1.417,13.735,10.655,2.000,0.261
6,0.865,7.759,2.145,0.181,1.000,10.069,12.317,8.407,9.824,0.000,2.800,11.280,9.127,1.763,11.280,9.127,1.763,1.507,1.110,0.402,-23.554,-57.275,77.864,1.358,3.748,2.761,11.437,8.896,2.000,0.130
7,62.571,406.623,57.476,0.007,-59.500,1.466,14.908,10.167,24.830,0.000,4.800,7.140,18.606,2.354,7.140,18.606,2.354,8.967,5.071,2.762,84.525,-4.646,0.505,1.768,3.246,1.836,5.572,19.014,0.000,0.277
8,0.147,2.006,0.804,0.304,-0.500,19.062,19.893,11.193,11.877,0.000,1.200,19.523,11.588,0.577,19.523,11.588,0.577,1.013,0.319,0.308,-25.377,62.881,-74.576,3.174,3.294,1.038,19.551,11.486,0.000,0.098
9,0.815,7.339,1.876,0.190,1.000,18.427,21.360,11.828,14.077,0.000,1.200,20.008,12.875,0.409,20.008,12.875,0.409,2.240,0.646,0.296,35.355,0.555,-95.253,3.468,7.577,2.185,18.671,12.073,0.000,0.130
10,0.063,0.932,0.602,0.556,1.000,6.501,7.038,12.220,12.953,0.000,0.400,6.753,12.590,0.200,6.753,12.590,0.200,0.517,0.408,0.199,-58.474,-0.000,90.000,1.266,2.592,2.047,6.745,12.415,0.000,0.081
11,0.185,2.188,0.674,0.371,1.000,11.291,12.122,11.926,12.562,0.000,2.000,11.752,12.328,0.895,11.752,12.328,0.895,1.240,0.371,0.262,24.711,74.236,-82.171,3.344,4.731,1.415,11.828,12.366,0.000,0.147
12,0.129,1.664,0.953,0.408,0.500,2.835,3.470,13.441,14.615,0.000,0.400,3.147,14.160,0.200,3.147,14.160,0.200,0.763,0.408,0.364,-81.214,-0.000,90.000,1.869,2.095,1.121,3.324,13.539,0.000,0.081
13,0.109,1.048,0.473,1.165,1.000,10.607,11.340,14.077,14.615,0.000,0.400,10.974,14.338,0.200,10.974,14.338,0.200,0.490,0.408,0.272,24.460,-0.000,90.000,1.201,1.799,1.498,10.704,14.126,0.000,0.081
14,0.916,6.365,1.033,0.368,2.000,17.596,18.867,18.671,19.991,0.000,1.200,18.210,19.386,0.658,18.210,19.386,0.658,0.873,0.718,0.582,-61.448,-50.323,-88.390,1.217,1.501,1.234,17.840,19.649,0.000,0.163
15,0.057,0.663,0.347,1.278,1.000,1.173,1.662,19.160,19.600,0.000,0.400,1.413,19.384,0.200,1.413,19.384,0.200,0.408,0.328,0.240,0.000,-90.000,-56.939,1.243,1.699,1.366,1.222,19.258,0.000,0.081
16,0.500,4.972,1.884,0.230,1.000,13.686,15.397,19.209,20.333,0.000,1.600,14.315,19.747,0.878,14.315,19.747,0.878,1.086,0.757,0.440,-25.526,-50.219,103.017,1.434,2.470,1.722,14.321,19.747,0.800,0.114
17,0.194,1.987,0.572,0.543,1.000,26.492,27.030,19.942,20.675,0.000,1.200,26.785,20.327,0.498,26.785,20.327,0.498,0.797,0.470,0.227,66.854,-78.316,87.681,1.698,3.518,2.072,26.834,20.431,0.000,0.147
18,0.456,4.720,1.555,0.223,1.500,16.276,17.889,20.382,22.337,0.000,2.000,16.984,21.339,1.143,16.984,21.339,1.143,1.955,0.550,0.321,51.062,39.536,-90.995,3.554,6.082,1.711,17.645,22.044,0.000,0.130
19,0.160,2.156,1.078,0.287,1.000,2.737,3.177,21.653,23.022,0.000,1.600,2.954,22.343,0.780,2.954,22.343,0.780,1.097,0.537,0.227,81.426,46.344,-86.751,2.041,4.835,2.368,2.982,22.533,0.000,0.098
20,0.256,2.587,0.624,0.428,1.500,12.317,13.246,24.390,25.026,0.000,1.600,12.829,24.703,0.955,12.829,24.703,0.955,1.046,0.431,0.256,45.275,70.854,-59.978,2.425,4.090,1.686,12.855,24.830,0.000,0.114
21,0.136,1.323,0.610,0.899,1.500,12.366,13.099,14.957,15.641,0.400,0.800,12.721,15.318,0.600,12.721,15.318,0.600,0.493,0.408,0.333,34.963,-2.466E-26,90.000,1.207,1.482,1.228,12.611,15.006,0.400,0.081
22,0.170,1.601,0.526,0.797,0.000,17.743,18.574,5.083,5.572,0.800,1.600,18.169,5.329,1.227,18.169,5.329,1.227,0.650,0.389,0.292,6.921,-62.536,71.084,1.670,2.223,1.331,17.938,5.181,0.800,0.081
23,0.091,1.199,0.377,0.541,1.000,14.321,14.908,7.283,7.625,0.800,2.000,14.632,7.468,1.472,14.632,7.468,1.472,0.829,0.306,0.202,-12.890,-80.549,82.572,2.709,4.105,1.515,14.517,7.429,0.800,0.081
24,0.264,2.525,1.011,0.489,1.000,18.231,19.307,11.926,13.197,0.800,1.600,18.687,12.457,1.345,18.687,12.457,1.345,0.939,0.485,0.336,-49.875,-11.692,91.490,1.936,2.796,1.444,18.427,12.659,0.800,0.081
25,0.212,2.319,1.269,0.408,1.500,2.639,3.666,13.930,15.641,0.800,1.200,3.059,14.867,1.000,3.059,14.867,1.000,1.264,0.408,0.292,-66.610,-1.994E-28,90.000,3.097,4.326,1.397,3.519,13.979,0.800,0.081
26,0.146,1.407,0.632,0.867,1.000,11.731,12.513,14.370,15.054,0.800,1.200,12.125,14.738,1.000,12.125,14.738,1.000,0.477,0.408,0.362,25.017,1.561E-26,90.000,1.169,1.319,1.128,11.926,14.468,0.800,0.081
27,0.064,0.725,0.334,1.215,1.000,10.655,11.291,25.514,25.856,0.800,1.200,10.966,25.661,1.000,10.966,25.661,1.000,0.408,0.379,0.233,85.932,-90.000,177.094,1.078,1.749,1.622,10.802,25.563,0.800,0.081
28,0.110,1.401,0.504,0.497,-0.500,16.570,17.303,7.234,7.723,1.200,2.000,16.957,7.445,1.661,16.957,7.445,1.661,0.614,0.421,0.213,-21.616,67.837,-82.789,1.457,2.877,1.975,17.107,7.332,1.200,0.081
29,0.234,2.437,0.778,0.428,1.000,16.227,17.694,7.772,8.407,1.200,2.400,16.721,8.075,2.029,16.721,8.075,2.029,0.914,0.590,0.281,-10.737,-32.998,108.587,1.549,3.258,2.104,16.374,8.212,1.200,0.081
30,0.056,0.783,0.373,0.750,1.000,20.480,20.920,8.847,9.336,1.200,2.000,20.679,9.114,1.454,20.679,9.114,1.454,0.518,0.277,0.250,-0.214,-78.891,167.080,1.872,2.073,1.108,20.578,8.994,1.200,0.081
31,3.028,25.305,6.018,0.064,1.000,1.515,4.204,13.539,18.476,1.200,4.800,3.224,15.554,3.325,3.224,15.554,3.325,3.389,2.204,1.031,73.230,-24.575,-54.876,1.538,3.287,2.138,3.861,17.694,4.400,0.147
32,0.088,0.981,0.458,0.925,0.500,12.366,13.050,25.074,25.514,1.200,1.600,12.689,25.307,1.400,12.689,25.307,1.400,0.410,0.408,0.274,-8.529,-1.982E-26,90.000,1.005,1.498,1.490,12.562,25.172,1.200,0.081
33,0.204,2.140,0.583,0.478,1.000,15.445,16.276,24.488,25.026,1.600,3.200,15.836,24.753,2.645,15.836,24.753,2.645,0.972,0.420,0.250,30.200,-82.397,36.364,2.314,3.894,1.683,15.788,24.732,2.400,0.130
34,0.251,2.695,0.795,0.365,-0.500,31.526,32.699,3.861,4.595,2.000,3.200,32.217,4.338,2.734,32.217,4.338,2.734,0.819,0.601,0.285,-32.652,59.168,-131.175,1.362,2.869,2.107,32.211,3.959,2.000,0.081
