Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.213,11.873,2.779,0.099,0.000,18.574,21.555,0.000,1.173,0.000,2.000,20.036,0.725,1.075,20.036,0.725,1.075,1.733,1.102,0.553,2.846,29.216,-76.693,1.573,3.136,1.993,20.089,0.587,0.000,0.130
2,187.808,1255.880,172.933,0.002,-188.500,3.079,23.364,1.026,22.288,0.000,4.800,13.701,10.247,2.302,13.701,10.247,2.302,12.596,11.402,2.859,-55.432,-1.592,178.887,1.105,4.405,3.987,15.006,6.843,0.000,0.326
3,0.073,1.165,0.685,0.377,0.000,20.333,20.675,3.373,4.252,0.000,0.800,20.507,3.846,0.232,20.507,3.846,0.232,0.593,0.450,0.201,-83.606,22.606,-89.381,1.316,2.947,2.239,20.480,3.470,0.000,0.081
4,0.347,3.376,0.773,0.354,1.000,16.619,17.596,5.670,6.550,0.000,2.000,17.044,6.120,0.980,17.044,6.120,0.980,1.163,0.562,0.234,-43.421,-77.866,91.452,2.069,4.962,2.399,16.961,6.110,0.400,0.130
5,0.081,1.214,0.312,0.417,1.000,9.238,9.629,5.963,6.256,0.000,2.000,9.444,6.124,1.240,9.444,6.124,1.240,0.952,0.233,0.196,-14.123,-87.368,80.840,4.086,4.864,1.190,9.433,6.110,1.200,0.114
6,0.413,3.711,0.793,0.377,0.500,20.431,21.409,6.305,7.087,0.000,2.000,20.907,6.603,1.041,20.907,6.603,1.041,1.251,0.488,0.277,42.299,-73.300,71.242,2.566,4.516,1.760,20.724,6.452,0.000,0.163
7,0.633,5.116,0.844,0.338,2.000,4.155,4.839,8.016,9.091,0.000,2.400,4.464,8.500,1.401,4.464,8.500,1.401,1.532,0.534,0.302,-24.141,-87.346,42.854,2.871,5.072,1.767,4.399,8.505,0.000,0.147
8,1.746,12.639,2.250,0.171,3.000,7.381,9.042,8.456,10.949,0.000,2.000,8.158,9.773,0.870,8.158,9.773,0.870,1.435,1.154,0.622,-73.408,10.406,-86.289,1.244,2.308,1.855,8.212,10.020,0.000,0.179
9,3.174,24.531,4.897,0.077,-1.000,11.633,15.934,8.603,12.757,0.000,2.800,13.586,10.560,1.151,13.586,10.560,1.151,3.311,1.501,0.942,-56.792,-6.153,83.781,2.205,3.516,1.594,14.223,9.336,0.000,0.196
10,2.641,19.086,3.259,0.113,0.000,15.006,17.889,8.554,10.558,0.000,4.400,16.521,9.591,2.352,16.521,9.591,2.352,2.684,1.309,0.617,55.913,67.530,-41.089,2.051,4.350,2.121,16.814,10.118,0.000,0.212
11,2.094,14.347,2.889,0.168,1.000,8.114,10.069,9.873,12.904,0.000,2.400,9.029,11.416,1.109,9.029,11.416,1.109,1.701,1.398,0.591,-65.886,24.080,-114.260,1.216,2.880,2.367,9.727,10.558,0.000,0.179
12,5.233,35.077,6.466,0.072,-0.500,9.873,15.934,11.291,15.739,0.000,2.800,13.476,13.736,1.214,13.476,13.736,1.214,3.757,2.024,1.339,-32.616,-4.354,172.882,1.857,2.807,1.512,13.832,14.663,0.000,0.228
13,0.337,3.148,0.968,0.412,-1.000,11.926,12.659,12.415,13.490,0.000,1.200,12.330,13.014,0.603,12.330,13.014,0.603,0.896,0.484,0.324,-49.950,67.182,60.297,1.850,2.765,1.495,12.317,13.050,0.000,0.147
14,2.158,15.273,2.257,0.148,1.500,8.114,10.167,12.415,14.566,0.000,2.400,9.265,13.646,1.007,9.265,13.646,1.007,1.361,0.963,0.924,-16.445,53.226,-75.487,1.413,1.474,1.043,9.482,13.588,0.000,0.179
15,0.400,3.082,0.717,0.619,1.000,10.411,11.095,12.708,13.539,0.000,1.600,10.801,13.118,0.783,10.801,13.118,0.783,0.980,0.414,0.364,-76.903,-78.954,-49.374,2.367,2.694,1.138,10.704,13.099,0.000,0.179
16,0.144,1.705,0.714,0.475,1.000,19.698,20.138,15.299,16.081,0.000,0.800,19.892,15.697,0.335,19.892,15.697,0.335,0.590,0.475,0.247,-58.842,83.305,67.861,1.241,2.391,1.926,19.844,15.836,0.000,0.130
17,1.589,11.136,1.587,0.207,-1.000,17.010,18.916,19.014,20.138,0.000,2.800,17.828,19.655,1.526,17.828,19.655,1.526,1.636,0.847,0.510,0.573,-64.457,90.043,1.932,3.211,1.662,17.352,19.600,1.200,0.179
18,5.923,41.173,6.751,0.057,1.500,9.482,15.054,19.600,22.875,0.000,4.800,11.814,20.974,2.119,11.814,20.974,2.119,3.041,2.429,1.051,27.671,74.303,-47.398,1.252,2.892,2.310,11.975,21.409,0.000,0.212
19,0.393,3.098,0.767,0.587,1.000,9.873,10.802,11.242,12.171,0.400,2.000,10.302,11.753,1.514,10.302,11.753,1.514,0.874,0.468,0.402,-25.473,-67.982,163.111,1.867,2.175,1.165,10.264,11.828,1.200,0.114
20,0.086,1.263,0.398,0.415,1.000,11.437,12.171,14.810,15.103,0.400,1.600,11.850,14.949,1.022,11.850,14.949,1.022,0.768,0.367,0.195,13.333,-68.733,72.403,2.093,3.938,1.881,11.535,14.908,0.400,0.081
21,0.682,5.619,0.930,0.297,1.000,17.205,18.134,20.578,21.360,0.400,3.600,17.686,21.008,2.142,17.686,21.008,2.142,1.769,0.514,0.320,27.178,87.249,-32.878,3.438,5.521,1.606,17.694,21.018,2.000,0.163
22,0.238,2.310,0.576,0.520,1.000,12.366,13.050,1.173,1.760,0.800,2.400,12.696,1.450,1.779,12.696,1.450,1.779,0.900,0.361,0.293,1.026,-77.646,54.659,2.491,3.067,1.231,12.708,1.369,1.600,0.130
23,0.117,1.627,0.540,0.357,1.000,8.309,9.140,19.160,19.747,0.800,2.000,8.716,19.512,1.469,8.716,19.512,1.469,0.702,0.515,0.212,-6.940,71.892,-123.598,1.363,3.306,2.425,8.994,19.502,0.800,0.081
24,0.416,4.167,0.846,0.270,3.000,17.987,19.111,1.466,2.688,1.200,2.800,18.511,2.074,2.080,18.511,2.074,2.080,1.049,0.744,0.273,-42.676,43.192,-87.733,1.410,3.839,2.723,18.231,2.346,2.000,0.130
25,0.061,0.897,0.364,0.586,1.000,14.908,15.494,5.425,5.768,1.200,2.000,15.205,5.622,1.606,15.205,5.622,1.606,0.634,0.296,0.208,-8.144,-70.544,101.200,2.138,3.045,1.424,15.103,5.572,1.200,0.081
26,0.169,1.797,0.567,0.557,1.000,21.897,22.728,9.922,10.509,1.200,2.400,22.315,10.213,1.877,22.315,10.213,1.877,0.837,0.374,0.283,-13.154,-71.422,90.377,2.239,2.957,1.321,22.288,10.264,1.600,0.114
27,0.122,1.473,0.735,0.529,0.000,5.279,6.354,14.028,14.859,1.600,2.000,5.839,14.372,1.800,5.839,14.372,1.800,0.799,0.408,0.259,30.385,-2.179E-28,90.000,1.957,3.082,1.575,5.474,14.077,1.600,0.081
28,0.118,1.364,0.411,0.626,1.000,15.006,15.543,4.399,4.888,2.000,3.200,15.279,4.637,2.613,15.279,4.637,2.613,0.853,0.277,0.231,-54.166,77.035,-120.333,3.081,3.698,1.200,15.250,4.497,2.000,0.081
29,0.123,1.368,0.372,0.671,1.000,13.588,14.077,5.425,5.816,2.000,3.200,13.834,5.612,2.650,13.834,5.612,2.650,0.823,0.283,0.229,85.599,-86.921,-5.244,2.912,3.588,1.232,13.784,5.572,2.400,0.130
30,0.202,2.004,0.598,0.572,0.000,21.409,21.946,7.576,8.260,2.400,3.600,21.692,7.934,3.008,21.692,7.934,3.008,0.802,0.358,0.286,49.774,-83.808,-112.433,2.241,2.807,1.252,21.702,7.869,2.800,0.130
31,0.292,2.949,0.906,0.377,1.000,22.142,22.826,4.595,5.523,2.800,4.800,22.488,5.059,3.788,22.488,5.059,3.788,1.184,0.462,0.330,-59.175,-83.532,130.883,2.565,3.591,1.400,22.484,5.083,3.600,0.114
32,0.218,2.594,0.850,0.307,1.000,4.595,5.377,5.719,6.501,2.800,4.800,4.947,6.161,3.937,4.947,6.161,3.937,1.249,0.411,0.282,7.817,-74.992,-160.558,3.038,4.433,1.459,4.692,6.061,2.800,0.081
33,0.220,2.254,0.684,0.477,1.000,20.871,21.751,6.012,6.745,3.200,4.800,21.335,6.340,4.261,21.335,6.340,4.261,0.913,0.383,0.308,-11.337,-66.850,144.264,2.381,2.961,1.244,21.360,6.256,4.400,0.130
34,0.270,2.395,0.583,0.602,1.000,9.140,9.971,17.498,18.231,3.200,4.400,9.581,17.923,3.837,9.581,17.923,3.837,0.749,0.411,0.335,-76.361,-78.935,176.277,1.824,2.235,1.225,9.482,17.840,3.600,0.130
35,0.125,1.336,0.378,0.742,1.000,13.686,14.126,4.057,4.497,3.600,4.800,13.893,4.275,4.322,13.893,4.275,4.322,0.786,0.267,0.257,66.184,-87.636,-19.948,2.950,3.060,1.037,13.832,4.204,4.400,0.147
36,0.079,1.182,0.597,0.431,1.000,24.439,24.781,9.824,10.509,3.600,4.800,24.630,10.165,4.046,24.630,10.165,4.046,0.702,0.383,0.205,-50.565,-76.417,130.653,1.832,3.421,1.867,24.537,10.216,3.600,0.081
37,0.183,1.777,0.499,0.679,1.000,21.457,21.995,12.122,12.757,3.600,4.800,21.716,12.417,4.265,21.716,12.417,4.265,0.766,0.330,0.294,-45.308,-78.495,153.603,2.322,2.607,1.123,21.702,12.317,4.400,0.130
38,0.059,0.947,0.578,0.467,0.500,18.720,19.307,15.641,16.325,3.600,4.000,18.968,16.023,3.800,18.968,16.023,3.800,0.460,0.408,0.229,-42.701,-3.132E-26,90.000,1.126,2.008,1.784,18.867,15.934,3.600,0.081
39,0.132,1.514,0.529,0.567,1.000,23.315,23.950,15.836,16.423,3.600,4.800,23.659,16.183,4.313,23.659,16.183,4.313,0.763,0.322,0.301,-39.217,-75.014,135.133,2.367,2.536,1.071,23.657,16.130,4.400,0.130
40,0.259,3.093,1.285,0.256,0.000,7.527,8.309,20.969,22.191,3.600,4.800,7.922,21.629,4.323,7.922,21.629,4.323,0.843,0.670,0.284,-35.032,-60.237,-154.340,1.259,2.972,2.360,7.576,21.604,3.600,0.081
41,0.072,0.993,0.489,0.594,1.000,17.645,18.378,5.768,6.256,4.000,4.800,17.991,5.981,4.467,17.991,5.981,4.467,0.682,0.349,0.215,-34.702,-53.747,99.201,1.952,3.179,1.629,17.792,6.061,4.000,0.081
42,0.073,0.928,0.392,0.747,1.000,5.670,6.256,7.625,8.016,4.000,4.800,5.953,7.798,4.268,5.953,7.798,4.268,0.559,0.340,0.234,-15.187,-66.253,92.427,1.641,2.385,1.453,5.865,7.674,4.000,0.081
