Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.476,3.430,0.645,0.635,1.000,9.482,10.167,1.124,2.004,0,1.600,9.844,1.578,0.769,9.844,1.578,0.769,1.083,0.404,0.365,89.034,-78.991,-81.846,2.678,2.970,1.109,9.873,1.564,0.000,0.196
2,242.144,1457.610,190.776,0.002,-241.500,2.151,27.469,1.515,25.563,0,4.800,15.112,12.303,2.207,15.112,12.303,2.207,15.817,10.865,2.521,-19.725,-0.982,179.993,1.456,6.273,4.309,21.751,19.453,4.400,0.391
3,0.918,7.636,1.834,0.214,1.000,3.959,6.256,4.448,5.523,0,3.200,5.088,4.996,1.885,5.088,4.996,1.885,2.102,0.596,0.466,6.604,-53.191,89.109,3.525,4.516,1.281,4.350,4.741,0.000,0.130
4,0.958,8.509,1.639,0.168,1.000,9.238,10.509,4.790,6.452,0,2.800,9.853,5.625,1.545,9.853,5.625,1.545,1.857,0.812,0.363,33.786,-73.159,-153.091,2.288,5.109,2.233,9.482,5.083,0.000,0.130
5,2.541,14.907,1.530,0.220,4.000,23.999,25.563,4.986,6.941,0,4.400,24.845,5.939,2.595,24.845,5.939,2.595,2.487,0.833,0.463,-59.965,71.006,74.769,2.986,5.375,1.800,24.781,5.914,2.400,0.212
6,0.086,0.999,0.367,0.839,1.000,14.126,14.615,7.283,7.674,0,0.800,14.370,7.478,0.347,14.370,7.478,0.347,0.595,0.293,0.239,-81.697,85.813,-156.597,2.031,2.491,1.227,14.370,7.429,0.000,0.130
7,0.378,3.001,0.536,0.599,1.000,16.423,17.352,10.216,10.704,0,1.600,16.901,10.459,0.726,16.901,10.459,0.726,0.934,0.499,0.283,35.997,88.611,-63.595,1.873,3.302,1.763,16.765,10.411,0.000,0.179
8,5.407,35.565,4.800,0.073,-2.500,11.828,16.325,9.385,11.584,0,4.800,14.085,10.659,2.143,14.085,10.659,2.143,3.370,1.735,0.737,-15.362,-50.909,94.289,1.942,4.570,2.353,12.464,10.802,0.000,0.212
9,7.716,43.097,6.200,0.084,-4.000,15.299,18.476,10.362,13.686,0,4.400,16.519,12.031,1.848,16.519,12.031,1.848,2.229,1.846,1.342,-42.388,73.172,-98.978,1.207,1.660,1.375,16.227,12.366,0.000,0.261
10,2.657,15.383,1.832,0.219,1.000,10.167,13.637,11.682,12.953,0,2.400,11.775,12.320,0.960,11.775,12.320,0.960,2.298,1.266,0.387,-11.561,-4.232,86.111,1.816,5.932,3.267,10.802,12.464,0.000,0.244
11,15.027,90.664,10.014,0.034,-3.000,13.784,19.649,12.953,17.107,0,4.800,17.457,15.237,1.849,17.457,15.237,1.849,3.430,2.465,1.766,-12.130,7.828,71.873,1.391,1.942,1.396,19.307,15.103,0.000,0.261
12,0.247,2.282,0.610,0.579,1.000,19.405,19.844,13.490,14.028,0,1.600,19.630,13.775,0.760,19.630,13.775,0.760,1.124,0.324,0.275,74.619,89.150,-82.762,3.473,4.083,1.175,19.649,13.735,0.000,0.163
13,0.090,1.027,0.602,0.842,1.000,5.034,5.572,17.156,17.840,0,0.400,5.295,17.532,0.200,5.295,17.532,0.200,0.410,0.408,0.283,-62.454,-0.000,90.000,1.005,1.452,1.445,5.279,17.303,0.000,0.081
14,0.404,2.976,0.630,0.701,1.000,10.802,11.535,17.840,18.525,0,1.600,11.161,18.195,0.848,11.161,18.195,0.848,1.145,0.382,0.334,44.943,82.926,-86.029,2.997,3.431,1.145,11.095,18.183,0.000,0.212
15,0.798,6.675,1.481,0.242,1.000,17.792,18.671,18.525,20.627,0,1.600,18.268,19.623,0.904,18.268,19.623,0.904,1.343,0.963,0.271,74.904,6.617,-89.103,1.394,4.952,3.553,18.378,20.089,0.400,0.130
16,0.908,7.641,1.612,0.209,1.000,6.403,7.136,20.235,22.044,0,2.000,6.743,21.172,0.967,6.743,21.172,0.967,1.389,1.055,0.326,1.285,-88.771,5.192,1.317,4.261,3.237,6.647,20.920,0.000,0.147
