Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,297.824,1860.924,268.655,0.002,-370.000,15.348,35.974,0.684,36.903,0,4.800,25.803,18.128,2.262,25.803,18.128,2.262,22.041,10.055,2.586,-84.401,0.757,178.033,2.192,8.524,3.889,25.465,27.372,4.400,0.326
2,0.363,3.514,1.056,0.344,1.000,13.784,15.299,4.741,5.621,0,1.600,14.605,5.155,0.487,14.605,5.155,0.487,0.900,0.723,0.324,11.299,33.397,-108.294,1.245,2.776,2.230,14.370,4.986,0.000,0.130
3,0.123,1.592,0.631,0.426,1.000,23.755,24.195,8.945,9.776,0,0.800,23.955,9.375,0.383,23.955,9.375,0.383,0.623,0.462,0.217,92.872,69.706,-72.045,1.349,2.877,2.133,23.950,9.336,0.000,0.114
4,9.612,60.160,7.304,0.048,-2.000,22.044,26.394,10.949,14.908,0,4.800,24.614,13.078,2.758,24.614,13.078,2.758,3.360,1.987,1.233,-54.817,57.989,-124.768,1.691,2.724,1.611,24.977,11.535,0.000,0.244
5,0.197,1.771,0.514,0.789,1.000,21.897,22.728,11.193,11.731,0,0.800,22.315,11.453,0.400,22.315,11.453,0.400,0.617,0.502,0.256,-3.291,72.201,-68.769,1.231,2.413,1.961,22.533,11.340,0.000,0.130
6,0.097,1.065,0.484,0.873,1.000,32.357,33.237,12.171,12.611,0,0.400,32.775,12.412,0.200,32.775,12.412,0.200,0.547,0.408,0.250,11.629,-0.000,90.000,1.341,2.188,1.631,32.504,12.220,0.000,0.081
7,2.535,15.694,2.104,0.188,1.000,16.716,18.134,12.268,15.103,0,3.200,17.348,13.618,1.351,17.348,13.618,1.351,1.929,1.387,0.373,-74.492,-43.217,85.537,1.391,5.177,3.721,17.058,14.566,0.000,0.228
8,1.144,7.987,1.828,0.290,3.000,27.176,29.229,13.148,14.663,0,1.600,28.185,13.733,0.729,28.185,13.733,0.729,1.182,1.073,0.545,13.990,58.646,-113.595,1.102,2.170,1.970,27.860,13.441,0.000,0.179
9,1.251,8.407,1.131,0.298,0.500,23.266,24.390,14.468,15.739,0,2.400,23.884,15.063,1.355,23.884,15.063,1.355,1.326,0.736,0.467,82.797,84.468,82.070,1.801,2.838,1.576,23.950,15.201,1.200,0.179
10,0.063,0.843,0.539,0.752,1.000,29.034,29.425,16.325,16.961,0,0.400,29.231,16.637,0.200,29.231,16.637,0.200,0.412,0.408,0.224,-66.187,-0.000,90.000,1.010,1.842,1.823,29.229,16.423,0.000,0.081
11,0.852,6.945,1.878,0.245,0.500,21.360,22.484,17.498,19.600,0,2.400,22.030,18.572,1.150,22.030,18.572,1.150,1.780,0.583,0.502,-80.428,51.138,91.892,3.051,3.549,1.163,21.995,18.036,0.000,0.147
12,0.105,1.521,0.727,0.355,0.000,34.166,34.899,17.792,18.476,0,0.800,34.556,18.170,0.447,34.556,18.170,0.447,0.700,0.376,0.271,45.205,51.670,-93.141,1.863,2.585,1.388,34.703,18.183,0.000,0.081
13,0.055,0.707,0.403,0.981,1.000,33.530,34.019,18.231,18.720,0,0.400,33.777,18.493,0.200,33.777,18.493,0.200,0.408,0.363,0.227,0.000,-90.000,-134.505,1.124,1.796,1.599,33.775,18.378,0.000,0.081
14,0.598,4.759,1.380,0.375,1.500,38.711,39.493,21.409,23.119,0,2.000,39.145,22.337,0.835,39.145,22.337,0.835,1.221,0.660,0.377,-87.664,-67.491,-102.224,1.849,3.239,1.751,39.200,22.288,0.000,0.179
15,18.939,126.781,23.876,0.020,-22.500,28.838,36.365,21.262,29.180,0,4.400,32.996,25.088,1.656,32.996,25.088,1.656,5.272,3.079,1.714,51.301,13.869,-1.535,1.712,3.076,1.797,30.402,23.022,1.600,0.179
16,1.831,14.930,3.020,0.114,-4.000,34.997,37.343,21.702,24.243,0,2.800,36.104,23.122,1.313,36.104,23.122,1.313,1.859,1.178,0.537,-51.940,-46.062,110.885,1.578,3.460,2.193,36.414,23.266,0.000,0.130
17,0.075,0.763,0.367,1.416,1.000,33.921,34.459,23.217,23.657,0,0.400,34.205,23.425,0.200,34.205,23.425,0.200,0.408,0.343,0.277,0.000,-90.000,-69.974,1.190,1.472,1.238,34.068,23.266,0.000,0.081
18,0.073,0.756,0.400,1.381,1.000,29.034,29.473,30.891,31.429,0,0.400,29.271,31.161,0.200,29.271,31.161,0.200,0.408,0.345,0.271,0.000,-90.000,-155.410,1.183,1.508,1.275,29.229,30.940,0.000,0.081
19,0.062,0.688,0.353,1.337,1.000,24.341,24.830,31.233,31.673,0,0.400,24.586,31.446,0.200,24.586,31.446,0.200,0.408,0.320,0.259,0.000,-90.000,-68.928,1.278,1.574,1.232,24.488,31.282,0.000,0.081
20,2.560,19.043,4.161,0.107,2.500,28.203,29.816,29.620,32.602,0,4.400,29.078,31.051,1.827,29.078,31.051,1.827,2.446,1.206,0.688,-84.182,-56.930,102.731,2.029,3.558,1.754,28.985,30.402,2.400,0.179
21,6.357,42.145,8.585,0.061,-6.000,8.994,13.784,31.038,34.899,0,4.400,11.261,32.935,1.894,11.261,32.935,1.894,2.372,2.169,1.226,-11.320,-79.627,-129.456,1.094,1.935,1.770,12.415,33.481,1.600,0.163
22,0.127,1.388,0.635,0.683,1.000,16.765,17.449,31.820,32.651,0,0.800,17.099,32.227,0.414,17.099,32.227,0.414,0.740,0.366,0.266,-56.055,-48.417,94.401,2.021,2.788,1.379,16.961,32.211,0.000,0.081
23,0.056,0.741,0.425,0.884,2.000,28.789,29.180,32.357,32.846,0,0.400,28.975,32.607,0.200,28.975,32.607,0.200,0.408,0.301,0.265,0.000,-90.000,161.832,1.355,1.540,1.136,28.838,32.504,0.000,0.081
24,0.131,1.486,0.571,0.591,1.000,9.922,10.949,33.677,34.215,0,0.800,10.474,33.917,0.410,10.474,33.917,0.410,0.739,0.408,0.252,26.429,46.950,-75.807,1.810,2.934,1.621,10.558,33.872,0.000,0.114
25,0.905,6.916,1.492,0.280,4.000,5.816,7.087,33.872,35.632,0,2.000,6.519,34.782,0.901,6.519,34.782,0.901,1.170,0.781,0.548,-57.773,75.652,57.622,1.498,2.135,1.425,6.501,34.752,0.000,0.147
26,2.971,22.040,4.251,0.093,-3.500,26.932,30.451,35.485,38.076,0,2.800,28.604,36.647,1.305,28.604,36.647,1.305,1.949,1.382,0.780,-12.074,38.873,-45.384,1.411,2.499,1.771,29.229,36.903,0.000,0.130
27,1.507,11.947,2.294,0.151,-3.500,19.258,21.115,35.046,37.147,0,2.800,20.205,36.111,1.444,20.205,36.111,1.444,1.765,0.708,0.703,-48.723,-53.493,83.445,2.491,2.509,1.007,19.600,36.659,0.000,0.179
28,1.303,10.233,2.537,0.179,-3.000,12.317,13.539,35.583,38.174,0,2.400,12.962,36.801,1.194,12.962,36.801,1.194,1.779,0.738,0.562,-86.368,-51.762,-114.732,2.411,3.165,1.313,12.953,36.952,0.000,0.114
29,2.481,16.832,3.327,0.146,-7.000,10.460,12.317,37.929,40.666,0,3.200,11.200,39.213,1.695,11.200,39.213,1.695,2.055,0.862,0.756,-73.748,-52.979,120.446,2.385,2.720,1.141,11.437,39.200,1.200,0.147
30,3.355,24.464,5.859,0.087,-7.500,22.777,25.465,37.489,41.302,0,2.800,24.189,39.528,1.383,24.189,39.528,1.383,2.200,1.251,0.786,67.219,24.705,52.207,1.759,2.800,1.592,24.243,40.324,0.000,0.163
31,6.342,41.667,5.715,0.063,-1.000,18.769,20.871,20.089,25.270,0.400,4.800,19.931,23.061,3.396,19.931,23.061,3.396,2.700,2.033,0.761,91.648,9.490,-75.661,1.328,3.548,2.672,20.138,22.973,4.000,0.212
32,0.102,1.360,0.712,0.470,-0.500,29.425,29.962,23.559,24.341,0.400,1.200,29.656,23.923,0.742,29.656,23.923,0.742,0.683,0.355,0.297,-71.911,55.271,-133.772,1.922,2.299,1.196,29.522,23.608,0.400,0.081
33,3.924,26.721,3.946,0.091,0.000,18.818,22.142,24.146,26.785,0.400,4.400,20.595,25.569,2.412,20.595,25.569,2.412,2.369,1.423,0.835,-39.397,48.705,-94.986,1.665,2.836,1.703,20.089,25.808,2.000,0.212
34,0.061,0.822,0.433,0.761,0.500,20.284,20.822,34.557,34.997,0.400,0.800,20.543,34.787,0.600,20.543,34.787,0.600,0.408,0.353,0.250,87.926,-90.000,141.695,1.157,1.634,1.412,20.431,34.703,0.400,0.081
35,0.472,4.903,1.043,0.214,3.500,22.386,23.070,11.975,13.490,0.800,2.800,22.743,12.598,1.843,22.743,12.598,1.843,1.014,0.929,0.239,110.510,-77.215,125.251,1.092,4.248,3.891,22.533,12.073,1.600,0.114
36,0.495,4.460,0.746,0.312,3.000,19.600,20.187,18.623,19.698,0.800,2.800,19.825,19.210,1.947,19.825,19.210,1.947,1.261,0.582,0.258,-14.226,-85.617,166.779,2.166,4.893,2.259,19.747,19.356,1.200,0.130
37,0.147,1.852,0.803,0.386,0.000,30.011,30.891,24.586,25.270,0.800,2.000,30.429,24.913,1.397,30.429,24.913,1.397,1.008,0.312,0.300,20.174,59.107,-105.265,3.231,3.362,1.041,30.598,24.830,0.800,0.081
38,0.293,2.682,0.770,0.505,0.000,16.423,17.205,31.380,32.113,0.800,2.000,16.781,31.775,1.426,16.781,31.775,1.426,0.845,0.384,0.353,27.558,-74.711,25.081,2.201,2.397,1.089,16.765,31.722,1.200,0.130
39,0.081,1.190,0.621,0.443,1.000,14.615,15.348,31.917,32.504,0.800,1.600,15.056,32.207,1.367,15.056,32.207,1.367,0.512,0.379,0.335,5.837,-59.486,41.748,1.352,1.528,1.130,15.152,31.966,1.200,0.081
40,0.061,1.015,0.639,0.405,2.500,19.405,20.089,26.932,27.763,1.200,1.600,19.696,27.471,1.400,19.696,27.471,1.400,0.565,0.408,0.243,-40.680,2.840E-26,90.000,1.385,2.331,1.683,19.502,27.469,1.200,0.081
41,0.108,1.049,0.519,1.143,1.000,29.376,30.011,33.188,33.775,1.200,1.600,29.700,33.470,1.400,29.700,33.470,1.400,0.417,0.408,0.313,-41.996,6.998E-26,90.000,1.022,1.332,1.302,29.669,33.237,1.200,0.081
42,1.236,8.572,1.184,0.274,3.500,27.518,28.887,6.110,7.381,1.600,4.400,28.159,6.680,3.003,28.159,6.680,3.003,1.383,0.829,0.414,73.650,-86.435,-16.329,1.668,3.345,2.005,28.105,6.599,2.800,0.179
43,0.161,1.773,0.489,0.523,1.000,24.390,25.026,14.957,15.445,1.600,3.200,24.678,15.142,2.569,24.678,15.142,2.569,1.090,0.285,0.255,-18.856,75.589,55.621,3.830,4.275,1.116,24.683,15.054,2.400,0.114
44,3.093,21.688,4.242,0.106,-0.500,22.093,25.856,15.983,19.698,1.600,4.800,24.379,17.265,3.802,24.379,17.265,3.802,2.752,1.298,0.555,-45.960,25.023,72.047,2.120,4.958,2.339,24.879,16.423,3.600,0.179
45,1.268,9.978,1.689,0.183,0.000,27.372,28.594,29.913,32.015,1.600,4.400,27.880,30.962,2.835,27.880,30.962,2.835,1.727,0.913,0.408,72.798,55.578,-92.115,1.892,4.231,2.236,27.958,31.575,2.000,0.130
46,1.432,8.801,1.397,0.340,-1.000,15.152,16.423,30.989,32.406,1.600,4.800,15.802,31.642,3.805,15.802,31.642,3.805,1.462,0.730,0.488,26.707,88.146,-10.188,2.003,2.993,1.494,15.739,31.624,4.400,0.277
47,3.121,23.036,4.732,0.090,-1.000,22.337,25.074,21.702,24.488,2,4.800,23.952,23.091,3.861,23.952,23.091,3.861,1.810,1.497,1.258,-49.712,11.215,74.234,1.209,1.438,1.190,24.488,22.142,4.400,0.261
48,0.129,1.853,0.960,0.296,0.000,9.336,10.020,33.188,33.921,2,2.800,9.691,33.546,2.470,9.691,33.546,2.470,0.624,0.486,0.294,1.720,64.792,-147.912,1.284,2.125,1.654,9.824,33.433,2.000,0.081
49,0.988,6.147,1.212,0.475,1.000,29.131,30.500,23.461,24.830,2.400,4.400,29.840,24.157,3.356,29.840,24.157,3.356,1.440,0.545,0.466,40.571,62.982,-5.332,2.641,3.092,1.171,30.011,24.097,2.800,0.130
50,0.097,1.587,0.984,0.264,1.000,18.525,19.258,35.925,36.952,2.400,2.800,18.833,36.387,2.600,18.833,36.387,2.600,0.640,0.408,0.354,-59.651,-6.527E-26,90.000,1.568,1.810,1.154,18.720,36.023,2.400,0.081
51,0.406,3.491,0.662,0.439,2.000,22.239,23.217,24.292,24.977,2.800,4.800,22.741,24.633,3.868,22.741,24.633,3.868,1.377,0.355,0.319,0.967,75.789,36.331,3.875,4.318,1.114,22.875,24.537,3.200,0.130
52,0.288,2.936,0.688,0.370,1.000,22.191,23.119,19.698,20.382,3.200,4.800,22.632,20.049,4.134,22.632,20.049,4.134,1.096,0.385,0.296,-15.462,73.175,-51.718,2.844,3.701,1.301,22.533,19.942,4.400,0.130
53,0.128,1.800,0.805,0.318,0.000,17.205,17.889,19.942,20.773,3.600,4.800,17.498,20.420,4.364,17.498,20.420,4.364,0.860,0.398,0.264,43.949,57.508,-55.042,2.160,3.260,1.510,17.743,20.627,3.600,0.081
54,0.193,2.397,1.069,0.306,1.500,17.401,17.987,20.773,22.093,3.600,4.800,17.708,21.585,4.242,17.708,21.585,4.242,0.959,0.576,0.259,69.505,52.479,-72.941,1.663,3.701,2.225,17.743,21.653,4.000,0.114
55,0.172,1.666,0.544,0.723,1.000,18.378,19.258,21.702,22.288,4,4.800,18.843,22.004,4.449,18.843,22.004,4.449,0.659,0.403,0.311,14.583,58.680,-54.113,1.637,2.116,1.293,18.867,22.044,4.400,0.114
255,1.388,48.673,33.200,0.002,116.500,6.452,39.689,4.643,39.396,0,4.400,23.053,25.289,1.712,23.053,25.289,1.712,20.926,13.980,2.788,-56.255,-0.293,176.162,1.497,7.506,5.014,14.663,4.643,0.000,0.065
