Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.059,0.906,0.395,0.534,1.000,23.559,23.950,2.786,3.275,0.000,1.200,23.757,3.050,0.755,23.757,3.050,0.755,0.805,0.236,0.224,-80.005,76.390,171.484,3.412,3.598,1.054,23.706,2.835,0.000,0.081
2,0.665,6.333,2.530,0.197,-2.000,21.702,24.683,2.542,4.057,0.000,1.600,22.966,3.274,0.778,22.966,3.274,0.778,2.071,0.687,0.444,19.773,25.268,138.198,3.016,4.660,1.545,23.706,3.275,0.000,0.081
3,0.072,0.822,0.439,1.046,1.000,26.394,26.834,5.621,6.208,0.000,0.800,26.606,5.912,0.595,26.606,5.912,0.595,0.423,0.396,0.237,-67.951,73.605,91.567,1.067,1.783,1.671,26.639,5.670,0.400,0.081
4,226.789,1557.933,237.882,0.002,-275.500,3.373,38.809,4.643,36.952,0.000,4.800,21.717,19.172,1.830,21.717,19.172,1.830,21.552,17.187,2.513,-48.998,-2.134,-179.706,1.254,8.576,6.839,31.429,21.311,0.000,0.277
5,0.237,2.422,0.802,0.447,1.000,27.909,28.545,8.358,9.287,0.000,1.600,28.193,8.877,0.782,28.193,8.877,0.782,1.163,0.426,0.267,-54.189,73.282,71.522,2.730,4.351,1.594,28.251,8.798,0.000,0.114
6,1.281,10.312,2.098,0.169,1.000,7.038,9.042,15.885,18.036,0.000,2.400,8.153,16.842,1.326,8.153,16.842,1.326,1.640,1.100,0.382,5.687,-54.449,161.270,1.490,4.290,2.879,7.332,16.619,0.000,0.114
7,0.153,1.705,0.537,0.533,1.000,10.313,10.753,21.066,21.800,0.000,1.200,10.515,21.389,0.547,10.515,21.389,0.547,0.822,0.368,0.227,-51.666,-77.557,139.928,2.232,3.623,1.623,10.411,21.262,0.000,0.114
8,1.816,15.088,3.189,0.109,-1.000,16.227,18.378,21.409,25.026,0.000,1.600,17.285,22.823,0.755,17.285,22.823,0.755,2.563,0.952,0.672,-66.785,-8.647,107.712,2.692,3.814,1.417,17.596,21.702,0.000,0.163
9,0.080,0.978,0.417,0.779,1.000,19.747,20.284,22.826,23.266,0.000,0.800,20.010,23.027,0.281,20.010,23.027,0.281,0.566,0.322,0.255,4.991,70.525,-71.424,1.755,2.218,1.264,20.187,22.875,0.000,0.081
10,2.238,15.148,3.255,0.163,-1.000,18.280,20.040,23.119,26.687,0.000,1.200,19.238,24.841,0.532,19.238,24.841,0.532,2.236,0.891,0.574,84.845,4.713,-43.491,2.511,3.893,1.551,18.965,23.559,0.000,0.130
11,6.245,38.230,4.080,0.079,0.000,33.286,35.437,23.266,27.909,0.000,4.000,34.406,25.782,1.874,34.406,25.782,1.874,2.797,1.684,0.648,75.673,-28.093,90.377,1.661,4.314,2.597,33.970,23.852,0.800,0.196
12,0.659,4.874,0.872,0.425,1.000,28.838,30.109,26.150,27.176,0.000,2.000,29.548,26.674,0.960,29.548,26.674,0.960,1.390,0.548,0.313,-36.249,-65.188,86.383,2.538,4.437,1.748,29.376,26.785,0.000,0.179
13,3.179,24.153,3.766,0.081,-3.000,4.448,6.745,27.127,29.571,0.000,2.400,5.601,28.274,0.899,5.601,28.274,0.899,1.427,1.315,1.066,-82.805,-22.545,135.839,1.085,1.338,1.233,5.034,28.691,0.000,0.179
14,0.154,1.578,0.497,0.682,1.000,7.136,7.820,27.567,28.105,0.000,1.200,7.436,27.842,0.811,7.436,27.842,0.811,0.640,0.398,0.276,-44.196,-83.802,165.463,1.608,2.323,1.444,7.332,27.665,0.400,0.081
