Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,5.569,42.254,9.088,0.047,-4.500,6.843,10.949,2.151,6.550,0.000,3.200,9.046,4.607,1.553,9.046,4.607,1.553,2.778,1.677,1.101,-41.956,0.211,-121.850,1.656,2.523,1.523,8.896,4.497,1.600,0.147
2,112.375,738.174,121.887,0.004,-209.000,15.201,36.854,3.764,28.545,0.000,4.800,27.523,14.128,2.328,27.523,14.128,2.328,16.407,4.898,2.696,40.080,1.325,4.522,3.349,6.087,1.817,34.410,25.319,0.000,0.261
3,247.025,1566.893,239.155,0.002,-304.000,1.271,35.241,5.914,39.249,0.000,4.800,16.665,21.129,2.187,16.665,21.129,2.187,25.707,8.002,2.705,48.590,0.798,-3.594,3.213,9.504,2.958,13.490,16.227,4.400,0.277
4,0.140,1.623,0.621,0.522,1.000,1.222,1.711,9.482,10.362,0.000,0.800,1.434,9.861,0.467,1.434,9.861,0.467,0.600,0.457,0.249,67.853,-73.330,57.653,1.314,2.411,1.835,1.369,9.678,0.000,0.114
5,0.067,1.036,0.351,0.455,1.000,4.643,5.230,9.629,9.971,0.000,0.800,4.921,9.816,0.349,4.921,9.816,0.349,0.596,0.359,0.191,-52.911,85.175,-131.657,1.659,3.118,1.880,4.790,9.824,0.000,0.114
6,0.066,0.930,0.542,0.612,0.500,21.457,21.897,9.727,10.313,0.000,0.400,21.648,10.028,0.200,21.648,10.028,0.200,0.408,0.396,0.247,0.000,-90.000,-154.767,1.031,1.655,1.605,21.555,9.922,0.000,0.081
7,4.128,32.243,8.257,0.058,-1.000,0.000,4.399,9.482,13.637,0.000,2.400,1.797,11.909,1.127,1.797,11.909,1.127,2.787,1.556,1.263,35.703,-3.185,9.599,1.790,2.207,1.232,2.395,12.366,0.000,0.179
8,0.080,0.847,0.441,1.198,1.000,20.431,20.920,12.073,12.611,0.000,0.400,20.674,12.348,0.200,20.674,12.348,0.200,0.408,0.344,0.296,0.000,-90.000,-44.485,1.187,1.378,1.161,20.529,12.171,0.000,0.081
9,0.382,3.934,1.549,0.272,0.000,14.126,16.130,12.415,13.490,0.000,0.800,15.152,12.954,0.413,15.152,12.954,0.413,1.217,0.541,0.397,17.698,-18.236,53.466,2.250,3.063,1.362,14.957,12.806,0.000,0.114
10,0.090,0.920,0.478,1.171,1.000,23.510,24.048,12.757,13.295,0.000,0.400,23.766,13.004,0.200,23.766,13.004,0.200,0.408,0.338,0.332,0.000,-90.000,-113.828,1.209,1.229,1.016,23.657,12.806,0.000,0.081
11,8.213,58.410,11.899,0.038,-9.500,18.965,26.590,14.468,21.897,0.000,4.000,24.346,17.814,1.604,24.346,17.814,1.604,4.995,2.088,1.258,-39.548,-0.604,-119.253,2.393,3.971,1.660,25.417,15.592,0.000,0.212
12,0.101,1.021,0.440,1.090,1.000,30.207,31.038,15.885,16.276,0.000,0.400,30.597,16.072,0.200,30.597,16.072,0.200,0.486,0.408,0.263,-2.937,-0.000,90.000,1.190,1.846,1.552,30.451,15.934,0.000,0.081
