 ,Value,Count
1,0,191723
2,1,22360
3,2,13338
4,3,9279
5,4,7040
6,5,5227
7,6,4431
8,7,3810
9,8,3216
10,9,2665
11,10,2216
12,11,2098
13,12,1856
14,13,1722
15,14,1688
16,15,1419
17,16,1439
18,17,1241
19,18,1215
20,19,1110
21,20,1026
22,21,1013
23,22,902
24,23,853
25,24,904
26,25,839
27,26,839
28,27,828
29,28,808
30,29,747
31,30,755
32,31,736
33,32,640
34,33,615
35,34,624
36,35,636
37,36,546
38,37,541
39,38,541
40,39,490
41,40,510
42,41,438
43,42,434
44,43,436
45,44,431
46,45,484
47,46,449
48,47,423
49,48,401
50,49,356
51,50,357
52,51,327
53,52,293
54,53,308
55,54,278
56,55,287
57,56,272
58,57,261
59,58,263
60,59,256
61,60,279
62,61,241
63,62,236
64,63,258
65,64,242
66,65,217
67,66,204
68,67,215
69,68,179
70,69,203
71,70,161
72,71,155
73,72,152
74,73,167
75,74,140
76,75,163
77,76,140
78,77,140
79,78,134
80,79,113
81,80,123
82,81,129
83,82,109
84,83,95
85,84,106
86,85,113
87,86,92
88,87,95
89,88,93
90,89,80
91,90,91
92,91,72
93,92,66
94,93,66
95,94,65
96,95,55
97,96,60
98,97,50
99,98,51
100,99,67
101,100,54
102,101,52
103,102,51
104,103,52
105,104,53
106,105,41
107,106,47
108,107,40
109,108,58
110,109,47
111,110,49
112,111,43
113,112,45
114,113,44
115,114,47
116,115,46
117,116,52
118,117,49
119,118,29
120,119,35
121,120,25
122,121,32
123,122,27
124,123,20
125,124,34
126,125,18
127,126,18
128,127,20
129,128,25
130,129,22
131,130,15
132,131,25
133,132,18
134,133,17
135,134,17
136,135,19
137,136,24
138,137,15
139,138,16
140,139,14
141,140,14
142,141,11
143,142,22
144,143,19
145,144,21
146,145,13
147,146,23
148,147,15
149,148,18
150,149,12
151,150,11
152,151,19
153,152,14
154,153,15
155,154,16
156,155,16
157,156,13
158,157,11
159,158,11
160,159,10
161,160,10
162,161,5
163,162,7
164,163,8
165,164,7
166,165,11
167,166,7
168,167,6
169,168,8
170,169,11
171,170,8
172,171,12
173,172,10
174,173,4
175,174,6
176,175,3
177,176,0
178,177,8
179,178,4
180,179,5
181,180,1
182,181,0
183,182,0
184,183,0
185,184,1
186,185,1
187,186,0
188,187,2
189,188,3
190,189,1
191,190,0
192,191,2
193,192,1
194,193,2
195,194,1
196,195,3
197,196,1
198,197,1
199,198,0
200,199,0
201,200,0
202,201,0
203,202,1
204,203,1
205,204,0
206,205,0
207,206,1
208,207,1
209,208,2
210,209,1
211,210,1
212,211,0
213,212,0
214,213,1
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
