 ,Value,Count
1,0,137621
2,1,16612
3,2,10370
4,3,6764
5,4,4273
6,5,3296
7,6,2590
8,7,2085
9,8,1739
10,9,1281
11,10,1228
12,11,1115
13,12,893
14,13,875
15,14,749
16,15,669
17,16,598
18,17,532
19,18,555
20,19,527
21,20,462
22,21,470
23,22,405
24,23,398
25,24,384
26,25,378
27,26,351
28,27,325
29,28,260
30,29,344
31,30,309
32,31,290
33,32,246
34,33,226
35,34,214
36,35,239
37,36,241
38,37,203
39,38,200
40,39,189
41,40,214
42,41,179
43,42,194
44,43,189
45,44,162
46,45,164
47,46,159
48,47,144
49,48,188
50,49,131
51,50,154
52,51,133
53,52,135
54,53,140
55,54,117
56,55,132
57,56,118
58,57,112
59,58,114
60,59,103
61,60,113
62,61,116
63,62,120
64,63,99
65,64,101
66,65,116
67,66,106
68,67,119
69,68,91
70,69,91
71,70,83
72,71,77
73,72,93
74,73,88
75,74,83
76,75,75
77,76,87
78,77,72
79,78,71
80,79,59
81,80,73
82,81,58
83,82,93
84,83,75
85,84,76
86,85,76
87,86,67
88,87,84
89,88,71
90,89,58
91,90,51
92,91,64
93,92,53
94,93,72
95,94,50
96,95,60
97,96,61
98,97,50
99,98,61
100,99,52
101,100,59
102,101,55
103,102,60
104,103,48
105,104,41
106,105,43
107,106,54
108,107,44
109,108,41
110,109,39
111,110,37
112,111,44
113,112,37
114,113,40
115,114,35
116,115,34
117,116,28
118,117,45
119,118,33
120,119,30
121,120,34
122,121,30
123,122,45
124,123,29
125,124,36
126,125,43
127,126,39
128,127,26
129,128,23
130,129,30
131,130,36
132,131,29
133,132,28
134,133,30
135,134,30
136,135,26
137,136,28
138,137,37
139,138,34
140,139,33
141,140,33
142,141,21
143,142,30
144,143,25
145,144,21
146,145,16
147,146,21
148,147,35
149,148,22
150,149,10
151,150,14
152,151,16
153,152,13
154,153,9
155,154,21
156,155,15
157,156,11
158,157,8
159,158,14
160,159,17
161,160,8
162,161,5
163,162,7
164,163,11
165,164,12
166,165,6
167,166,7
168,167,3
169,168,12
170,169,5
171,170,6
172,171,4
173,172,9
174,173,6
175,174,6
176,175,6
177,176,8
178,177,3
179,178,6
180,179,8
181,180,8
182,181,5
183,182,3
184,183,6
185,184,2
186,185,4
187,186,5
188,187,2
189,188,1
190,189,0
191,190,0
192,191,0
193,192,0
194,193,0
195,194,0
196,195,0
197,196,0
198,197,0
199,198,0
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
