 ,Value,Count
1,0,120472
2,1,22141
3,2,10744
4,3,7481
5,4,5672
6,5,4472
7,6,3614
8,7,3057
9,8,2693
10,9,2510
11,10,2187
12,11,1899
13,12,1786
14,13,1587
15,14,1435
16,15,1421
17,16,1317
18,17,1204
19,18,1207
20,19,1119
21,20,1074
22,21,990
23,22,900
24,23,900
25,24,762
26,25,791
27,26,694
28,27,700
29,28,639
30,29,661
31,30,655
32,31,619
33,32,589
34,33,595
35,34,560
36,35,581
37,36,509
38,37,506
39,38,474
40,39,465
41,40,488
42,41,438
43,42,409
44,43,394
45,44,399
46,45,376
47,46,395
48,47,384
49,48,365
50,49,373
51,50,368
52,51,360
53,52,352
54,53,314
55,54,342
56,55,280
57,56,318
58,57,272
59,58,307
60,59,270
61,60,285
62,61,255
63,62,237
64,63,251
65,64,228
66,65,240
67,66,219
68,67,217
69,68,222
70,69,198
71,70,217
72,71,186
73,72,189
74,73,156
75,74,170
76,75,180
77,76,173
78,77,172
79,78,183
80,79,171
81,80,163
82,81,138
83,82,137
84,83,145
85,84,137
86,85,138
87,86,106
88,87,116
89,88,105
90,89,131
91,90,111
92,91,89
93,92,116
94,93,84
95,94,87
96,95,102
97,96,88
98,97,88
99,98,79
100,99,74
101,100,86
102,101,70
103,102,59
104,103,71
105,104,81
106,105,75
107,106,72
108,107,63
109,108,68
110,109,57
111,110,68
112,111,59
113,112,60
114,113,61
115,114,54
116,115,62
117,116,49
118,117,48
119,118,54
120,119,36
121,120,44
122,121,28
123,122,42
124,123,32
125,124,29
126,125,28
127,126,26
128,127,21
129,128,27
130,129,23
131,130,25
132,131,16
133,132,25
134,133,14
135,134,15
136,135,13
137,136,9
138,137,9
139,138,12
140,139,7
141,140,6
142,141,10
143,142,7
144,143,4
145,144,5
146,145,5
147,146,6
148,147,6
149,148,3
150,149,6
151,150,8
152,151,6
153,152,4
154,153,5
155,154,4
156,155,4
157,156,1
158,157,3
159,158,6
160,159,3
161,160,5
162,161,4
163,162,3
164,163,4
165,164,3
166,165,3
167,166,0
168,167,2
169,168,2
170,169,2
171,170,2
172,171,5
173,172,5
174,173,3
175,174,7
176,175,2
177,176,3
178,177,3
179,178,2
180,179,4
181,180,3
182,181,0
183,182,2
184,183,0
185,184,0
186,185,0
187,186,0
188,187,0
189,188,0
190,189,0
191,190,0
192,191,0
193,192,0
194,193,0
195,194,0
196,195,0
197,196,0
198,197,0
199,198,0
200,199,0
201,200,0
202,201,0
203,202,0
204,203,0
205,204,0
206,205,0
207,206,0
208,207,0
209,208,0
210,209,0
211,210,0
212,211,0
213,212,0
214,213,0
215,214,0
216,215,0
217,216,0
218,217,0
219,218,0
220,219,0
221,220,0
222,221,0
223,222,0
224,223,0
225,224,0
226,225,0
227,226,0
228,227,0
229,228,0
230,229,0
231,230,0
232,231,0
233,232,0
234,233,0
235,234,0
236,235,0
237,236,0
238,237,0
239,238,0
240,239,0
241,240,0
242,241,0
243,242,0
244,243,0
245,244,0
246,245,0
247,246,0
248,247,0
249,248,0
250,249,0
251,250,0
252,251,0
253,252,0
254,253,0
255,254,0
256,255,0
