 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,205,112,46,257,1545,1.270,90,15,4.611
2,41,21,15,41,318,1.124,17,4,3.897
3,1383,741,353,1660,10823,1.375,598,107,7.084
4,8,5,1,9,97,1.485,5,0,3.333
5,1,0,2,0,7,0.432,0,0,0.432
6,1,0,2,0,3,0.276,0,0,0.276
7,14,7,7,15,106,0.974,7,0,2.292
8,15,7,7,13,127,0.916,5,2,2.003
9,1,0,2,0,10,0.598,0,0,0.598
10,3,1,3,3,20,1.172,1,0,2.236
11,41,22,14,42,326,1.312,20,2,3.733
12,1,0,2,0,3,0.256,0,0,0.256
13,3,1,3,1,13,0.569,1,0,1.065
14,5,2,4,6,44,1.468,2,0,4.661
15,12,6,4,14,103,0.971,4,2,3.296
16,1,0,2,0,27,3.428,0,0,3.428
17,1,0,2,0,1,0.138,0,0,0.138
18,4,1,4,4,28,1.041,0,1,2.268
19,1,0,2,0,0,0.069,0,0,0.069
20,1,0,2,0,3,0.553,0,0,0.553
21,11,6,4,12,135,1.607,6,0,4.574
22,5,3,1,5,29,0.844,3,0,1.304
23,1,0,2,0,2,0.544,0,0,0.544
24,1,0,2,0,3,0.256,0,0,0.256
25,5,2,3,3,5,0.485,1,1,0.593
26,1,0,2,0,3,0.216,0,0,0.216
27,4,2,2,4,38,1.465,2,0,3.647
28,6,2,5,7,17,0.453,1,1,0.797
29,3,1,3,1,19,0.922,1,0,1.345
30,5,2,4,2,43,0.906,2,0,2.061
31,1,0,2,0,2,0.855,0,0,0.855
32,5,2,4,2,30,1.113,2,0,1.943
33,9,4,6,4,47,0.460,4,0,0.956
34,3,1,3,1,28,1.354,1,0,3.115
35,1,0,2,0,3,0.236,0,0,0.236
36,1,0,2,0,20,2.135,0,0,2.135
37,3,1,3,1,2,0.349,1,0,0.475
38,1,0,2,0,3,1.267,0,0,1.267
39,1,0,2,0,19,1.871,0,0,1.871
40,1,0,2,0,35,4.058,0,0,4.058
41,3,1,3,1,17,0.491,1,0,0.932
42,1,0,2,0,15,1.635,0,0,1.635
43,1,0,2,0,8,0.582,0,0,0.582
44,1,0,2,0,2,0.167,0,0,0.167
45,1,0,2,0,14,0.834,0,0,0.834
46,1,0,2,0,0,0.069,0,0,0.069
47,1,0,0,0,36,3.416,0,0,3.416
