 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,3,12,0.805,1,0,1.471
2,1022,523,338,1231,6841,1.157,417,82,6.632
3,3,1,3,3,66,1.549,1,0,2.503
4,1,0,2,0,8,1.923,0,0,1.923
5,6,3,3,5,25,0.682,3,0,2.151
6,4,2,2,6,33,0.859,2,0,1.151
7,1,0,2,0,10,1.330,0,0,1.330
8,1,0,2,0,5,0.671,0,0,0.671
9,4,2,2,4,20,0.552,2,0,0.947
10,1,0,2,0,3,0.256,0,0,0.256
11,3,1,3,3,11,0.887,1,0,1.261
12,9,4,5,6,53,1.219,3,1,2.585
13,55,27,18,63,333,1.101,20,5,3.112
14,1,0,2,0,17,3.829,0,0,3.829
15,1,0,2,0,8,0.855,0,0,0.855
16,4,2,2,4,40,1.637,2,0,4.341
17,3,1,3,1,23,0.747,1,0,1.249
18,1,0,2,0,4,0.265,0,0,0.265
19,2,1,1,1,27,0.836,1,0,0.936
20,0,0,1,0,0,0.000,0,0,0.000
21,1,0,2,0,31,1.848,0,0,1.848
22,5,2,3,5,36,1.105,1,1,2.637
23,8,3,5,7,41,0.864,1,2,1.525
24,1,0,2,0,12,1.094,0,0,1.094
25,10,5,4,12,81,1.263,4,1,2.493
26,1,0,2,0,3,0.216,0,0,0.216
27,1,0,2,0,3,0.196,0,0,0.196
28,1,0,2,0,8,1.235,0,0,1.235
29,9,5,3,5,45,0.589,5,0,1.019
30,1,0,2,0,1,0.118,0,0,0.118
31,1,0,2,0,4,1.016,0,0,1.016
32,1,0,2,0,9,0.886,0,0,0.886
33,1,0,2,0,6,0.403,0,0,0.403
34,8,4,4,4,61,1.134,4,0,1.597
35,1,0,2,0,23,2.757,0,0,2.757
36,1,0,2,0,0,0.049,0,0,0.049
37,7,3,5,5,37,0.891,3,0,2.493
38,9,4,6,4,55,0.777,4,0,2.073
39,1,0,2,0,9,0.570,0,0,0.570
40,1,0,2,0,7,0.870,0,0,0.870
41,1,0,2,0,1,0.138,0,0,0.138
42,5,2,3,5,16,0.925,1,1,1.831
43,1,0,2,0,3,0.236,0,0,0.236
44,1,0,2,0,6,0.780,0,0,0.780
45,1,0,2,0,13,1.416,0,0,1.416
46,1,0,2,0,1,0.118,0,0,0.118
47,10,5,4,12,73,0.698,4,1,2.315
48,1,0,2,0,0,0.403,0,0,0.403
49,1,0,2,0,6,0.383,0,0,0.383
50,1,0,2,0,7,0.472,0,0,0.472
51,1,0,2,0,6,0.443,0,0,0.443
52,0,0,1,0,0,0.000,0,0,0.000
53,7,3,5,3,59,0.906,3,0,1.391
54,1,0,2,0,0,0.069,0,0,0.069
55,1,0,2,0,0,0.049,0,0,0.049
56,3,1,3,1,9,0.361,1,0,0.570
57,1,0,2,0,1,0.475,0,0,0.475
58,1,0,2,0,22,1.225,0,0,1.225
59,1,0,2,0,5,0.394,0,0,0.394
60,1,0,2,0,4,0.305,0,0,0.305
61,1,0,2,0,2,0.147,0,0,0.147
62,5,2,4,6,6,0.175,2,0,0.305
63,1,0,2,0,7,0.432,0,0,0.432
64,1,0,0,0,13,0.708,0,0,0.708
