 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,551,289,145,825,3547,1.193,221,55,7.155
2,5,2,4,6,36,0.952,2,0,1.678
3,3,1,3,1,3,0.602,1,0,1.215
4,1,0,2,0,10,0.598,0,0,0.598
5,700,363,193,1046,4410,1.133,281,56,5.386
6,1,0,2,0,3,0.236,0,0,0.236
7,72,37,26,73,455,1.015,33,3,5.981
8,35,18,11,37,166,0.753,13,5,2.239
9,1,0,2,0,16,1.667,0,0,1.667
10,120,62,38,326,726,1.154,49,8,4.016
11,1,0,2,0,13,0.826,0,0,0.826
12,1,0,2,0,2,0.544,0,0,0.544
13,3,1,3,3,22,1.127,1,0,2.061
14,33,17,10,33,207,1.184,13,3,4.694
15,23,11,9,25,151,1.440,9,1,7.876
16,3,1,3,3,5,0.532,1,0,0.806
17,1,0,2,0,1,0.118,0,0,0.118
18,1,0,2,0,20,3.581,0,0,3.581
19,36,17,16,39,241,1.088,12,5,3.082
20,11,5,6,12,60,0.797,4,1,1.923
21,1,0,2,0,11,1.736,0,0,1.736
22,7,3,5,5,41,1.051,3,0,1.756
23,4,1,4,2,16,0.942,0,1,1.877
24,56,30,16,66,210,0.595,26,2,2.343
25,9,4,6,8,60,1.085,4,0,2.378
26,4,2,3,7,55,1.244,1,0,1.603
27,1,0,2,0,14,0.814,0,0,0.814
28,1,0,2,0,9,1.278,0,0,1.278
29,27,12,14,25,207,1.147,9,2,3.846
30,20,12,4,25,125,0.955,10,1,2.058
31,1,0,2,0,12,1.073,0,0,1.073
32,6,3,3,7,44,1.488,3,0,3.259
33,1,0,2,0,13,2.167,0,0,2.167
34,9,4,5,7,42,0.747,3,1,1.488
35,8,4,2,16,42,0.786,2,2,1.557
36,1,0,2,0,3,1.284,0,0,1.284
37,0,0,1,0,0,0.000,0,0,0.000
38,1,0,2,0,5,0.314,0,0,0.314
39,1,0,2,0,11,0.708,0,0,0.708
40,11,5,3,19,70,0.805,1,4,1.620
41,1,0,2,0,8,1.209,0,0,1.209
42,1,0,2,0,0,0.069,0,0,0.069
43,0,0,1,0,0,0.000,0,0,0.000
44,1,0,2,0,9,0.610,0,0,0.610
45,1,0,2,0,7,0.492,0,0,0.492
46,2,1,1,1,14,0.437,1,0,0.570
47,1,0,2,0,7,0.472,0,0,0.472
48,1,0,2,0,10,0.700,0,0,0.700
49,6,3,3,5,39,0.464,3,0,0.867
50,1,0,2,0,19,2.919,0,0,2.919
51,1,0,2,0,10,0.639,0,0,0.639
52,3,1,3,1,26,1.239,1,0,1.903
53,4,2,2,2,25,0.698,2,0,1.013
54,3,1,3,3,33,1.077,1,0,1.830
55,8,4,4,10,33,0.632,4,0,1.330
56,3,1,3,1,10,0.282,1,0,0.521
57,10,5,4,9,31,0.541,4,1,1.267
58,1,0,2,0,20,2.190,0,0,2.190
59,1,0,2,0,1,0.098,0,0,0.098
60,1,0,2,0,15,0.964,0,0,0.964
61,1,0,2,0,8,0.521,0,0,0.521
62,1,0,2,0,0,0.049,0,0,0.049
63,3,1,2,5,22,1.022,0,1,1.664
64,1,0,2,0,9,0.590,0,0,0.590
65,1,0,0,0,17,0.924,0,0,0.924
