 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,14,1.842,0,0,1.842
2,16,8,7,16,201,1.734,7,1,6.390
3,1,0,2,0,12,1.073,0,0,1.073
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,2,0.187,0,0,0.187
6,1335,706,362,1590,9922,1.272,563,108,8.986
7,31,17,10,32,245,0.894,16,1,3.094
8,1,0,2,0,2,0.524,0,0,0.524
9,17,8,10,12,151,1.215,8,0,2.830
10,16,8,6,18,144,1.291,6,2,6.786
11,10,4,7,10,120,1.823,3,1,4.444
12,1,0,2,0,2,0.504,0,0,0.504
13,4,2,2,4,31,1.161,2,0,2.073
14,1,0,2,0,14,1.589,0,0,1.589
15,6,3,2,6,68,1.228,2,1,2.124
16,1,0,2,0,15,1.301,0,0,1.301
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,1,0.138,0,0,0.138
19,1,0,2,0,7,1.186,0,0,1.186
20,1,0,2,0,1,0.806,0,0,0.806
21,3,1,3,3,16,0.983,1,0,1.975
22,1,0,2,0,2,0.187,0,0,0.187
23,34,17,14,40,206,0.968,14,3,3.845
24,10,5,5,5,105,1.375,5,0,3.689
25,5,2,4,2,25,0.651,2,0,0.939
26,4,2,3,44,13,0.731,1,0,0.887
27,8,4,4,8,173,2.377,4,0,6.041
28,1,0,2,0,1,0.806,0,0,0.806
29,10,5,5,5,63,1.042,5,0,3.144
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,1,0.098,0,0,0.098
32,1,0,2,0,9,1.240,0,0,1.240
33,1,0,2,0,13,0.786,0,0,0.786
34,1,0,2,0,2,0.167,0,0,0.167
35,1,0,2,0,15,1.865,0,0,1.865
36,3,1,3,1,52,1.887,1,0,2.884
37,4,1,4,4,3,0.498,0,1,0.867
38,3,1,3,3,13,0.725,1,0,1.601
39,1,0,2,0,16,3.382,0,0,3.382
40,3,1,3,1,21,1.155,1,0,2.095
41,1,0,2,0,25,3.215,0,0,3.215
42,4,1,4,2,21,1.092,0,1,2.424
43,1,0,2,0,22,3.066,0,0,3.066
44,3,1,3,1,37,1.054,1,0,1.534
45,8,3,4,8,56,1.431,1,1,3.262
46,1,0,2,0,5,1.385,0,0,1.385
47,1,0,2,0,6,0.780,0,0,0.780
48,1,0,2,0,16,1.033,0,0,1.033
49,1,0,2,0,3,0.256,0,0,0.256
50,1,0,0,0,18,0.993,0,0,0.993
