 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,27,14,10,27,312,1.564,12,2,7.361
2,1,0,2,0,24,2.847,0,0,2.847
3,26,13,7,34,199,1.312,10,1,4.758
4,683,365,174,964,5379,1.373,290,57,5.613
5,452,231,139,602,3282,1.224,181,33,6.338
6,11,6,4,6,125,1.613,6,0,4.565
7,1,0,2,0,4,0.976,0,0,0.976
8,12,5,8,10,66,0.913,4,1,3.253
9,1,0,2,0,39,5.141,0,0,5.141
10,1,0,2,0,2,0.524,0,0,0.524
11,1,0,2,0,13,0.826,0,0,0.826
12,15,7,8,12,177,1.363,6,1,2.881
13,0,0,1,0,0,0.000,0,0,0.000
14,4,2,2,6,33,1.309,2,0,2.403
15,14,7,7,13,191,1.783,7,0,5.814
16,25,12,11,33,186,0.911,10,1,3.412
17,1,0,2,0,0,0.069,0,0,0.069
18,3,1,3,3,47,1.581,1,0,2.164
19,0,0,1,0,0,0.000,0,0,0.000
20,7,3,5,5,84,1.327,3,0,2.956
21,5,2,4,4,26,0.672,2,0,0.993
22,1,0,2,0,42,4.246,0,0,4.246
23,1,0,2,0,1,0.118,0,0,0.118
24,15,7,8,16,171,1.385,6,1,3.981
25,1793,939,490,2220,12328,1.219,734,152,6.177
26,37,20,14,42,410,1.186,20,0,4.014
27,1,0,2,0,20,2.257,0,0,2.257
28,0,0,1,0,0,0.000,0,0,0.000
29,25,12,11,24,195,1.298,10,1,3.316
30,1,0,2,0,4,0.976,0,0,0.976
31,1,0,2,0,14,1.603,0,0,1.603
32,1,0,2,0,1,0.118,0,0,0.118
33,29,13,12,35,219,1.227,10,2,5.751
34,1,0,2,0,19,1.874,0,0,1.874
35,8,3,5,7,41,0.827,2,0,1.707
36,9,4,5,7,87,1.207,3,1,2.696
37,9,4,4,10,59,0.963,3,0,1.729
38,1,0,2,0,31,3.825,0,0,3.825
39,5,2,4,6,53,1.815,2,0,5.919
40,9,4,6,6,92,1.278,4,0,3.446
41,1,0,2,0,6,0.403,0,0,0.403
42,1,0,2,0,9,0.529,0,0,0.529
43,1,0,2,0,41,5.898,0,0,5.898
44,1,0,2,0,1,0.452,0,0,0.452
45,4,2,2,2,36,1.277,2,0,2.159
46,1,0,2,0,17,2.067,0,0,2.067
47,1,0,2,0,2,0.524,0,0,0.524
48,1,0,2,0,14,0.895,0,0,0.895
49,1,0,2,0,9,0.866,0,0,0.866
50,1,0,2,0,5,0.334,0,0,0.334
51,24,12,9,29,185,1.397,10,1,5.177
52,14,7,7,15,54,0.864,7,0,2.902
53,1,0,2,0,5,1.088,0,0,1.088
54,3,1,3,3,15,0.625,1,0,1.065
55,10,5,5,9,108,1.453,5,0,4.190
56,0,0,1,0,0,0.000,0,0,0.000
57,27,14,12,22,214,1.148,14,0,4.424
58,0,0,1,0,0,0.000,0,0,0.000
59,6,3,3,7,15,0.463,3,0,0.711
60,8,4,4,8,84,1.885,4,0,3.598
61,1,0,2,0,33,2.026,0,0,2.026
62,4,1,4,2,36,1.244,0,1,3.529
63,3,1,3,3,3,0.276,1,0,0.455
64,5,2,4,4,35,1.226,2,0,3.275
65,5,2,4,2,45,1.171,2,0,2.533
66,1,0,2,0,1,0.118,0,0,0.118
67,3,1,3,1,10,0.706,1,0,1.264
68,1,0,2,0,52,5.904,0,0,5.904
69,1,0,2,0,9,0.651,0,0,0.651
