 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.478,255.000,255,255,2.911,1.027,0.592,64.473,0.709,1.734,0.577,0.884,725,86
2,3.620,255.000,255,255,19.990,5.221,0.883,68.653,0.114,5.914,0.169,0.644,747,133
3,1.599,255.000,255,255,8.555,2.760,0.738,69.580,0.275,3.740,0.267,0.533,927,146
4,0.422,255.000,255,255,2.539,0.992,0.541,6.877,0.822,1.835,0.545,0.932,866,160
5,1.232,255.000,255,255,7.435,2.869,0.547,59.244,0.280,5.247,0.191,0.674,959,162
6,0.526,255.000,255,255,3.402,1.455,0.461,53.143,0.572,3.156,0.317,0.856,897,167
7,6.703,255.000,255,255,30.653,4.372,1.952,51.999,0.090,2.239,0.447,0.443,819,179
8,4.771,255.000,255,255,20.740,5.187,1.171,3.868,0.139,4.429,0.226,0.402,436,181
9,0.590,255.000,255,255,3.562,1.464,0.513,38.278,0.584,2.853,0.350,0.818,908,184
10,0.208,255.000,255,255,1.678,0.572,0.463,5.916,0.928,1.237,0.808,0.906,971,220
11,1.605,255.000,255,255,8.873,2.771,0.737,24.501,0.256,3.759,0.266,0.638,914,224
12,1.722,255.000,255,255,9.136,2.881,0.761,35.059,0.259,3.785,0.264,0.578,954,231
13,0.684,255.000,255,255,4.207,1.372,0.635,78.897,0.486,2.162,0.462,0.783,841,239
14,0.382,255.000,255,255,2.465,0.908,0.536,118.493,0.790,1.695,0.590,0.906,543,246
15,0.378,255.000,255,255,3.075,1.401,0.344,77.106,0.503,4.077,0.245,0.851,814,255
16,0.646,255.000,255,255,4.267,1.102,0.746,76.695,0.446,1.478,0.677,0.685,652,256
17,0.791,255.000,255,255,5.605,2.179,0.462,28.544,0.316,4.716,0.212,0.740,960,261
18,4.342,255.000,255,255,21.834,8.763,0.631,61.017,0.114,13.888,0.072,0.585,981,261
19,0.355,255.000,255,255,2.485,1.015,0.445,139.780,0.722,2.283,0.438,0.895,562,270
20,5.196,245.944,0,255,24.876,2.998,2.207,165.346,0.106,1.359,0.736,0.517,595,271
21,0.966,255.000,255,255,4.658,1.567,0.785,135.108,0.560,1.997,0.501,0.796,544,272
22,0.622,255.000,255,255,5.031,2.299,0.345,52.640,0.309,6.671,0.150,0.710,862,275
23,2.665,255.000,255,255,14.381,1.975,1.718,177.222,0.162,1.149,0.870,0.420,878,287
24,11.257,254.508,0,255,57.428,5.003,2.865,2.762,0.043,1.746,0.573,0.306,668,290
25,0.204,255.000,255,255,1.668,0.609,0.428,85.357,0.923,1.423,0.703,0.930,619,301
26,0.481,255.000,255,255,4.043,1.730,0.354,57.607,0.370,4.882,0.205,0.790,979,312
27,1.292,255.000,255,255,8.286,1.942,0.847,21.320,0.236,2.293,0.436,0.532,675,340
28,3.340,255.000,255,255,19.275,2.676,1.589,108.515,0.113,1.684,0.594,0.552,603,361
29,0.277,255.000,255,255,2.064,0.826,0.427,40.892,0.816,1.936,0.517,0.922,664,372
30,0.347,255.000,255,255,2.319,0.873,0.507,57.532,0.812,1.721,0.581,0.921,956,372
31,0.241,255.000,255,255,1.894,0.742,0.413,43.989,0.843,1.796,0.557,0.911,862,377
32,2.269,245.036,0,255,10.864,3.012,0.959,14.870,0.242,3.141,0.318,0.586,826,380
33,0.268,246.385,0,255,2.365,0.836,0.408,28.495,0.602,2.049,0.488,0.794,374,394
34,0.825,255.000,255,255,5.520,1.586,0.662,109.587,0.340,2.396,0.417,0.547,652,394
35,13.358,254.655,0,255,69.617,9.443,1.801,28.333,0.035,5.243,0.191,0.289,926,403
36,0.944,255.000,255,255,5.189,1.766,0.681,3.418,0.441,2.594,0.386,0.793,149,417
37,0.930,255.000,255,255,5.035,1.637,0.723,119.773,0.461,2.264,0.442,0.723,638,431
38,2.028,255.000,255,255,10.116,4.329,0.597,105.834,0.249,7.256,0.138,0.806,85,435
39,2.124,255.000,255,255,10.147,2.912,0.929,34.827,0.259,3.137,0.319,0.578,802,439
40,1.185,255.000,255,255,6.757,2.477,0.609,83.103,0.326,4.067,0.246,0.661,617,450
41,0.981,255.000,255,255,5.705,1.539,0.811,82.261,0.379,1.897,0.527,0.672,571,478
42,1.120,255.000,255,255,5.906,2.088,0.683,28.121,0.403,3.057,0.327,0.697,694,481
43,0.588,255.000,255,255,3.367,1.043,0.717,102.079,0.652,1.454,0.688,0.862,269,484
44,0.552,255.000,255,255,3.271,1.272,0.553,115.541,0.648,2.301,0.435,0.824,137,502
45,1.114,255.000,255,255,5.991,1.872,0.758,35.012,0.390,2.471,0.405,0.691,622,510
46,0.704,255.000,255,255,4.147,1.222,0.733,139.520,0.514,1.668,0.600,0.746,670,523
47,2.419,255.000,255,255,11.740,1.941,1.587,33.259,0.221,1.223,0.817,0.579,153,535
48,0.639,255.000,255,255,4.259,1.830,0.444,49.218,0.442,4.119,0.243,0.781,860,543
49,0.599,255.000,255,255,3.241,1.285,0.593,16.515,0.717,2.165,0.462,0.926,569,549
