 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3.367,255.000,255,255,14.669,4.216,1.017,150.249,0.197,4.147,0.241,0.588,177,28
2,2.385,255.000,255,255,11.168,3.369,0.901,74.615,0.240,3.737,0.268,0.542,60,129
3,6.130,254.925,0,255,26.811,9.639,0.810,63.635,0.107,11.905,0.084,0.468,173,196
4,0.628,255.000,255,255,3.361,1.317,0.607,15.147,0.698,2.170,0.461,0.913,867,199
5,1.377,255.000,255,255,6.487,2.830,0.619,153.786,0.411,4.569,0.219,0.766,607,204
6,0.371,255.000,255,255,2.344,0.822,0.574,27.696,0.848,1.431,0.699,0.934,818,212
7,1.183,255.000,255,255,5.000,1.737,0.867,98.607,0.595,2.003,0.499,0.805,301,220
8,1.353,255.000,255,255,8.048,3.324,0.518,74.279,0.263,6.412,0.156,0.688,329,220
9,0.215,255.000,255,255,1.859,0.698,0.393,34.508,0.783,1.777,0.563,0.898,258,253
10,0.621,255.000,255,255,3.612,1.414,0.559,68.588,0.598,2.531,0.395,0.830,696,263
11,5.267,254.650,0,255,27.222,3.615,1.855,57.957,0.089,1.948,0.513,0.387,434,268
12,1.406,255.000,255,255,7.769,2.103,0.851,63.940,0.293,2.471,0.405,0.654,357,281
13,3.897,255.000,255,255,18.327,2.824,1.757,60.484,0.146,1.607,0.622,0.555,297,302
14,1.194,255.000,255,255,4.954,1.736,0.876,5.255,0.611,1.982,0.505,0.829,570,320
15,0.612,255.000,255,255,3.832,1.403,0.555,40.686,0.523,2.527,0.396,0.755,478,323
16,0.228,255.000,255,255,1.848,0.718,0.404,35.601,0.838,1.778,0.562,0.920,483,338
17,1.058,255.000,255,255,6.454,2.098,0.642,84.213,0.319,3.268,0.306,0.683,413,350
18,0.291,255.000,255,255,2.029,0.663,0.559,108.360,0.889,1.185,0.844,0.912,331,362
19,0.778,255.000,255,255,4.908,1.808,0.548,67.501,0.406,3.299,0.303,0.692,354,370
20,0.317,255.000,255,255,2.149,0.717,0.562,116.442,0.861,1.277,0.783,0.900,603,371
21,2.213,255.000,255,255,13.065,2.707,1.041,53.036,0.163,2.601,0.384,0.377,529,376
22,0.206,255.000,255,255,1.933,0.833,0.315,68.575,0.693,2.641,0.379,0.898,394,380
23,2.752,253.659,0,255,11.912,3.461,1.012,16.065,0.244,3.420,0.292,0.596,262,385
24,0.849,255.000,255,255,4.458,1.757,0.615,37.589,0.536,2.859,0.350,0.776,503,388
25,1.876,255.000,255,255,9.173,2.886,0.828,171.463,0.280,3.486,0.287,0.623,301,411
26,0.356,255.000,255,255,2.440,0.868,0.523,116.544,0.753,1.662,0.602,0.879,553,414
27,1.386,255.000,255,255,7.049,2.629,0.671,35.674,0.350,3.916,0.255,0.697,470,420
28,1.572,255.000,255,255,8.682,2.124,0.942,52.326,0.262,2.255,0.444,0.637,408,422
29,0.443,255.000,255,255,2.635,0.921,0.613,92.684,0.802,1.502,0.666,0.901,612,427
30,1.978,255.000,255,255,9.522,2.148,1.172,145.925,0.274,1.833,0.546,0.541,575,437
31,0.213,255.000,255,255,1.703,0.591,0.460,71.120,0.925,1.285,0.778,0.922,353,447
32,0.233,255.000,255,255,1.823,0.688,0.432,40.544,0.882,1.594,0.627,0.925,256,448
33,0.897,255.000,255,255,4.885,2.152,0.531,38.635,0.473,4.055,0.247,0.822,307,449
34,2.410,255.000,255,255,12.727,3.795,0.809,143.151,0.187,4.693,0.213,0.516,493,464
35,4.711,255.000,255,255,23.492,2.713,2.211,2.053,0.107,1.227,0.815,0.436,259,467
36,0.342,253.651,0,255,2.465,0.908,0.479,102.677,0.707,1.895,0.528,0.881,654,471
37,8.522,250.073,0,255,38.769,5.150,2.107,65.570,0.071,2.445,0.409,0.334,681,472
38,1.710,255.000,255,255,7.487,2.533,0.859,110.536,0.383,2.948,0.339,0.690,431,480
39,1.871,255.000,255,255,8.551,3.863,0.617,60.542,0.321,6.264,0.160,0.741,187,503
40,1.142,255.000,255,255,6.826,2.234,0.651,99.419,0.308,3.433,0.291,0.598,710,523
41,0.680,255.000,255,255,3.973,1.667,0.520,139.740,0.542,3.207,0.312,0.791,527,527
42,1.285,255.000,255,255,7.810,1.657,0.987,123.798,0.265,1.679,0.596,0.577,213,531
43,1.674,255.000,255,255,8.319,2.243,0.950,158.525,0.304,2.362,0.423,0.638,369,531
44,0.617,255.000,255,255,4.317,1.084,0.725,107.207,0.416,1.496,0.668,0.791,590,531
45,0.760,255.000,255,255,4.859,1.238,0.781,81.584,0.405,1.584,0.631,0.764,448,548
46,1.800,255.000,255,255,11.084,2.590,0.885,92.254,0.184,2.926,0.342,0.553,583,548
47,0.653,255.000,255,255,3.697,1.091,0.762,25.395,0.601,1.431,0.699,0.785,333,565
48,2.622,255.000,255,255,12.704,3.397,0.983,89.438,0.204,3.456,0.289,0.505,495,566
49,0.704,255.000,255,255,4.493,1.251,0.717,140.547,0.438,1.745,0.573,0.731,361,568
50,0.311,255.000,255,255,2.234,0.875,0.453,115.148,0.783,1.933,0.517,0.901,538,574
51,0.302,255.000,255,255,2.029,0.671,0.573,17.759,0.922,1.171,0.854,0.920,741,580
52,1.489,255.000,255,255,6.753,2.166,0.875,68.273,0.410,2.474,0.404,0.708,560,591
53,0.273,255.000,255,255,3.296,1.537,0.226,62.558,0.316,6.791,0.147,0.721,510,602
