 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,8.185,251.449,0,255,41.358,3.989,2.613,120.479,0.060,1.527,0.655,0.276,513,35
2,3.061,255.000,255,255,12.481,5.168,0.754,14.224,0.247,6.853,0.146,0.703,241,43
3,1.444,255.000,255,255,6.747,2.649,0.694,70.234,0.399,3.816,0.262,0.717,328,48
4,0.235,255.000,255,255,1.859,0.718,0.417,44.728,0.856,1.721,0.581,0.922,594,108
5,0.452,255.000,255,255,2.550,0.831,0.693,15.037,0.874,1.198,0.834,0.926,51,121
6,0.934,255.000,255,255,5.010,1.732,0.686,139.187,0.467,2.523,0.396,0.816,510,122
7,1.281,255.000,255,255,7.419,2.034,0.802,171.046,0.292,2.538,0.394,0.531,367,126
8,7.555,255.000,255,255,36.981,6.808,1.413,70.193,0.069,4.818,0.208,0.343,597,141
9,0.279,255.000,255,255,2.795,1.260,0.282,15.902,0.448,4.474,0.224,0.759,565,142
10,4.912,244.950,0,255,24.789,4.212,1.485,17.291,0.100,2.837,0.353,0.379,314,149
11,0.843,255.000,255,255,5.734,1.102,0.974,134.195,0.322,1.131,0.884,0.678,410,162
12,0.204,255.000,255,255,1.628,0.545,0.478,19.095,0.969,1.140,0.877,0.911,385,182
13,0.367,255.000,255,255,2.985,1.088,0.430,146.824,0.518,2.532,0.395,0.748,534,188
14,0.872,255.000,255,255,4.433,1.906,0.582,114.777,0.558,3.273,0.305,0.859,24,190
15,1.297,255.000,255,255,5.910,2.611,0.633,18.853,0.467,4.128,0.242,0.824,435,195
16,1.353,255.000,255,255,8.371,1.587,1.085,48.843,0.243,1.462,0.684,0.608,333,198
17,1.406,255.000,255,255,8.035,2.790,0.642,136.427,0.274,4.348,0.230,0.610,490,201
18,0.975,255.000,255,255,5.614,1.928,0.644,172.656,0.389,2.994,0.334,0.744,435,218
19,2.529,255.000,255,255,12.842,2.366,1.361,98.974,0.193,1.738,0.575,0.552,70,224
20,0.355,255.000,255,255,2.861,1.077,0.419,73.774,0.545,2.568,0.389,0.786,699,226
21,0.239,255.000,255,255,1.788,0.594,0.512,177.566,0.938,1.159,0.862,0.930,364,228
22,0.890,255.000,255,255,5.234,2.067,0.548,15.568,0.408,3.771,0.265,0.785,401,233
23,0.568,255.000,255,255,3.436,1.445,0.501,100.641,0.605,2.885,0.347,0.872,591,235
24,0.937,255.000,255,255,5.647,2.505,0.476,55.832,0.369,5.259,0.190,0.745,631,236
25,0.402,255.000,255,255,3.081,0.884,0.579,74.797,0.532,1.528,0.654,0.784,350,240
26,0.952,255.000,255,255,5.597,1.198,1.011,31.328,0.382,1.184,0.844,0.669,478,256
27,0.624,255.000,255,255,3.796,1.436,0.553,54.847,0.544,2.595,0.385,0.799,678,257
28,0.726,255.000,255,255,4.854,1.824,0.506,141.754,0.387,3.603,0.278,0.704,371,258
29,3.749,238.755,0,255,17.030,3.110,1.535,26.319,0.162,2.027,0.493,0.478,320,259
30,1.140,230.310,0,255,4.659,1.397,1.039,85.785,0.660,1.345,0.743,0.858,351,269
31,3.271,255.000,255,255,17.206,3.516,1.185,90.648,0.139,2.968,0.337,0.443,499,276
32,0.709,255.000,255,255,4.172,1.639,0.551,90.192,0.512,2.977,0.336,0.787,316,277
33,1.095,254.157,0,255,7.460,1.707,0.817,120.922,0.247,2.090,0.478,0.543,684,278
34,2.661,255.000,255,255,15.889,3.633,0.933,166.135,0.132,3.896,0.257,0.426,377,287
35,1.713,255.000,255,255,10.997,1.882,1.159,149.663,0.178,1.624,0.616,0.504,647,288
36,0.458,255.000,255,255,3.352,1.523,0.383,41.757,0.512,3.978,0.251,0.846,591,311
37,0.467,255.000,255,255,2.550,0.925,0.643,99.483,0.902,1.439,0.695,0.945,676,323
38,1.413,255.000,255,255,8.331,1.973,0.912,6.082,0.256,2.164,0.462,0.505,299,324
39,1.692,244.091,0,255,4.929,1.618,1.331,94.771,0.875,1.215,0.823,0.948,168,325
40,0.803,255.000,255,255,5.104,2.028,0.504,73.889,0.388,4.020,0.249,0.704,341,326
41,1.400,249.399,0,255,7.738,2.093,0.852,7.277,0.294,2.457,0.407,0.558,357,330
42,0.423,255.000,255,255,2.935,1.091,0.494,111.381,0.617,2.209,0.453,0.842,636,341
43,0.447,255.000,255,255,3.155,0.847,0.672,44.994,0.564,1.261,0.793,0.771,578,350
44,0.311,255.000,255,255,2.089,0.747,0.531,37.418,0.896,1.407,0.711,0.917,680,356
45,0.204,255.000,255,255,1.863,0.744,0.350,78.470,0.740,2.128,0.470,0.904,308,359
46,0.440,255.000,255,255,3.607,1.480,0.378,48.071,0.425,3.915,0.255,0.723,352,359
47,0.688,255.000,255,255,3.962,1.200,0.730,93.611,0.550,1.644,0.608,0.785,286,360
48,0.975,255.000,255,255,5.070,1.820,0.682,39.645,0.477,2.667,0.375,0.739,266,364
49,1.722,255.000,255,255,8.794,3.296,0.665,103.623,0.280,4.952,0.202,0.629,210,366
50,3.827,255.000,255,255,21.714,2.907,1.676,149.046,0.102,1.734,0.577,0.371,440,367
51,0.340,255.000,255,255,2.209,0.755,0.573,21.946,0.876,1.317,0.759,0.913,624,368
52,0.561,255.000,255,255,2.981,1.075,0.665,42.382,0.793,1.617,0.618,0.890,399,370
53,4.047,255.000,255,255,23.117,3.147,1.638,39.436,0.095,1.922,0.520,0.405,542,376
54,0.300,255.000,255,255,2.305,0.847,0.452,136.213,0.711,1.874,0.533,0.900,663,377
55,3.537,255.000,255,255,18.497,3.137,1.436,79.388,0.130,2.185,0.458,0.470,356,380
56,1.860,255.000,255,255,9.147,1.980,1.196,115.299,0.279,1.656,0.604,0.556,153,387
57,0.736,255.000,255,255,4.875,1.962,0.478,151.870,0.389,4.105,0.244,0.716,305,391
58,1.256,255.000,255,255,8.165,2.207,0.724,98.840,0.237,3.047,0.328,0.528,407,395
59,0.203,255.000,255,255,1.788,0.653,0.395,46.190,0.796,1.654,0.605,0.892,291,402
60,0.639,255.000,255,255,4.041,1.783,0.456,71.365,0.491,3.909,0.256,0.907,435,409
61,0.203,255.000,255,255,2.280,1.019,0.253,54.509,0.490,4.022,0.249,0.765,483,417
62,0.693,255.000,255,255,3.852,1.516,0.582,156.833,0.587,2.606,0.384,0.796,657,421
63,0.490,255.000,255,255,3.392,1.179,0.529,105.198,0.536,2.227,0.449,0.807,34,423
64,0.431,255.000,255,255,3.421,1.398,0.392,65.807,0.462,3.563,0.281,0.780,281,423
65,1.567,255.000,255,255,7.010,2.586,0.772,90.045,0.401,3.351,0.298,0.727,710,429
66,0.943,255.000,255,255,6.066,2.152,0.558,49.984,0.322,3.858,0.259,0.649,573,430
67,0.639,255.000,255,255,4.323,1.638,0.496,59.813,0.429,3.301,0.303,0.710,300,432
68,0.952,255.000,255,255,4.444,1.791,0.676,129.496,0.606,2.649,0.378,0.857,245,435
69,0.367,255.000,255,255,2.309,0.845,0.553,55.486,0.866,1.527,0.655,0.929,106,437
70,6.331,195.677,0,255,19.075,3.224,2.500,48.130,0.219,1.290,0.775,0.649,458,439
71,0.371,255.000,255,255,2.614,1.077,0.438,88.803,0.682,2.458,0.407,0.903,302,451
72,1.929,255.000,255,255,9.698,3.055,0.804,171.537,0.258,3.802,0.263,0.629,596,453
73,0.443,255.000,255,255,3.371,1.272,0.444,49.995,0.490,2.865,0.349,0.775,399,460
74,0.519,255.000,255,255,3.672,1.043,0.634,74.147,0.484,1.645,0.608,0.730,588,475
75,0.668,255.000,255,255,3.931,1.563,0.544,79.041,0.543,2.875,0.348,0.863,554,476
76,9.513,243.361,0,255,43.820,5.595,2.165,127.257,0.062,2.585,0.387,0.385,333,507
77,0.633,255.000,255,255,3.798,1.389,0.580,37.830,0.552,2.394,0.418,0.788,528,511
78,1.437,255.000,255,255,9.201,1.878,0.974,130.046,0.213,1.928,0.519,0.662,588,511
79,0.411,255.000,255,255,2.595,1.023,0.511,47.835,0.766,2.000,0.500,0.923,461,524
80,1.438,235.113,0,255,6.686,1.900,0.964,48.934,0.404,1.972,0.507,0.729,476,525
81,0.744,255.000,255,255,4.023,1.555,0.609,91.660,0.578,2.555,0.391,0.833,546,525
82,0.295,255.000,255,255,2.159,0.817,0.459,109.293,0.795,1.779,0.562,0.911,233,529
83,0.467,255.000,255,255,3.332,0.992,0.599,57.522,0.528,1.656,0.604,0.764,575,530
84,1.339,255.000,255,255,5.921,2.048,0.833,157.545,0.480,2.460,0.407,0.730,203,539
85,1.225,255.000,255,255,7.989,2.482,0.628,89.376,0.241,3.950,0.253,0.667,589,543
86,0.563,255.000,255,255,2.890,1.089,0.658,100.897,0.847,1.657,0.604,0.941,282,547
87,0.452,253.980,0,255,3.197,1.064,0.541,136.309,0.556,1.967,0.508,0.810,779,549
88,0.554,255.000,255,255,3.271,1.343,0.525,126.866,0.650,2.559,0.391,0.888,558,561
89,0.286,255.000,255,255,2.019,0.671,0.543,151.070,0.882,1.235,0.810,0.932,613,561
90,0.640,255.000,255,255,4.468,1.517,0.538,12.690,0.403,2.822,0.354,0.638,321,571
91,0.917,255.000,255,255,5.475,1.891,0.618,123.340,0.385,3.062,0.327,0.650,473,571
92,3.041,255.000,255,255,14.199,3.384,1.144,129.286,0.190,2.958,0.338,0.397,461,583
93,0.351,255.000,255,255,2.900,1.097,0.407,98.106,0.524,2.692,0.371,0.778,609,584
94,1.755,255.000,255,255,9.547,1.556,1.436,7.814,0.242,1.083,0.923,0.619,282,608
95,2.339,253.422,0,255,9.719,3.406,0.875,143.793,0.311,3.894,0.257,0.585,549,623
96,0.554,255.000,255,255,3.375,1.420,0.497,101.378,0.611,2.859,0.350,0.899,393,667
97,0.335,255.000,255,255,3.141,0.949,0.449,40.839,0.426,2.114,0.473,0.637,492,674
