 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
33,0.599,255,255,255,2.911,1.053,0.724,107.136,0.888,1.454,0.688,0.940,564,210
34,0.830,255,255,255,3.913,1.215,0.871,169.690,0.682,1.395,0.717,0.878,330,212
35,0.427,255,255,255,2.415,0.767,0.709,143.833,0.920,1.082,0.924,0.927,383,221
36,0.393,255,255,255,3.085,1.328,0.377,171.748,0.518,3.526,0.284,0.811,492,222
37,0.626,255,255,255,3.151,0.938,0.850,40.346,0.792,1.103,0.906,0.893,66,223
38,0.818,255,255,255,4.122,1.320,0.789,74.718,0.605,1.673,0.598,0.804,273,223
39,0.427,255,255,255,2.500,0.863,0.630,126.986,0.859,1.370,0.730,0.918,203,229
40,0.416,255,255,255,2.390,0.813,0.651,54.186,0.916,1.249,0.801,0.929,478,237
41,1.131,255,255,255,5.275,2.223,0.648,42.581,0.511,3.432,0.291,0.812,515,239
42,0.865,255,255,255,6.000,2.352,0.468,168.456,0.302,5.022,0.199,0.602,330,240
43,0.299,255,255,255,2.745,1.003,0.379,171.813,0.498,2.646,0.378,0.725,548,241
44,2.698,255,255,255,10.925,2.201,1.560,20.624,0.284,1.411,0.709,0.613,591,246
45,1.963,255,255,255,10.470,3.055,0.818,31.173,0.225,3.733,0.268,0.560,454,248
46,1.140,255,255,255,6.929,1.908,0.761,95.348,0.298,2.508,0.399,0.595,71,252
47,0.367,255,255,255,2.234,0.714,0.655,109.200,0.925,1.090,0.917,0.938,324,255
48,0.271,255,255,255,2.149,0.811,0.426,48.293,0.738,1.902,0.526,0.857,426,256
49,0.512,255,255,255,2.745,0.936,0.696,114.865,0.854,1.345,0.744,0.931,230,263
50,0.242,255,255,255,1.813,0.609,0.507,69.913,0.927,1.203,0.831,0.927,516,266
51,0.517,255,255,255,3.085,1.249,0.527,100.302,0.683,2.369,0.422,0.924,252,269
52,1.044,255,255,255,5.340,2.144,0.620,103.531,0.460,3.458,0.289,0.748,480,283
53,0.279,255,255,255,1.933,0.668,0.531,88.009,0.937,1.259,0.794,0.931,309,285
54,1.039,255,255,255,4.574,1.684,0.785,10.149,0.624,2.144,0.466,0.847,555,294
55,0.282,255,255,255,1.969,0.654,0.550,122.957,0.915,1.189,0.841,0.926,500,298
56,1.487,255,255,255,9.246,1.653,1.146,6.031,0.219,1.443,0.693,0.651,321,304
57,0.431,255,255,255,2.695,1.050,0.522,103.656,0.745,2.009,0.498,0.915,252,311
58,0.671,255,255,255,3.682,1.468,0.582,145.984,0.622,2.523,0.396,0.862,392,318
59,1.386,255,255,255,6.717,2.265,0.779,15.801,0.386,2.908,0.344,0.654,356,323
60,0.691,255,255,255,3.937,1.366,0.644,178.116,0.560,2.120,0.472,0.810,455,328
61,0.847,255,255,255,5.404,1.998,0.540,33.865,0.364,3.702,0.270,0.730,512,335
62,0.745,255,255,255,4.338,1.401,0.677,124.826,0.498,2.069,0.483,0.753,296,345
63,0.850,255,255,255,4.348,1.637,0.661,136.737,0.565,2.476,0.404,0.814,263,348
64,0.380,255,255,255,2.404,0.818,0.592,95.104,0.826,1.382,0.723,0.911,354,353
65,0.503,255,255,255,2.925,1.099,0.583,13.814,0.739,1.887,0.530,0.898,115,358
66,5.621,255,255,255,25.426,4.417,1.620,32.075,0.109,2.726,0.367,0.479,504,359
67,0.476,255,255,255,2.685,0.881,0.688,57.101,0.830,1.280,0.781,0.926,77,361
68,1.437,255,255,255,6.512,2.362,0.774,15.087,0.426,3.051,0.328,0.748,369,373
69,0.289,255,255,255,2.039,0.660,0.558,41.318,0.875,1.182,0.846,0.901,398,378
70,1.867,255,255,255,8.485,2.955,0.805,47.012,0.326,3.673,0.272,0.644,289,383
71,0.266,255,255,255,1.994,0.765,0.443,36.515,0.841,1.728,0.579,0.927,395,401
72,0.201,255,255,255,1.763,0.656,0.390,42.774,0.812,1.685,0.593,0.881,499,404
73,0.635,255,255,255,3.471,1.304,0.620,112.739,0.662,2.103,0.475,0.857,361,407
74,0.402,255,255,255,2.284,0.734,0.697,96.646,0.967,1.053,0.949,0.947,316,408
75,0.409,255,255,255,2.394,0.802,0.649,29.495,0.896,1.237,0.809,0.930,293,413
76,1.154,255,255,255,4.788,1.854,0.793,3.623,0.633,2.340,0.427,0.873,319,448
