 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0.353,255,255,255,3.232,0.694,0.647,77.729,0.424,1.072,0.933,0.709,356,38
2,0.517,255,255,255,2.790,0.962,0.685,11.839,0.835,1.403,0.713,0.926,262,134
3,0.525,255,255,255,2.730,0.904,0.739,33.855,0.885,1.224,0.817,0.928,400,137
4,0.809,255,255,255,3.452,1.266,0.813,117.158,0.853,1.557,0.642,0.934,624,162
5,0.400,255,255,255,2.670,0.957,0.532,109.836,0.705,1.798,0.556,0.867,339,167
6,0.347,255,255,255,2.245,0.713,0.620,4.654,0.866,1.150,0.870,0.908,462,189
7,1.210,255,255,255,5.010,1.911,0.807,125.226,0.606,2.369,0.422,0.813,177,191
8,1.006,255,255,255,4.828,2.038,0.628,2.628,0.542,3.244,0.308,0.900,41,192
9,3.818,255,255,255,17.980,2.500,1.944,163.353,0.148,1.286,0.778,0.586,531,196
10,0.355,255,255,255,2.224,0.714,0.632,45.347,0.901,1.129,0.886,0.922,856,205
11,1.019,255,255,255,4.564,1.900,0.682,141.726,0.615,2.785,0.359,0.850,359,206
12,0.322,255,255,255,2.305,0.935,0.439,148.438,0.762,2.130,0.470,0.894,565,226
13,1.328,255,255,255,5.881,1.757,0.963,26.052,0.482,1.825,0.548,0.733,606,227
14,0.498,255,255,255,2.585,0.850,0.745,113.228,0.936,1.140,0.877,0.937,403,232
15,0.380,255,255,255,2.309,0.869,0.557,168.172,0.896,1.561,0.641,0.950,336,245
16,0.333,255,255,255,2.164,0.720,0.588,25.327,0.894,1.224,0.817,0.925,717,248
17,0.666,255,255,255,3.176,1.095,0.774,55.950,0.829,1.414,0.707,0.927,429,259
18,1.104,255,255,255,4.628,1.781,0.789,87.380,0.647,2.258,0.443,0.871,737,264
19,3.877,255,255,255,18.167,2.895,1.705,171.551,0.148,1.698,0.589,0.567,346,267
20,0.655,255,255,255,3.456,1.395,0.598,63.926,0.689,2.334,0.428,0.899,648,271
21,0.403,255,255,255,2.635,0.999,0.514,172.138,0.730,1.941,0.515,0.907,625,276
22,0.791,255,255,255,3.477,1.236,0.814,12.372,0.822,1.518,0.659,0.925,818,284
23,1.276,255,255,255,6.448,2.438,0.666,20.458,0.386,3.661,0.273,0.673,449,286
24,0.588,255,255,255,4.925,1.319,0.568,36.276,0.305,2.323,0.430,0.583,887,292
