 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
33,0.342,255.000,255,255,2.624,1.117,0.390,76.808,0.624,2.865,0.349,0.879,215,488
34,0.568,255.000,255,255,5.410,1.601,0.452,144.494,0.244,3.542,0.282,0.508,371,488
35,0.859,255.000,255,255,5.620,2.356,0.464,61.708,0.342,5.073,0.197,0.702,321,490
36,3.007,255.000,255,255,14.304,4.468,0.857,153.255,0.185,5.213,0.192,0.485,458,510
37,4.731,245.834,0,255,21.937,4.775,1.262,99.107,0.124,3.784,0.264,0.335,591,510
38,1.659,255.000,255,255,10.203,2.020,1.046,60.789,0.200,1.931,0.518,0.487,227,516
39,0.403,255.000,255,255,2.379,0.802,0.640,84.480,0.895,1.253,0.798,0.920,678,524
40,0.210,255.000,255,255,2.170,0.982,0.272,37.223,0.560,3.609,0.277,0.853,434,526
41,4.266,255.000,255,255,23.158,3.330,1.631,166.209,0.100,2.041,0.490,0.425,359,532
42,0.536,255.000,255,255,2.740,0.908,0.751,12.670,0.896,1.208,0.828,0.932,752,536
43,0.552,255.000,255,255,3.176,1.342,0.523,59.207,0.687,2.564,0.390,0.910,447,543
44,1.183,255.000,255,255,6.161,1.898,0.794,167.108,0.392,2.391,0.418,0.633,655,546
45,0.315,255.000,255,255,2.365,0.932,0.430,55.111,0.707,2.168,0.461,0.851,260,561
46,0.897,255.000,255,255,4.763,1.702,0.671,153.487,0.497,2.536,0.394,0.740,453,573
47,5.630,246.478,0,255,22.148,5.350,1.340,94.026,0.144,3.992,0.250,0.513,195,583
48,0.411,255.000,255,255,2.850,1.033,0.506,16.772,0.635,2.040,0.490,0.802,672,584
49,1.531,255.000,255,255,7.213,1.433,1.360,116.986,0.370,1.054,0.949,0.657,253,587
50,1.531,255.000,255,255,10.198,1.822,1.069,86.560,0.185,1.704,0.587,0.511,436,593
51,0.391,255.000,255,255,3.616,0.965,0.515,132.631,0.376,1.873,0.534,0.644,290,596
52,1.578,255.000,255,255,8.149,3.148,0.638,76.678,0.299,4.933,0.203,0.647,565,597
53,1.847,255.000,255,255,9.964,2.560,0.919,132.716,0.234,2.786,0.359,0.559,635,602
54,2.061,237.313,0,255,5.564,1.878,1.397,90.138,0.836,1.344,0.744,0.954,721,617
55,0.593,255.000,255,255,3.626,1.498,0.504,103.099,0.567,2.969,0.337,0.824,279,626
56,3.459,254.600,0,255,18.028,3.323,1.325,31.445,0.134,2.507,0.399,0.505,379,628
57,0.903,255.000,255,255,4.309,1.790,0.642,129.104,0.611,2.787,0.359,0.882,468,643
58,0.644,255.000,255,255,4.477,1.687,0.486,85.491,0.404,3.470,0.288,0.824,573,650
59,0.315,255.000,255,255,2.259,0.816,0.491,64.994,0.775,1.660,0.602,0.902,751,650
60,0.572,255.000,255,255,3.436,1.235,0.590,30.262,0.609,2.094,0.478,0.804,302,653
61,4.646,234.246,0,255,17.576,4.501,1.314,65.377,0.189,3.424,0.292,0.561,417,653
62,0.217,255.000,255,255,1.884,0.751,0.368,120.204,0.769,2.040,0.490,0.882,243,659
63,0.286,255.000,255,255,2.004,0.670,0.543,42.735,0.895,1.234,0.810,0.911,710,660
64,0.217,255.000,255,255,1.788,0.686,0.403,7.635,0.853,1.702,0.588,0.913,263,664
65,0.304,255.000,255,255,2.164,0.826,0.469,12.764,0.816,1.762,0.567,0.933,726,669
66,0.577,255.000,255,255,3.340,1.401,0.525,82.152,0.650,2.671,0.374,0.929,427,671
67,2.522,255.000,255,255,11.879,3.105,1.034,84.101,0.225,3.003,0.333,0.599,659,675
68,0.561,255.000,255,255,3.406,1.199,0.596,82.138,0.607,2.012,0.497,0.809,478,681
69,2.099,255.000,255,255,10.433,2.333,1.145,21.469,0.242,2.037,0.491,0.546,541,690
70,1.333,255.000,255,255,6.562,2.830,0.600,71.549,0.389,4.716,0.212,0.760,243,694
71,0.358,255.000,255,255,3.836,1.517,0.301,89.393,0.306,5.043,0.198,0.749,572,695
72,0.865,255.000,255,255,5.736,2.377,0.463,66.214,0.330,5.133,0.195,0.742,607,698
73,1.484,255.000,255,255,8.292,2.435,0.776,67.235,0.271,3.138,0.319,0.560,292,700
74,1.833,255.000,255,255,8.711,1.928,1.211,54.941,0.304,1.592,0.628,0.618,570,737
75,2.792,255.000,255,255,12.663,2.928,1.214,54.798,0.219,2.412,0.415,0.450,250,743
76,0.621,255.000,255,255,5.244,1.589,0.497,42.844,0.284,3.194,0.313,0.562,479,751
77,1.531,255.000,255,255,10.935,3.263,0.597,70.944,0.161,5.462,0.183,0.494,423,757
78,0.608,255.000,255,255,3.365,1.332,0.581,0.280,0.675,2.293,0.436,0.901,295,763
79,0.892,255.000,255,255,4.724,1.539,0.738,60.957,0.502,2.086,0.479,0.741,486,764
80,0.988,255.000,255,255,5.319,1.467,0.857,96.578,0.439,1.712,0.584,0.718,517,773
81,1.075,255.000,255,255,4.439,1.760,0.777,36.998,0.685,2.265,0.442,0.886,239,778
82,5.379,239.132,0,255,20.638,5.446,1.258,79.141,0.159,4.330,0.231,0.471,722,779
83,0.753,255.000,255,255,4.794,1.483,0.646,36.997,0.412,2.295,0.436,0.692,603,799
84,0.320,255.000,255,255,2.344,0.911,0.448,72.911,0.732,2.035,0.491,0.917,489,801
85,0.438,255.000,255,255,2.475,0.830,0.672,30.506,0.898,1.236,0.809,0.925,426,802
86,0.223,255.000,255,255,2.199,0.920,0.308,71.991,0.578,2.986,0.335,0.837,677,802
87,0.773,255.000,255,255,4.678,2.099,0.469,66.354,0.444,4.479,0.223,0.844,471,809
88,1.632,255.000,255,255,7.284,2.478,0.839,79.606,0.387,2.954,0.339,0.727,611,813
89,2.479,255.000,255,255,9.939,3.042,1.038,6.756,0.315,2.931,0.341,0.598,75,816
90,0.235,255.000,255,255,1.838,0.564,0.531,158.626,0.875,1.060,0.943,0.925,270,817
91,2.377,255.000,255,255,10.838,3.850,0.786,94.793,0.254,4.898,0.204,0.623,439,818
92,3.125,244.221,0,255,11.130,2.765,1.439,34.021,0.317,1.922,0.520,0.585,234,837
93,2.426,255.000,255,255,12.000,4.912,0.629,102.580,0.212,7.810,0.128,0.666,276,845
94,0.872,255.000,255,255,4.087,1.622,0.684,99.188,0.656,2.370,0.422,0.922,344,846
95,0.955,255.000,255,255,5.539,2.536,0.480,68.467,0.391,5.287,0.189,0.842,664,849
96,0.973,255.000,255,255,5.300,1.771,0.700,133.052,0.435,2.531,0.395,0.677,495,859
97,0.539,255.000,255,255,4.139,1.835,0.374,54.653,0.396,4.903,0.204,0.742,241,872
98,0.952,255.000,255,255,4.377,1.752,0.692,72.403,0.624,2.533,0.395,0.845,402,877
99,0.532,255.000,255,255,2.971,1.136,0.596,132.572,0.757,1.907,0.524,0.888,746,879
100,0.820,255.000,255,255,5.164,1.994,0.523,89.343,0.386,3.808,0.263,0.746,2,891
101,1.210,255.000,255,255,7.081,1.944,0.793,71.196,0.303,2.453,0.408,0.570,249,897
102,1.156,255.000,255,255,7.483,2.550,0.577,72.750,0.259,4.419,0.226,0.650,426,900
103,0.545,255.000,255,255,3.757,1.246,0.557,78.330,0.485,2.239,0.447,0.751,370,904
104,0.622,255.000,255,255,3.326,1.118,0.709,69.090,0.707,1.577,0.634,0.889,537,910
105,0.593,255.000,255,255,3.141,1.112,0.680,143.737,0.756,1.636,0.611,0.891,562,915
106,0.246,255.000,255,255,2.373,1.060,0.296,98.504,0.549,3.584,0.279,0.901,280,920
107,1.945,255.000,255,255,9.062,2.261,1.095,75.204,0.298,2.064,0.484,0.584,604,921
108,1.304,255.000,255,255,6.809,3.156,0.526,97.045,0.354,5.998,0.167,0.897,218,923
109,0.970,255.000,255,255,5.315,1.869,0.661,86.271,0.431,2.830,0.353,0.748,386,923
110,0.751,255.000,255,255,3.751,1.524,0.627,88.070,0.671,2.430,0.412,0.898,472,930
111,0.753,255.000,255,255,4.907,2.206,0.434,94.420,0.393,5.077,0.197,0.839,540,939
112,0.385,255.000,255,255,2.379,0.824,0.595,121.113,0.855,1.385,0.722,0.910,454,944
113,0.964,255.000,255,255,7.761,3.512,0.350,85.389,0.201,10.046,0.100,0.701,574,944
114,0.711,255.000,255,255,4.678,1.860,0.487,88.564,0.408,3.821,0.262,0.763,322,952
115,0.324,255.000,255,255,3.301,1.451,0.284,106.422,0.374,5.103,0.196,0.796,286,955
116,1.514,255.000,255,255,6.155,2.521,0.765,5.414,0.502,3.295,0.303,0.793,723,956
117,0.496,255.000,255,255,3.361,1.418,0.445,74.179,0.552,3.184,0.314,0.854,620,961
118,0.861,255.000,255,255,4.377,1.879,0.584,105.995,0.565,3.219,0.311,0.886,396,970
119,2.897,239.232,0,255,8.941,2.510,1.469,61.726,0.455,1.708,0.585,0.783,509,971
120,4.974,255.000,255,255,18.196,5.653,1.120,107.527,0.189,5.047,0.198,0.514,204,982
121,0.720,255.000,255,255,4.749,1.335,0.687,107.690,0.401,1.945,0.514,0.693,271,987
122,1.871,255.000,255,255,8.321,3.389,0.703,137.266,0.340,4.823,0.207,0.725,309,989
123,6.361,255.000,255,255,26.475,4.108,1.971,54.805,0.114,2.084,0.480,0.411,464,997
124,1.473,255.000,255,255,7.643,2.861,0.655,99.145,0.317,4.364,0.229,0.712,536,1000
125,2.146,255.000,255,255,9.836,3.516,0.777,84.716,0.279,4.525,0.221,0.620,597,1002
126,4.261,200.752,0,255,11.875,2.871,1.890,115.489,0.380,1.519,0.658,0.742,286,1027
127,2.289,254.597,0,255,11.937,3.640,0.801,156.759,0.202,4.547,0.220,0.527,95,1031
128,0.821,255.000,255,255,5.124,1.892,0.553,136.787,0.393,3.422,0.292,0.739,246,1033
129,1.954,255.000,255,255,7.850,3.284,0.758,28.507,0.398,4.334,0.231,0.725,700,1053
130,0.203,255.000,255,255,1.873,0.644,0.401,74.811,0.726,1.608,0.622,0.852,462,1066
131,1.075,255.000,255,255,5.794,2.263,0.605,90.004,0.402,3.743,0.267,0.763,627,1094
132,5.212,254.734,0,255,21.719,5.275,1.258,82.510,0.139,4.193,0.238,0.402,457,1097
133,0.261,255.000,255,255,1.873,0.663,0.500,105.318,0.933,1.325,0.755,0.929,278,1107
134,2.052,252.976,0,255,10.294,3.077,0.849,146.176,0.243,3.624,0.276,0.534,303,1111
135,0.630,255.000,255,255,3.607,1.194,0.671,122.074,0.608,1.780,0.562,0.875,528,1119
136,0.230,255.000,255,255,2.234,0.882,0.332,109.619,0.578,2.660,0.376,0.782,664,1136
137,1.190,255.000,255,255,7.744,3.295,0.460,118.798,0.249,7.164,0.140,0.664,642,1167
138,8.509,237.487,0,255,33.395,5.307,2.041,72.849,0.096,2.600,0.385,0.472,352,1169
139,1.525,255.000,255,255,6.908,2.774,0.700,63.346,0.402,3.963,0.252,0.720,764,1175
140,0.827,255.000,255,255,3.817,1.506,0.699,65.006,0.713,2.154,0.464,0.898,529,1198
141,1.415,255.000,255,255,7.582,3.636,0.495,133.867,0.309,7.339,0.136,0.793,627,1204
142,0.908,255.000,255,255,4.018,1.674,0.691,37.693,0.707,2.422,0.413,0.914,267,1265
