 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.120,0,0,0.120
2,1,0,2,0,0,0.060,0,0,0.060
3,1,0,2,0,21,1.094,0,0,1.094
4,3,1,3,3,30,0.526,1,0,0.751
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,1,0.103,0,0,0.103
7,11,5,7,9,141,0.703,5,0,2.334
8,1,0,2,0,4,0.283,0,0,0.283
9,1,0,2,0,7,0.428,0,0,0.428
10,1,0,2,0,5,0.308,0,0,0.308
11,5,2,4,4,149,1.577,2,0,3.421
12,1,0,2,0,14,0.832,0,0,0.832
13,1,0,2,0,17,0.977,0,0,0.977
14,1,0,2,0,30,1.636,0,0,1.636
15,0,0,1,0,0,0.000,0,0,0.000
16,3,1,3,3,91,1.484,1,0,2.005
17,1,0,2,0,6,0.368,0,0,0.368
18,3,1,3,3,67,1.209,1,0,2.284
19,1,0,2,0,12,0.641,0,0,0.641
20,1,0,2,0,56,2.953,0,0,2.953
21,1,0,2,0,42,1.988,0,0,1.988
22,1,0,2,0,61,3.078,0,0,3.078
23,1,0,2,0,0,0.043,0,0,0.043
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,174,9.029,0,0,9.029
26,1,0,2,0,15,0.769,0,0,0.769
27,1,0,2,0,8,0.453,0,0,0.453
28,1,0,2,0,3,0.241,0,0,0.241
29,3,1,3,3,37,0.736,1,0,1.799
30,7,3,5,7,141,1.105,3,0,3.509
31,5,2,4,4,82,0.930,2,0,1.636
32,1,0,2,0,14,0.797,0,0,0.797
