 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,22,1.207,0,0,1.207
2,1,0,2,0,9,0.513,0,0,0.513
3,1,0,2,0,1,0.103,0,0,0.103
4,1,0,2,0,5,0.290,0,0,0.290
5,1,0,2,0,10,0.521,0,0,0.521
6,0,0,1,0,0,0.000,0,0,0.000
7,1,0,2,0,18,0.879,0,0,0.879
8,1,0,2,0,2,0.163,0,0,0.163
9,1,0,2,0,13,0.754,0,0,0.754
10,3,1,3,1,13,0.297,1,0,0.506
11,1,0,2,0,7,0.428,0,0,0.428
12,1,0,2,0,2,0.163,0,0,0.163
13,1,0,2,0,19,0.939,0,0,0.939
14,1,0,2,0,1,0.085,0,0,0.085
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,0,0.043,0,0,0.043
17,1,0,2,0,0,0.060,0,0,0.060
18,1,0,2,0,3,0.223,0,0,0.223
19,1,0,2,0,0,0.060,0,0,0.060
20,1,0,2,0,13,0.719,0,0,0.719
21,1,0,2,0,11,0.599,0,0,0.599
22,1,0,2,0,10,0.521,0,0,0.521
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,4,0.230,0,0,0.230
25,1,0,2,0,15,0.786,0,0,0.786
