 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,48,2.331,0,0,2.331
2,1,0,2,0,35,1.760,0,0,1.760
3,5,2,4,4,73,0.790,2,0,1.512
4,1,0,2,0,14,0.779,0,0,0.779
5,3,1,3,1,22,0.407,1,0,0.914
6,1,0,2,0,24,1.345,0,0,1.345
7,3,1,3,1,72,1.240,1,0,1.983
8,1,0,2,0,18,0.896,0,0,0.896
9,1,0,2,0,32,1.686,0,0,1.686
10,3,1,3,1,22,0.396,1,0,0.503
11,1,0,2,0,14,0.779,0,0,0.779
12,1,0,2,0,23,1.285,0,0,1.285
13,1,0,2,0,17,0.854,0,0,0.854
14,1,0,2,0,1,0.103,0,0,0.103
15,1,0,2,0,1,0.103,0,0,0.103
16,3,1,3,3,11,0.291,1,0,0.489
17,6,3,3,9,87,0.837,3,0,2.291
18,1,0,2,0,5,0.273,0,0,0.273
19,1,0,2,0,17,0.889,0,0,0.889
20,1,0,2,0,0,0.043,0,0,0.043
21,1,0,2,0,3,0.205,0,0,0.205
22,1,0,2,0,8,0.489,0,0,0.489
23,3,1,3,3,14,0.322,1,0,0.574
24,1,0,2,0,36,1.785,0,0,1.785
25,1,0,2,0,1,0.120,0,0,0.120
26,1,0,2,0,16,0.864,0,0,0.864
27,1,0,2,0,19,0.921,0,0,0.921
28,1,0,2,0,9,0.478,0,0,0.478
29,1,0,2,0,26,1.377,0,0,1.377
30,3,1,3,1,117,1.989,1,0,3.038
31,1,0,2,0,5,0.290,0,0,0.290
32,1,0,2,0,8,0.418,0,0,0.418
