 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,2,0.128,0,0,0.128
3,1,0,2,0,5,0.290,0,0,0.290
4,1,0,2,0,8,0.453,0,0,0.453
5,1,0,2,0,38,2.029,0,0,2.029
6,1,0,2,0,9,0.584,0,0,0.584
7,1,0,2,0,27,1.526,0,0,1.526
8,1,0,2,0,1,0.103,0,0,0.103
9,1,0,2,0,0,0.060,0,0,0.060
10,1,0,2,0,18,1.055,0,0,1.055
11,1,0,2,0,1,0.120,0,0,0.120
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,23,1.215,0,0,1.215
14,1,0,2,0,38,1.941,0,0,1.941
15,1,0,2,0,60,3.106,0,0,3.106
16,1,0,2,0,52,2.801,0,0,2.801
17,1,0,2,0,29,1.540,0,0,1.540
18,1,0,2,0,16,0.952,0,0,0.952
19,1,0,2,0,0,0.060,0,0,0.060
20,1,0,2,0,23,1.162,0,0,1.162
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,14,0.691,0,0,0.691
23,1,0,2,0,0,0.043,0,0,0.043
24,0,0,1,0,0,0.000,0,0,0.000
25,1,0,2,0,10,0.591,0,0,0.591
26,1,0,2,0,25,1.264,0,0,1.264
27,1,0,2,0,5,0.290,0,0,0.290
28,0,0,1,0,0,0.000,0,0,0.000
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,0,0.043,0,0,0.043
31,1,0,2,0,21,1.165,0,0,1.165
32,1,0,2,0,6,0.333,0,0,0.333
33,1,0,2,0,30,1.424,0,0,1.424
34,3,1,3,1,59,1.032,1,0,1.367
35,1,0,2,0,15,0.857,0,0,0.857
36,1,0,2,0,8,0.418,0,0,0.418
37,1,0,2,0,5,0.343,0,0,0.343
38,1,0,2,0,4,0.266,0,0,0.266
39,1,0,2,0,99,4.905,0,0,4.905
40,1,0,2,0,24,1.363,0,0,1.363
41,1,0,2,0,8,0.471,0,0,0.471
42,1,0,2,0,122,5.866,0,0,5.866
43,1,0,2,0,46,2.193,0,0,2.193
44,1,0,2,0,0,0.043,0,0,0.043
45,1,0,2,0,10,0.591,0,0,0.591
46,1,0,2,0,11,0.616,0,0,0.616
47,1,0,2,0,1,0.103,0,0,0.103
48,1,0,2,0,11,0.599,0,0,0.599
49,0,0,1,0,0,0.000,0,0,0.000
50,3,1,3,3,24,0.458,1,0,0.701
