 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,3,40,0.750,1,0,1.590
2,3,1,3,3,70,1.245,1,0,2.454
3,1,0,2,0,27,1.350,0,0,1.350
4,1,0,2,0,76,3.786,0,0,3.786
5,1,0,2,0,3,0.223,0,0,0.223
6,1,0,2,0,23,1.109,0,0,1.109
7,1,0,2,0,31,1.590,0,0,1.590
8,1,0,2,0,9,0.531,0,0,0.531
9,1,0,2,0,10,0.574,0,0,0.574
10,3,1,3,1,73,1.301,1,0,2.234
11,1,0,2,0,5,0.308,0,0,0.308
12,1,0,2,0,2,0.145,0,0,0.145
13,5,2,4,4,84,0.947,2,0,1.884
14,1,0,2,0,6,0.403,0,0,0.403
15,1,0,2,0,21,1.077,0,0,1.077
16,5,2,4,6,58,0.676,2,0,1.034
17,1,0,2,0,10,0.574,0,0,0.574
18,11,5,7,5,251,1.204,5,0,3.000
19,1,0,2,0,9,0.496,0,0,0.496
20,1,0,2,0,29,1.505,0,0,1.505
21,1,0,2,0,195,9.623,0,0,9.623
22,1,0,2,0,11,0.528,0,0,0.528
23,1,0,2,0,14,0.709,0,0,0.709
24,1,0,2,0,18,1.072,0,0,1.072
25,1,0,2,0,58,2.703,0,0,2.703
26,1,0,2,0,6,0.351,0,0,0.351
27,1,0,2,0,50,2.592,0,0,2.592
28,1,0,2,0,20,1.052,0,0,1.052
