 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,45,2.256,0,0,2.256
2,1,0,2,0,2,0.128,0,0,0.128
3,1,0,2,0,24,1.169,0,0,1.169
4,1,0,2,0,11,0.634,0,0,0.634
5,1,0,2,0,4,0.248,0,0,0.248
6,1,0,2,0,22,1.119,0,0,1.119
7,1,0,2,0,31,1.449,0,0,1.449
8,1,0,2,0,21,1.130,0,0,1.130
9,1,0,2,0,5,0.273,0,0,0.273
10,3,1,3,1,58,1.082,1,0,2.896
11,1,0,2,0,17,0.871,0,0,0.871
12,1,0,2,0,26,1.325,0,0,1.325
13,1,0,2,0,87,4.219,0,0,4.219
14,1,0,2,0,29,1.435,0,0,1.435
15,1,0,2,0,18,0.914,0,0,0.914
16,0,0,1,0,0,0.000,0,0,0.000
17,3,1,3,3,127,2.336,1,0,3.543
18,1,0,2,0,47,2.570,0,0,2.570
19,1,0,2,0,35,1.831,0,0,1.831
20,1,0,2,0,0,0.060,0,0,0.060
21,1,0,2,0,22,1.084,0,0,1.084
22,1,0,2,0,27,1.226,0,0,1.226
23,7,3,5,5,174,1.301,3,0,2.510
24,1,0,2,0,23,1.285,0,0,1.285
25,1,0,2,0,4,0.266,0,0,0.266
26,1,0,2,0,9,0.549,0,0,0.549
27,1,0,2,0,13,0.789,0,0,0.789
28,1,0,2,0,35,1.796,0,0,1.796
29,1,0,2,0,36,1.909,0,0,1.909
30,3,1,3,3,42,0.760,1,0,1.793
