 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,37,1.969,0,0,1.969
2,1,0,2,0,35,1.743,0,0,1.743
3,0,0,1,0,0,0.000,0,0,0.000
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,20,1.087,0,0,1.087
6,3,1,3,1,21,0.387,1,0,0.538
7,1,0,2,0,35,1.760,0,0,1.760
8,1,0,2,0,1,0.085,0,0,0.085
9,1,0,2,0,20,1.017,0,0,1.017
10,1,0,2,0,9,0.531,0,0,0.531
11,1,0,2,0,23,1.162,0,0,1.162
12,3,1,3,1,95,1.677,1,0,3.261
13,1,0,2,0,7,0.428,0,0,0.428
14,1,0,2,0,49,2.321,0,0,2.321
15,1,0,2,0,18,0.896,0,0,0.896
16,0,0,1,0,0,0.000,0,0,0.000
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,17,0.942,0,0,0.942
19,1,0,2,0,48,2.349,0,0,2.349
20,1,0,2,0,15,0.733,0,0,0.733
21,1,0,2,0,0,0.060,0,0,0.060
22,1,0,2,0,1,0.120,0,0,0.120
23,1,0,2,0,0,0.060,0,0,0.060
24,1,0,2,0,8,0.453,0,0,0.453
25,1,0,2,0,14,0.814,0,0,0.814
26,0,0,1,0,0,0.000,0,0,0.000
27,1,0,2,0,2,0.180,0,0,0.180
28,1,0,2,0,26,1.466,0,0,1.466
29,1,0,2,0,30,1.530,0,0,1.530
30,1,0,2,0,0,0.043,0,0,0.043
31,1,0,2,0,19,1.062,0,0,1.062
32,1,0,2,0,34,1.894,0,0,1.894
33,1,0,2,0,13,0.736,0,0,0.736
34,0,0,1,0,0,0.000,0,0,0.000
35,1,0,2,0,25,1.423,0,0,1.423
36,1,0,2,0,8,0.506,0,0,0.506
37,3,1,3,1,27,0.490,1,0,1.162
38,1,0,2,0,10,0.538,0,0,0.538
39,1,0,2,0,36,1.926,0,0,1.926
40,1,0,2,0,3,0.205,0,0,0.205
41,1,0,2,0,20,1.017,0,0,1.017
42,0,0,1,0,0,0.000,0,0,0.000
43,1,0,2,0,20,0.999,0,0,0.999
44,1,0,2,0,0,0.043,0,0,0.043
45,1,0,2,0,0,0.060,0,0,0.060
46,1,0,2,0,18,0.932,0,0,0.932
47,1,0,2,0,0,0.043,0,0,0.043
48,3,1,3,3,113,1.978,1,0,2.727
49,1,0,2,0,32,1.668,0,0,1.668
50,1,0,2,0,0,0.043,0,0,0.043
51,1,0,2,0,6,0.333,0,0,0.333
52,1,0,2,0,1,0.103,0,0,0.103
53,1,0,2,0,33,1.587,0,0,1.587
54,1,0,2,0,12,0.623,0,0,0.623
55,1,0,2,0,5,0.273,0,0,0.273
