 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,19,1.080,0,0,1.080
2,1,0,2,0,17,0.907,0,0,0.907
3,1,0,2,0,4,0.230,0,0,0.230
4,1,0,2,0,3,0.205,0,0,0.205
5,1,0,2,0,11,0.599,0,0,0.599
6,1,0,2,0,24,1.292,0,0,1.292
7,1,0,2,0,0,0.060,0,0,0.060
8,1,0,2,0,8,0.453,0,0,0.453
9,1,0,2,0,25,1.229,0,0,1.229
10,1,0,2,0,10,0.503,0,0,0.503
11,3,1,3,3,10,0.260,1,0,0.368
12,1,0,2,0,2,0.128,0,0,0.128
13,1,0,2,0,6,0.368,0,0,0.368
14,1,0,2,0,11,0.581,0,0,0.581
15,3,1,3,1,16,0.305,1,0,0.521
16,1,0,2,0,4,0.230,0,0,0.230
17,1,0,2,0,8,0.383,0,0,0.383
18,1,0,2,0,0,0.060,0,0,0.060
19,1,0,2,0,2,0.145,0,0,0.145
