Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,147.765,821.041,95.475,0.004,-132.000,2.639,26.150,4.790,22.239,0.000,4.800,11.982,14.867,2.468,11.982,14.867,2.468,15.358,5.974,2.659,25.111,0.224,-3.548,2.571,5.775,2.246,5.132,9.873,0.000,0.342
2,3.455,20.055,2.839,0.167,3.500,7.527,9.971,6.990,9.042,0.000,4.800,8.820,7.909,2.159,8.820,7.909,2.159,2.858,1.009,0.716,-23.412,-71.566,54.071,2.833,3.991,1.408,8.603,7.967,0.000,0.228
3,3.539,22.232,2.253,0.129,7.000,10.900,13.979,8.994,10.802,0.000,4.400,12.365,9.950,2.429,12.365,9.950,2.429,2.646,1.065,0.566,17.550,55.684,-107.902,2.484,4.675,1.882,13.344,10.167,0.000,0.228
4,0.175,1.857,0.958,0.540,1.500,0.440,1.222,10.655,11.731,0.000,0.400,0.783,11.287,0.200,0.783,11.287,0.200,0.653,0.422,0.408,-102.260,-0.000,-0.000,1.547,1.599,1.034,0.733,10.704,0.000,0.081
5,3.752,17.523,1.762,0.296,3.000,18.623,21.457,11.340,13.148,0.000,3.200,20.193,12.193,1.548,20.193,12.193,1.548,2.234,1.221,0.474,24.524,-51.833,89.326,1.830,4.711,2.574,20.480,12.268,0.800,0.277
6,1.450,9.006,1.403,0.325,0.000,5.963,7.185,11.633,12.806,0.000,3.600,6.564,12.244,1.762,6.564,12.244,1.762,2.350,0.540,0.483,30.066,-82.912,100.845,4.348,4.864,1.119,6.354,12.220,0.000,0.212
7,0.204,2.011,1.023,0.576,-1.000,2.591,3.324,12.904,14.028,0.000,0.400,2.965,13.493,0.200,2.965,13.493,0.200,0.701,0.408,0.349,-69.607,-0.000,90.000,1.716,2.010,1.171,3.226,13.002,0.000,0.081
8,0.842,5.172,0.715,0.579,4.000,20.578,21.604,15.250,16.325,0.000,1.600,21.096,15.758,0.832,21.096,15.758,0.832,1.091,0.647,0.389,-107.955,89.233,-150.113,1.686,2.802,1.663,21.018,15.739,0.000,0.228
9,1.065,7.345,1.566,0.323,3.000,2.542,3.910,15.739,17.401,0.000,2.000,3.240,16.618,1.068,3.240,16.618,1.068,1.368,0.709,0.533,71.198,67.471,21.543,1.931,2.568,1.330,3.324,16.814,0.000,0.179
10,0.086,1.035,0.584,0.755,2.000,21.800,22.533,18.867,19.405,0.000,0.400,22.138,19.121,0.200,22.138,19.121,0.200,0.408,0.394,0.311,0.000,-90.000,-80.043,1.036,1.312,1.267,21.897,18.965,0.000,0.081
11,0.066,0.887,0.455,0.704,1.000,17.938,18.280,19.307,19.893,0.000,0.800,18.129,19.607,0.403,18.129,19.607,0.403,0.659,0.289,0.232,-83.058,-63.902,102.243,2.279,2.846,1.249,18.036,19.649,0.000,0.081
12,3.918,27.183,6.524,0.086,-3.000,0.489,3.715,8.945,11.926,0.400,4.800,1.989,10.556,2.788,1.989,10.556,2.788,2.561,1.397,0.983,3.075,-68.429,131.330,1.834,2.606,1.421,1.369,10.509,2.000,0.130
13,0.057,0.680,0.392,1.181,1.000,3.324,3.715,12.268,12.757,0.400,0.800,3.540,12.523,0.600,3.540,12.523,0.600,0.408,0.316,0.249,-88.806,-90.000,-99.790,1.292,1.638,1.268,3.519,12.317,0.400,0.081
