Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,210.718,1361.311,190.178,0.002,-389.000,3.910,26.492,0.000,25.123,0.000,4.800,16.525,8.382,2.272,16.525,8.382,2.272,15.886,7.699,2.576,47.411,1.101,-0.951,2.063,6.167,2.989,15.739,6.550,0.000,0.244
2,0.059,0.721,0.353,1.059,1.000,7.283,7.918,2.395,2.786,0.000,0.400,7.584,2.603,0.200,7.584,2.603,0.200,0.408,0.396,0.214,0.000,-90.000,-69.787,1.032,1.904,1.845,7.332,2.493,0.000,0.081
3,0.096,1.262,0.622,0.513,0.500,8.847,9.824,2.444,2.933,0.000,0.400,9.463,2.726,0.200,9.463,2.726,0.200,0.558,0.408,0.269,-18.057,-0.000,90.000,1.367,2.074,1.517,9.727,2.542,0.000,0.081
4,0.555,4.662,1.117,0.344,1.000,2.737,4.595,5.523,6.354,0.000,1.600,3.499,5.935,0.800,3.499,5.935,0.800,1.404,0.604,0.328,9.998,48.723,-69.900,2.326,4.277,1.839,3.715,5.963,0.000,0.130
5,1.531,13.127,2.660,0.117,0.500,11.731,13.784,7.429,9.385,0.000,2.800,12.680,8.256,1.708,12.680,8.256,1.708,1.547,1.176,0.566,-99.016,77.987,-144.959,1.316,2.734,2.078,12.806,8.163,0.000,0.179
6,0.058,0.798,0.328,0.755,1.000,24.488,24.879,9.042,9.433,0.000,0.800,24.700,9.209,0.370,24.700,9.209,0.370,0.609,0.250,0.217,-9.227,-80.817,-166.464,2.430,2.811,1.157,24.683,9.140,0.000,0.098
7,1.152,9.701,1.640,0.164,-2.000,10.949,12.904,9.433,10.509,0.000,2.400,11.823,9.968,1.339,11.823,9.968,1.339,1.482,0.790,0.521,-13.005,-66.234,94.447,1.875,2.843,1.516,11.242,9.922,0.000,0.163
8,0.586,6.109,0.855,0.170,4.000,8.994,9.873,9.873,11.193,0.000,2.000,9.366,10.601,1.066,9.366,10.601,1.066,1.290,0.789,0.268,24.443,-82.113,-4.765,1.634,4.821,2.951,9.336,10.362,0.000,0.114
9,0.418,3.474,0.694,0.470,1.000,11.584,12.806,11.046,11.731,0.000,1.200,12.216,11.394,0.628,12.216,11.394,0.628,0.861,0.704,0.279,-103.766,-75.705,-11.715,1.223,3.084,2.522,11.828,11.437,0.000,0.130
10,3.090,22.497,3.147,0.095,-3.000,12.171,15.397,11.046,13.295,0.000,2.800,14.156,12.038,1.524,14.156,12.038,1.524,1.777,1.433,0.850,-21.447,-51.709,121.950,1.240,2.091,1.687,14.272,11.682,0.000,0.130
11,1.906,12.568,1.907,0.207,0.000,10.851,12.757,13.050,14.908,0.000,2.400,11.583,13.863,1.093,11.583,13.863,1.093,1.551,0.994,0.626,-49.538,57.540,-101.179,1.561,2.479,1.588,11.291,13.881,0.000,0.228
