Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.580,4.898,0.754,0.324,1.000,11.877,12.953,1.173,1.955,0,2.000,12.447,1.549,1.154,12.447,1.549,1.154,1.225,0.493,0.383,-12.733,72.510,-73.045,2.486,3.202,1.288,12.659,1.369,0.000,0.130
2,5.482,42.392,8.116,0.045,-2.500,14.908,20.529,1.662,4.350,0,4.000,17.892,2.757,1.906,17.892,2.757,1.906,2.783,2.049,0.810,15.331,18.187,-79.324,1.358,3.437,2.530,18.378,2.786,0.000,0.130
3,0.544,4.404,0.898,0.392,1.000,7.283,8.456,2.542,3.421,0,2.000,7.860,2.987,1.253,7.860,2.987,1.253,1.181,0.586,0.336,38.299,-83.654,81.878,2.016,3.516,1.744,7.820,2.933,0.000,0.130
4,0.103,1.566,0.520,0.314,1.500,14.126,14.712,3.275,3.715,0,1.600,14.419,3.499,0.904,14.419,3.499,0.904,1.085,0.297,0.213,21.426,76.111,-24.675,3.649,5.098,1.397,14.566,3.519,0.000,0.081
5,123.166,802.486,105.898,0.003,-202.500,6.550,26.932,3.764,21.018,0,4.800,18.840,11.842,2.124,18.840,11.842,2.124,11.599,8.518,2.621,-30.461,-1.356,-179.671,1.362,4.425,3.249,15.885,18.769,0.000,0.310
6,3.543,23.628,3.276,0.108,1.500,2.884,4.986,7.625,10.313,0,4.800,3.846,8.824,2.235,3.846,8.824,2.235,2.441,1.198,0.687,-48.112,79.183,-88.540,2.038,3.551,1.743,4.692,8.358,0.000,0.147
7,19.545,121.451,15.405,0.024,-12.500,2.297,7.038,9.531,19.991,0,4.800,4.549,15.473,1.915,4.549,15.473,1.915,5.906,2.455,1.308,71.746,-2.862,-91.445,2.405,4.515,1.877,4.057,11.731,0.000,0.228
8,0.765,6.149,0.920,0.285,1.000,16.423,17.987,10.607,11.291,0,2.000,17.328,10.977,0.986,17.328,10.977,0.986,1.251,0.905,0.282,-0.627,-77.787,82.618,1.383,4.442,3.212,17.743,10.851,0.000,0.147
9,1.886,11.908,1.437,0.238,1.000,19.453,21.555,11.095,12.464,0,2.400,20.614,11.814,1.002,20.614,11.814,1.002,1.338,1.264,0.487,-156.576,17.245,-89.217,1.059,2.747,2.595,20.627,12.073,0.000,0.212
10,1.512,10.966,1.919,0.196,2.000,6.941,8.651,11.193,13.344,0,2.000,7.715,12.372,0.925,7.715,12.372,0.925,1.431,1.089,0.571,57.897,-33.450,87.490,1.313,2.505,1.907,7.283,11.877,0.000,0.196
11,1.120,9.524,1.789,0.164,1.000,6.159,7.674,12.513,14.223,0,2.800,6.695,13.354,1.203,6.695,13.354,1.203,1.572,0.911,0.427,-63.319,-72.739,-143.485,1.725,3.683,2.135,6.354,13.246,0.000,0.147
12,7.760,53.647,8.126,0.044,1.500,16.521,21.751,12.268,14.957,0,4.800,19.039,13.748,2.733,19.039,13.748,2.733,3.297,2.127,1.150,-2.495,-38.552,101.893,1.550,2.866,1.849,20.480,13.832,4.400,0.244
13,0.166,2.285,0.593,0.262,1.000,14.175,14.712,13.148,13.784,0,2.800,14.440,13.448,1.575,14.440,13.448,1.575,1.786,0.254,0.231,61.910,-79.088,48.421,7.040,7.720,1.097,14.321,13.246,0.000,0.098
14,0.397,3.941,0.756,0.291,1.500,8.114,8.749,13.393,14.419,0,2.400,8.392,13.832,1.144,8.392,13.832,1.144,1.456,0.424,0.293,-74.956,72.383,88.043,3.437,4.975,1.447,8.407,13.588,0.000,0.147
15,1.957,12.081,1.605,0.246,0.500,12.464,13.686,14.419,15.983,0,3.200,13.083,15.309,1.423,13.083,15.309,1.423,1.646,0.848,0.581,54.162,-88.329,100.881,1.941,2.835,1.461,13.099,15.592,0.400,0.228
16,0.387,3.238,0.857,0.499,1.000,20.822,21.409,14.663,15.641,0,2.000,21.126,15.140,0.867,21.126,15.140,0.867,1.057,0.486,0.306,67.875,-84.930,-102.635,2.176,3.451,1.586,21.115,15.054,0.000,0.147
17,2.849,17.551,2.269,0.170,-1.000,15.690,17.840,14.957,16.423,0,4.800,16.520,15.727,2.624,16.520,15.727,2.624,2.702,0.824,0.684,4.083,-75.456,135.908,3.279,3.950,1.205,16.374,15.885,1.600,0.196
18,0.761,4.894,0.873,0.558,1.000,18.574,19.649,15.543,16.423,0,2.000,19.039,15.993,0.977,19.039,15.993,0.977,1.222,0.515,0.456,12.132,-80.556,29.932,2.374,2.682,1.130,19.014,15.983,0.000,0.228
19,0.060,1.011,0.323,0.397,1.000,10.313,10.558,15.739,16.081,0,1.600,10.443,15.882,0.759,10.443,15.882,0.759,0.974,0.209,0.196,88.783,-85.037,-82.510,4.668,4.963,1.063,10.411,15.788,0.000,0.098
20,0.554,4.759,1.166,0.322,1.000,10.069,11.437,16.081,17.010,0,2.000,10.843,16.546,1.192,10.843,16.546,1.192,1.266,0.680,0.373,-43.987,-85.554,156.553,1.861,3.394,1.824,11.046,16.716,0.000,0.130
21,0.478,3.977,0.749,0.411,1.000,13.246,14.272,17.254,17.987,0,2.000,13.714,17.538,1.065,13.714,17.538,1.065,1.377,0.474,0.298,-24.073,72.633,-120.258,2.906,4.622,1.591,14.028,17.449,0.000,0.163
22,0.166,1.831,0.581,0.509,1.000,11.975,12.562,18.036,18.671,0,1.200,12.295,18.392,0.568,12.295,18.392,0.568,0.860,0.400,0.233,-42.519,-77.607,87.649,2.148,3.691,1.718,12.317,18.329,0.000,0.130
23,0.125,1.373,0.408,0.684,1.000,11.389,11.877,18.965,19.405,0,1.200,11.613,19.166,0.682,11.613,19.166,0.682,0.817,0.277,0.250,19.423,-80.605,20.412,2.946,3.271,1.110,11.535,19.111,0.000,0.130
24,3.341,25.094,4.035,0.080,1.000,8.603,13.295,19.844,21.360,0,3.600,10.733,20.514,1.867,10.733,20.514,1.867,2.896,1.984,0.492,-1.872,-8.672,77.398,1.459,5.888,4.035,9.238,20.089,0.000,0.130
25,0.065,0.945,0.447,0.566,2.000,10.607,11.095,20.284,20.724,0,0.800,10.878,20.526,0.282,10.878,20.526,0.282,0.559,0.311,0.242,16.991,-75.356,45.690,1.800,2.307,1.281,10.753,20.431,0.000,0.081
26,0.108,1.498,0.579,0.392,1.500,13.002,13.686,7.136,7.869,0.400,1.600,13.357,7.496,1.170,13.357,7.496,1.170,0.836,0.419,0.216,-82.656,-70.034,133.198,1.998,3.866,1.935,13.344,7.674,0.400,0.081
27,0.124,1.550,0.446,0.469,1.000,9.727,10.264,15.054,15.543,0.400,2.000,9.984,15.244,1.480,9.984,15.244,1.480,0.917,0.291,0.244,48.509,-85.269,6.017,3.155,3.760,1.192,9.922,15.201,1.200,0.130
28,0.092,1.198,0.504,0.554,1.000,8.798,9.433,13.050,13.637,0.800,2.000,9.126,13.357,1.583,9.126,13.357,1.583,0.701,0.341,0.250,-49.641,-66.708,106.737,2.059,2.800,1.360,8.994,13.344,1.200,0.081
29,0.809,6.241,1.073,0.305,1.000,15.983,17.743,11.535,12.513,1.200,3.200,16.754,12.048,2.339,16.754,12.048,2.339,1.086,0.849,0.425,21.361,-32.986,88.862,1.280,2.554,1.996,16.179,11.731,1.600,0.130
30,0.150,1.756,0.527,0.470,1.000,16.765,17.645,21.066,21.506,1.200,2.400,17.242,21.266,1.724,17.242,21.266,1.724,0.799,0.391,0.228,-15.183,72.866,-90.912,2.043,3.499,1.713,17.205,21.213,1.600,0.130
31,0.111,1.501,0.799,0.411,0.500,2.004,2.786,9.042,9.629,1.600,2.400,2.411,9.337,1.990,2.411,9.337,1.990,0.728,0.349,0.291,-12.865,50.875,-72.570,2.089,2.502,1.198,2.639,9.140,1.600,0.081
32,0.064,0.876,0.392,0.689,1.000,22.826,23.119,12.122,12.659,1.600,2.400,22.964,12.379,2.122,22.964,12.379,2.122,0.543,0.334,0.207,61.068,-83.441,53.060,1.625,2.620,1.612,22.973,12.171,2.000,0.081
