Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,211.281,1231.422,149.806,0.003,-325.500,0.635,24.732,5.474,24.488,0.000,4.800,11.244,12.852,2.637,11.244,12.852,2.637,13.861,7.792,2.486,-26.559,-1.486,178.803,1.779,5.575,3.134,16.667,14.663,4.000,0.326
2,0.071,0.852,0.312,0.915,1.000,9.091,9.531,9.971,10.313,0.000,0.800,9.327,10.124,0.319,9.327,10.124,0.319,0.583,0.282,0.223,-27.510,-81.355,93.071,2.065,2.614,1.266,9.336,10.069,0.000,0.130
3,0.232,2.029,0.564,0.730,1.000,9.042,9.776,10.655,11.389,0.000,0.800,9.423,11.030,0.421,9.423,11.030,0.421,0.608,0.500,0.291,-42.684,77.835,-94.918,1.216,2.088,1.716,9.336,10.949,0.000,0.130
4,0.065,0.970,0.319,0.524,1.000,7.332,7.820,11.242,11.535,0.000,1.200,7.562,11.410,0.535,7.562,11.410,0.535,0.852,0.234,0.200,-15.421,78.441,-119.596,3.640,4.263,1.171,7.527,11.340,0.000,0.098
5,0.099,1.091,0.550,0.860,-0.500,16.130,16.667,11.291,11.926,0.000,0.400,16.410,11.627,0.200,16.410,11.627,0.200,0.408,0.374,0.335,0.000,-90.000,-175.030,1.093,1.219,1.116,16.472,11.340,0.000,0.081
6,0.110,1.272,0.527,0.664,1.000,5.621,6.403,11.242,11.828,0.000,0.800,6.045,11.530,0.530,6.045,11.530,0.530,0.604,0.417,0.257,32.751,48.803,-85.433,1.449,2.351,1.623,6.208,11.633,0.000,0.114
7,4.827,30.954,4.243,0.089,-2.000,11.144,12.904,11.828,14.859,0.000,4.800,12.072,13.296,2.374,12.072,13.296,2.374,3.064,1.307,0.687,86.393,-80.171,-88.154,2.344,4.459,1.902,12.415,12.806,0.000,0.212
8,0.928,6.937,1.330,0.292,1.000,28.398,29.718,12.855,14.077,0.000,3.200,29.127,13.445,1.962,29.127,13.445,1.962,1.654,0.591,0.446,4.481,-74.383,132.901,2.799,3.710,1.325,28.789,13.295,1.200,0.130
9,0.085,1.224,0.700,0.446,1.500,3.373,4.252,13.002,13.588,0.000,0.400,3.835,13.302,0.200,3.835,13.302,0.200,0.587,0.408,0.264,21.625,-0.000,90.000,1.438,2.228,1.549,3.470,13.148,0.000,0.081
10,0.070,0.767,0.409,1.219,1.000,20.969,21.457,13.686,14.175,0.000,0.400,21.212,13.924,0.200,21.212,13.924,0.200,0.408,0.317,0.286,0.000,-90.000,-114.024,1.288,1.430,1.110,21.213,13.735,0.000,0.081
