Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.234,2.227,0.802,0.561,1.000,5.865,6.696,2.835,3.715,0,0.800,6.270,3.287,0.367,6.270,3.287,0.367,0.631,0.513,0.331,-66.942,61.849,-117.149,1.231,1.908,1.550,6.256,3.177,0.000,0.130
2,2.259,16.434,3.317,0.130,2.000,11.486,13.344,2.835,5.523,0,2.800,12.374,4.118,1.135,12.374,4.118,1.135,1.660,1.057,0.769,81.735,-65.567,99.984,1.570,2.160,1.376,12.171,3.812,0.000,0.179
3,0.669,5.785,1.394,0.261,-1.000,16.081,17.401,2.982,4.106,0,2.000,16.701,3.582,0.887,16.701,3.582,0.887,1.057,0.677,0.487,-90.632,-82.655,27.748,1.562,2.169,1.389,16.374,3.568,0.000,0.098
4,0.084,0.999,0.413,0.802,1.000,13.246,13.735,3.715,4.252,0,0.800,13.500,3.962,0.450,13.500,3.962,0.450,0.619,0.279,0.261,54.812,-72.043,-121.141,2.216,2.374,1.071,13.441,3.910,0.000,0.114
5,85.300,628.849,115.141,0.003,-194.500,2.639,19.600,3.812,19.111,0,4.800,9.167,9.588,2.282,9.167,9.588,2.282,9.618,4.725,2.870,-43.695,0.911,-174.094,2.036,3.352,1.647,5.768,17.205,0.000,0.261
6,0.312,2.834,0.738,0.482,1.000,3.373,4.252,5.768,6.599,0,1.200,3.758,6.175,0.474,3.758,6.175,0.474,0.766,0.433,0.402,1.414,-72.869,158.302,1.769,1.906,1.078,3.666,6.110,0.000,0.130
7,0.094,1.080,0.414,0.787,1.000,15.250,15.836,7.283,7.723,0,0.800,15.553,7.506,0.359,15.553,7.506,0.359,0.628,0.290,0.267,3.507,70.113,-65.038,2.169,2.354,1.085,15.494,7.429,0.000,0.098
8,0.058,0.769,0.400,0.845,0.500,6.061,6.550,7.527,7.967,0,0.400,6.311,7.762,0.200,6.311,7.762,0.200,0.408,0.326,0.251,0.000,-90.000,-129.046,1.251,1.623,1.298,6.208,7.674,0.000,0.081
9,55.682,397.807,62.648,0.006,-103.000,18.476,27.127,7.527,25.905,0,4.800,23.413,15.467,2.330,23.413,15.467,2.330,10.888,3.154,2.807,74.053,-0.664,-19.317,3.452,3.879,1.124,21.751,12.220,0.000,0.228
10,0.457,3.827,0.853,0.421,1.000,6.941,8.114,8.847,9.629,0,1.600,7.422,9.236,0.843,7.422,9.236,0.843,1.035,0.534,0.355,14.527,-66.373,72.655,1.938,2.918,1.506,7.234,8.994,0.000,0.130
11,0.064,0.738,0.403,1.153,1.000,5.425,5.914,9.189,9.727,0,0.400,5.691,9.451,0.200,5.691,9.451,0.200,0.408,0.369,0.247,0.000,-90.000,-43.567,1.105,1.654,1.496,5.572,9.287,0.000,0.081
12,0.419,3.591,1.017,0.428,1.500,24.048,24.879,9.042,10.069,0,1.600,24.411,9.516,0.852,24.411,9.516,0.852,1.103,0.544,0.370,-34.517,-81.510,64.356,2.030,2.984,1.470,24.341,9.531,0.000,0.147
13,53.165,368.346,58.367,0.006,-58.500,6.354,17.107,10.118,25.465,0,4.800,10.155,18.522,2.239,10.155,18.522,2.239,7.868,4.275,2.680,86.827,1.037,17.248,1.840,2.936,1.595,10.167,21.995,0.000,0.228
14,0.790,7.126,2.183,0.195,0.000,14.028,15.152,10.313,11.828,0,3.200,14.539,11.041,1.726,14.539,11.041,1.726,1.769,0.702,0.479,-44.105,-85.447,-69.044,2.519,3.694,1.467,14.663,10.949,1.600,0.130
15,0.079,0.931,0.423,0.881,1.000,12.415,12.855,11.046,11.584,0,0.800,12.620,11.335,0.542,12.620,11.335,0.542,0.531,0.305,0.282,74.601,-72.866,-114.708,1.740,1.882,1.081,12.562,11.144,0.000,0.081
16,0.080,1.008,0.381,0.711,1.000,22.973,23.413,11.780,12.220,0,0.800,23.184,12.004,0.333,23.184,12.004,0.333,0.590,0.272,0.253,45.019,83.154,-52.188,2.171,2.329,1.073,23.119,11.877,0.000,0.114
17,0.180,1.828,0.979,0.598,1.000,24.146,24.977,13.197,14.223,0,0.400,24.549,13.668,0.200,24.549,13.668,0.200,0.607,0.408,0.408,-96.939,-0.000,-0.000,1.487,1.487,1.000,24.439,13.246,0.000,0.081
18,0.467,3.440,0.780,0.607,0.000,15.006,15.836,14.126,15.054,0,1.200,15.438,14.583,0.610,15.438,14.583,0.610,0.846,0.495,0.407,56.243,77.523,9.843,1.707,2.080,1.219,15.592,14.517,0.000,0.179
19,0.162,1.858,0.888,0.460,1.000,1.369,2.102,14.223,15.054,0,1.200,1.748,14.601,0.709,1.748,14.601,0.709,0.890,0.386,0.318,-53.527,-65.708,-166.550,2.305,2.796,1.213,1.466,14.615,0.000,0.081
20,0.550,4.998,1.127,0.274,3.000,11.828,12.708,14.663,15.983,0,1.600,12.172,15.326,0.672,12.172,15.326,0.672,1.093,0.726,0.341,84.985,70.731,65.611,1.506,3.210,2.132,12.024,15.543,0.000,0.147
21,0.055,0.704,0.381,0.998,2.000,23.804,24.243,14.908,15.397,0,0.400,24.019,15.185,0.200,24.019,15.185,0.200,0.408,0.342,0.231,0.000,-90.000,-133.673,1.193,1.764,1.479,23.999,15.054,0.000,0.081
22,1.474,12.539,2.528,0.125,-1.500,3.324,5.377,14.908,17.352,0,2.000,4.430,16.306,0.821,4.430,16.306,0.821,1.652,1.082,0.746,-60.366,-18.266,110.675,1.527,2.216,1.452,3.666,17.058,0.000,0.179
23,2.181,17.500,3.599,0.100,-3.500,15.494,17.987,15.592,18.329,0,1.600,16.758,16.973,0.710,16.758,16.973,0.710,1.904,0.976,0.715,48.515,-2.998,-106.024,1.952,2.663,1.364,16.227,16.179,0.000,0.179
24,0.247,2.571,0.873,0.404,0.000,11.340,11.926,16.863,18.036,0,1.200,11.576,17.459,0.752,11.576,17.459,0.752,0.800,0.587,0.262,44.456,73.391,140.474,1.364,3.052,2.238,11.780,17.254,0.000,0.081
25,0.083,1.068,0.341,0.641,1.000,6.256,6.696,18.720,19.111,0,1.200,6.478,18.928,0.738,6.478,18.928,0.738,0.737,0.252,0.226,11.398,80.752,-119.433,2.930,3.257,1.112,6.550,18.965,0.000,0.098
26,0.269,2.928,0.956,0.325,1.000,29.278,30.353,19.111,19.942,0,2.000,29.734,19.536,1.075,29.734,19.536,1.075,1.431,0.355,0.300,-28.755,65.822,-66.095,4.032,4.775,1.184,29.620,19.551,1.200,0.098
27,0.318,2.808,0.548,0.517,0.500,6.745,7.283,19.747,20.480,0,1.600,7.028,20.134,0.918,7.028,20.134,0.918,1.017,0.413,0.275,14.703,85.031,141.657,2.464,3.704,1.503,7.038,20.089,0.000,0.147
28,3.156,22.199,3.650,0.103,1.500,16.961,22.142,19.844,22.093,0,2.800,19.879,20.752,0.816,19.879,20.752,0.816,3.404,1.173,0.593,-15.277,-10.742,93.258,2.903,5.737,1.976,20.822,20.431,0.000,0.212
29,0.334,3.053,0.854,0.442,1.500,20.529,21.164,21.409,22.533,0,2.000,20.824,22.038,0.985,20.824,22.038,0.985,1.139,0.434,0.296,-80.051,-70.029,-131.087,2.625,3.847,1.466,20.773,22.288,0.000,0.130
30,0.380,3.740,1.210,0.313,1.000,7.674,8.505,21.995,23.217,0,1.600,8.070,22.532,0.722,8.070,22.532,0.722,1.077,0.587,0.327,-66.021,-75.008,-138.981,1.834,3.293,1.796,7.967,22.484,0.000,0.147
