Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,1.303,13.047,4.611,0.087,-2.500,13.344,15.592,1.711,5.865,0,2.800,14.462,3.996,1.272,14.462,3.996,1.272,3.423,1.087,0.443,-67.104,-30.753,103.760,3.150,7.725,2.453,14.223,5.181,0.000,0.130
2,1.219,12.614,3.748,0.084,1.000,32.748,34.117,1.320,6.208,0,2.800,33.593,3.833,1.231,33.593,3.833,1.231,3.252,0.745,0.508,79.605,25.571,-99.870,4.366,6.399,1.465,33.677,5.523,0.000,0.130
3,286.788,2331.575,453.451,7.339E-4,-467.500,2.053,39.445,4.204,36.121,0,4.800,20.029,20.460,2.216,20.029,20.460,2.216,20.430,17.143,2.652,12.927,-0.690,-0.306,1.192,7.703,6.464,33.579,20.675,0.000,0.228
4,0.335,3.389,1.118,0.327,0.000,11.095,12.708,5.719,6.599,0,1.200,11.874,6.195,0.617,11.874,6.195,0.617,1.167,0.519,0.295,-12.390,-44.179,64.225,2.249,3.953,1.758,11.584,6.256,0.000,0.114
5,19.133,148.620,24.774,0.013,-28.000,20.333,35.876,5.914,13.099,0,4.800,28.910,8.742,1.711,28.910,8.742,1.711,8.618,2.350,2.094,1.645,-8.312,-1.719,3.667,4.116,1.122,24.048,8.945,0.000,0.261
6,1.465,13.095,3.400,0.108,1.000,11.584,12.806,7.234,10.655,0,2.400,12.147,8.862,0.849,12.147,8.862,0.849,2.124,1.191,0.505,-81.741,-12.803,90.118,1.784,4.204,2.357,11.926,9.824,0.000,0.179
7,0.518,5.537,1.443,0.179,1.000,19.062,20.969,8.798,10.509,0,1.600,19.837,9.637,0.635,19.837,9.637,0.635,1.361,0.806,0.269,-44.260,19.903,-103.490,1.688,5.052,2.992,19.747,9.531,0.000,0.114
8,0.451,4.659,1.074,0.228,2.000,28.300,29.473,9.189,10.118,0,2.400,28.996,9.690,0.788,28.996,9.690,0.788,1.308,0.579,0.373,-83.593,86.380,167.355,2.259,3.505,1.552,28.691,9.531,0.000,0.130
9,0.413,4.143,0.957,0.271,2.000,32.015,32.895,9.531,10.558,0,2.400,32.428,9.999,1.205,32.428,9.999,1.205,1.474,0.391,0.332,59.183,-70.320,-93.230,3.772,4.439,1.177,32.113,9.678,0.000,0.130
10,0.445,4.106,0.774,0.324,1.000,24.488,25.563,9.678,10.655,0,1.600,24.980,10.114,0.760,24.980,10.114,0.760,1.081,0.570,0.282,-36.403,-64.108,81.377,1.896,3.833,2.022,24.732,10.264,0.000,0.147
