Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,423.303,3016.071,468.026,7.386E-4,-583.000,0.880,36.903,1.271,34.312,0,4.800,18.817,16.922,2.599,18.817,16.922,2.599,19.886,18.555,2.629,-16.335,-0.153,-179.608,1.072,7.565,7.058,32.259,13.930,3.200,0.293
2,1.008,8.712,1.660,0.174,0.000,10.167,12.268,3.177,4.741,0,2.000,11.067,4.041,1.190,11.067,4.041,1.190,1.413,1.246,0.279,-32.998,13.445,-91.040,1.134,5.056,4.460,10.655,4.252,0.000,0.179
3,0.110,1.389,0.553,0.510,1.000,32.113,32.748,3.715,4.204,0,1.200,32.403,3.970,0.750,32.403,3.970,0.750,0.906,0.340,0.249,75.410,-80.065,15.796,2.667,3.646,1.367,32.308,3.764,0.000,0.081
4,0.480,4.245,0.851,0.340,1.000,23.070,24.146,6.990,8.016,0,2.000,23.585,7.443,0.778,23.585,7.443,0.778,1.069,0.680,0.259,-32.251,69.940,-82.109,1.573,4.133,2.628,23.608,7.381,0.000,0.179
5,0.458,4.645,1.157,0.237,3.000,8.700,9.580,7.527,8.603,0,2.000,9.188,8.070,1.047,9.188,8.070,1.047,1.276,0.525,0.386,29.823,80.857,-46.507,2.430,3.303,1.359,9.189,7.967,0.000,0.130
6,0.267,2.913,0.718,0.325,0.500,27.714,28.203,7.967,8.896,0,1.600,27.942,8.504,0.839,27.942,8.504,0.839,1.086,0.426,0.252,-84.127,83.903,-83.664,2.551,4.304,1.687,27.909,8.456,0.000,0.147
7,5.437,44.525,8.524,0.038,-2.500,17.058,22.826,9.140,13.050,0,3.600,20.358,10.847,1.438,20.358,10.847,1.438,3.085,1.689,1.343,18.981,-4.962,61.341,1.827,2.298,1.258,21.946,10.802,0.800,0.179
8,0.133,1.599,0.567,0.488,1.000,22.093,22.728,9.140,9.873,0,1.200,22.405,9.537,0.773,22.405,9.537,0.773,0.811,0.419,0.211,-52.966,-64.829,99.055,1.937,3.845,1.985,22.191,9.727,0.000,0.081
9,0.540,4.783,0.934,0.301,3.000,2.444,3.324,12.171,13.295,0,2.400,2.865,12.653,1.372,2.865,12.653,1.372,1.409,0.449,0.356,-55.667,75.872,47.493,3.138,3.955,1.260,2.786,12.513,1.200,0.130
10,2.771,22.091,3.935,0.081,-0.500,26.736,29.571,11.926,14.321,0,2.800,28.344,13.149,1.404,28.344,13.149,1.404,1.705,1.445,0.692,-46.982,23.849,-106.658,1.180,2.463,2.086,28.740,12.317,0.000,0.196
