Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.737,6.416,1.469,0.232,0.500,11.144,12.464,2.297,3.226,0.000,2.400,11.770,2.862,1.167,11.770,2.862,1.167,1.327,0.569,0.468,-13.850,-75.749,95.327,2.331,2.838,1.217,11.682,2.982,0.000,0.147
2,7.745,48.838,6.217,0.058,-4.500,7.038,11.975,2.346,4.595,0.000,4.800,9.159,3.492,2.632,9.159,3.492,2.632,2.844,2.375,0.700,-22.757,-71.684,106.141,1.197,4.063,3.394,9.189,3.519,0.000,0.179
3,3.773,29.038,6.519,0.066,-2.500,12.562,15.641,2.884,6.599,0.000,4.800,14.214,4.234,2.375,14.214,4.234,2.375,2.746,2.289,0.731,42.956,52.572,-92.863,1.200,3.755,3.130,13.197,3.666,4.400,0.163
4,0.118,1.482,0.510,0.488,1.000,7.918,8.554,4.986,5.523,0.000,1.200,8.251,5.286,0.577,8.251,5.286,0.577,0.745,0.382,0.241,13.168,81.121,-126.239,1.953,3.097,1.586,8.260,5.279,0.000,0.114
5,0.098,1.162,0.566,0.699,1.000,5.474,6.159,6.110,6.794,0.000,0.800,5.819,6.510,0.550,5.819,6.510,0.550,0.590,0.412,0.261,-37.941,44.362,-100.772,1.433,2.260,1.577,6.061,6.208,0.000,0.081
6,0.952,8.937,2.915,0.144,-1.500,8.456,9.727,6.452,8.309,0.000,2.400,8.968,7.228,1.171,8.968,7.228,1.171,1.534,0.923,0.429,41.145,-68.690,49.614,1.663,3.573,2.149,8.700,6.990,0.000,0.147
7,12.532,86.718,14.022,0.027,-13.500,1.955,7.234,6.892,11.975,0.000,4.800,4.201,9.558,1.563,4.201,9.558,1.563,3.562,2.363,1.733,18.531,34.325,-6.718,1.507,2.055,1.364,5.865,8.505,0.000,0.196
8,4.358,29.807,5.649,0.081,-2.500,7.869,11.144,7.283,11.389,0.000,3.200,9.761,9.230,1.173,9.761,9.230,1.173,1.783,1.545,1.401,-46.216,-78.682,105.656,1.154,1.272,1.103,10.216,9.287,0.800,0.212
9,6.793,49.550,10.263,0.043,-7.500,13.539,17.107,5.279,11.046,0.000,4.800,15.477,8.295,2.263,15.477,8.295,2.263,3.374,2.100,1.209,-60.821,-42.740,-61.322,1.606,2.789,1.737,14.810,8.309,0.000,0.179
10,0.088,0.969,0.546,0.962,1.000,8.651,9.189,7.625,8.407,0.000,0.400,8.902,8.039,0.200,8.902,8.039,0.200,0.518,0.408,0.228,63.585,-0.000,90.000,1.268,2.267,1.788,8.749,7.723,0.000,0.081
