Label,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
1,0.093,1.129,0.461,0.675,1.000,51.224,51.957,0.733,1.173,0,0.800,51.623,0.952,0.373,51.623,0.952,0.373,0.676,0.330,0.250,-10.560,-58.713,79.816,2.049,2.711,1.323,51.566,0.831,0.000,0.081
2,0.708,6.260,1.909,0.231,0.500,50.442,51.273,0.880,3.373,0,1.600,50.801,2.323,0.713,50.801,2.323,0.713,1.460,0.616,0.373,83.166,-34.005,68.731,2.370,3.909,1.649,50.638,2.297,0.000,0.130
3,478.985,3309.552,516.930,7.158E-4,-665.500,12.855,56.259,1.857,43.550,0,4.800,35.712,26.955,2.193,35.712,26.955,2.193,27.552,18.498,2.682,-19.943,0.082,-179.324,1.489,10.273,6.897,25.368,19.844,1.600,0.293
4,1.802,14.858,3.013,0.112,2.500,45.945,49.318,2.884,6.208,0,2.000,47.907,4.168,0.843,47.907,4.168,0.843,2.732,1.132,0.592,49.540,-14.524,54.456,2.413,4.614,1.912,47.021,3.177,0.000,0.147
5,0.813,7.997,2.127,0.146,-2.000,51.126,53.570,3.519,5.377,0,1.600,52.446,4.366,0.658,52.446,4.366,0.658,1.627,0.904,0.327,36.453,-13.622,66.297,1.799,4.970,2.763,52.984,4.546,0.000,0.130
6,1.048,8.873,1.709,0.178,2.500,48.585,50.344,5.181,7.136,0,2.000,49.512,6.136,0.758,49.512,6.136,0.758,1.321,1.014,0.499,58.509,-41.130,72.592,1.304,2.648,2.031,49.416,5.425,0.000,0.130
7,0.371,3.689,1.149,0.310,1.000,47.118,48.243,7.723,8.896,0,2.400,47.607,8.353,1.513,47.607,8.353,1.513,1.566,0.494,0.342,-63.344,71.502,-145.304,3.168,4.574,1.444,47.412,8.309,1.200,0.130
8,2.013,19.011,4.709,0.067,-5.000,53.815,57.969,8.651,11.095,0,2.000,56.266,10.053,0.883,56.266,10.053,0.883,2.313,1.380,0.701,-10.607,1.625,-126.982,1.676,3.299,1.969,55.916,9.629,0.000,0.147
9,0.655,6.664,2.159,0.164,-2.500,40.618,41.986,9.287,11.046,0,2.000,41.355,10.245,1.054,41.355,10.245,1.054,1.304,1.013,0.334,-21.904,67.411,-41.284,1.288,3.904,3.032,41.449,10.411,0.000,0.130
10,0.085,1.083,0.549,0.644,1.000,49.904,50.735,10.753,11.242,0,0.400,50.352,11.042,0.200,50.352,11.042,0.200,0.518,0.408,0.245,-19.940,-0.000,90.000,1.269,2.115,1.667,50.540,10.900,0.000,0.081
11,0.367,3.561,0.608,0.337,1.000,44.626,45.408,11.731,12.366,0,2.800,45.030,12.017,1.547,45.030,12.017,1.547,1.629,0.353,0.257,-37.942,79.546,-100.093,4.610,6.346,1.377,45.114,11.877,0.000,0.130
12,2.747,20.963,3.395,0.093,2.500,34.948,38.565,11.242,13.588,0,3.200,36.601,12.497,1.487,36.601,12.497,1.487,2.393,1.610,0.464,-26.403,-3.811,-81.348,1.486,5.152,3.466,35.632,12.953,1.200,0.147
13,0.328,3.068,0.796,0.421,1.000,41.644,43.306,12.415,12.904,0,0.800,42.498,12.681,0.342,42.498,12.681,0.342,1.035,0.592,0.243,-2.706,-2.428,84.870,1.748,4.267,2.442,42.817,12.611,0.000,0.130
14,0.108,1.520,0.401,0.376,1.000,37.489,37.832,13.148,13.539,0,2.000,37.645,13.311,1.251,37.645,13.311,1.251,1.290,0.234,0.213,-89.837,85.830,-130.736,5.525,6.051,1.095,37.636,13.246,1.200,0.114
15,1.143,9.899,2.045,0.152,0.000,51.664,54.694,13.686,15.006,0,2.800,53.252,14.260,1.696,53.252,14.260,1.696,1.893,1.275,0.311,11.292,33.503,-107.922,1.484,6.093,4.105,53.424,13.930,0.000,0.130
16,0.105,1.251,0.395,0.638,1.000,38.125,38.516,14.370,14.859,0,1.200,38.323,14.586,0.600,38.323,14.586,0.600,0.876,0.248,0.235,76.973,-80.591,6.967,3.526,3.735,1.059,38.271,14.517,0.000,0.130
17,1.227,11.579,3.109,0.110,-1.000,59.191,61.733,14.566,16.863,0,2.000,60.393,15.825,0.864,60.393,15.825,0.864,1.453,1.304,0.522,31.369,-4.292,59.285,1.115,2.783,2.497,60.022,14.859,0.000,0.130
18,0.068,0.752,0.403,1.226,1.000,19.942,20.431,15.299,15.788,0,0.400,20.200,15.555,0.200,20.200,15.555,0.200,0.408,0.322,0.275,0.000,-90.000,-134.490,1.267,1.482,1.170,20.138,15.397,0.000,0.081
19,0.365,3.219,0.787,0.452,1.000,27.958,28.936,16.032,16.814,0,1.600,28.448,16.428,0.764,28.448,16.428,0.764,1.040,0.489,0.311,43.064,-68.911,43.309,2.126,3.341,1.572,28.398,16.276,0.000,0.130
20,1.318,10.706,2.362,0.160,1.000,18.769,21.897,17.058,19.111,0,2.400,20.213,18.059,0.792,20.213,18.059,0.792,2.124,0.982,0.293,30.834,-17.710,75.714,2.162,7.247,3.353,19.111,17.449,0.000,0.147
21,0.319,3.725,1.015,0.223,0.500,26.003,26.443,17.449,18.769,0,2.400,26.255,18.040,1.537,26.255,18.040,1.537,1.284,0.558,0.237,-72.054,75.932,74.989,2.300,5.408,2.351,26.247,17.938,1.600,0.130
22,0.167,1.958,0.456,0.421,1.000,33.775,34.312,17.694,18.183,0,2.000,34.082,17.933,1.103,34.082,17.933,1.103,1.256,0.281,0.225,-60.538,82.626,-141.406,4.466,5.581,1.250,34.117,17.889,0.800,0.130
23,4.096,29.617,5.145,0.073,-2.000,20.529,25.368,16.716,19.649,0,3.600,22.720,18.167,2.034,22.720,18.167,2.034,2.506,1.450,1.240,3.902,-22.344,81.332,1.729,2.021,1.169,22.728,18.671,1.600,0.163
24,0.374,3.191,0.719,0.486,0.500,52.739,53.375,18.574,19.453,0,1.600,53.089,19.015,0.811,53.089,19.015,0.811,1.166,0.443,0.282,-84.914,79.521,122.721,2.632,4.128,1.569,53.082,19.014,0.400,0.179
25,0.220,2.194,0.495,0.517,1.000,37.001,37.636,18.965,19.502,0,1.600,37.338,19.267,0.758,37.338,19.267,0.758,1.083,0.337,0.245,-55.365,79.785,-165.236,3.213,4.423,1.377,37.392,19.209,0.000,0.147
26,0.084,0.973,0.475,0.869,1.000,46.874,47.509,19.502,20.040,0,0.400,47.171,19.779,0.200,47.171,19.779,0.200,0.422,0.408,0.260,-32.169,-0.000,90.000,1.035,1.623,1.568,47.118,19.649,0.000,0.081
27,1.432,12.121,3.015,0.130,0.500,7.820,11.095,19.307,20.822,0,1.600,9.485,20.031,0.741,9.485,20.031,0.741,1.979,1.022,0.422,15.672,-11.999,69.392,1.937,4.691,2.422,8.700,19.747,0.000,0.147
28,1.762,11.889,1.621,0.209,3.000,36.610,38.223,19.747,21.213,0,2.400,37.470,20.452,1.151,37.470,20.452,1.151,1.399,0.841,0.618,84.013,-84.145,1.119,1.664,2.264,1.361,37.294,20.529,0.000,0.196
29,4.108,36.435,7.857,0.039,-6.000,39.151,42.817,19.062,23.706,0,2.400,40.515,21.408,1.255,40.515,21.408,1.255,3.028,1.487,1.250,87.425,12.139,26.896,2.036,2.423,1.190,39.884,23.070,0.000,0.163
30,0.825,8.011,2.182,0.150,1.000,29.913,31.673,19.942,22.191,0,2.000,30.898,21.109,0.917,30.898,21.109,0.917,1.622,0.945,0.309,-50.816,-36.643,80.424,1.716,5.254,3.061,30.549,21.409,0.000,0.130
31,0.175,1.870,0.469,0.529,1.000,43.648,44.137,21.555,22.093,0,1.600,43.907,21.835,0.816,43.907,21.835,0.816,1.121,0.276,0.246,-82.260,83.096,-154.099,4.061,4.559,1.123,43.844,21.751,0.000,0.130
32,0.792,7.022,1.880,0.205,-1.000,33.775,35.437,21.702,23.266,0,2.400,34.639,22.452,1.003,34.639,22.452,1.003,1.524,0.633,0.437,41.454,-54.947,94.267,2.409,3.486,1.447,34.508,22.337,0.000,0.179
33,2.164,18.306,4.618,0.086,-2.000,45.750,48.438,22.142,24.830,0,2.000,47.310,23.290,0.923,47.310,23.290,0.923,1.602,1.212,1.037,-48.612,3.003,133.793,1.322,1.545,1.169,48.047,22.435,0.000,0.163
34,0.820,8.610,2.589,0.119,0.000,35.681,36.805,22.484,24.537,0,2.000,36.319,23.616,1.076,36.319,23.616,1.076,1.413,1.025,0.503,-81.057,61.154,-88.243,1.378,2.810,2.039,36.219,23.852,0.000,0.130
35,0.793,6.899,1.096,0.217,-1.000,43.941,45.212,23.510,24.635,0,2.000,44.610,24.025,1.032,44.610,24.025,1.032,1.299,0.721,0.410,51.311,-78.714,4.493,1.801,3.165,1.757,44.283,24.097,0.000,0.179
36,1.927,16.398,3.228,0.095,-1.500,28.594,31.429,24.146,26.345,0,2.000,30.286,25.454,0.901,30.286,25.454,0.901,1.662,1.323,0.649,-23.202,9.796,-114.916,1.256,2.559,2.038,30.647,25.417,0.000,0.147
37,0.980,7.801,1.671,0.229,0.500,39.787,41.400,25.074,26.247,0,2.400,40.565,25.697,1.148,40.565,25.697,1.148,1.411,0.889,0.391,-36.576,84.451,-146.818,1.587,3.610,2.275,40.324,25.612,0.800,0.130
38,0.054,0.649,0.351,1.229,1.000,15.250,15.690,25.954,26.394,0,0.400,15.466,26.161,0.200,15.466,26.161,0.200,0.408,0.291,0.268,0.000,-90.000,-138.986,1.402,1.522,1.085,15.348,26.003,0.000,0.081
39,4.768,41.857,8.590,0.035,-8.000,5.670,10.020,25.954,33.628,0,2.400,7.531,30.043,1.035,7.531,30.043,1.035,5.321,2.152,1.259,-77.861,1.053,-163.874,2.472,4.226,1.710,8.847,26.639,0.000,0.130
40,0.500,4.680,1.298,0.276,-0.500,38.516,39.591,25.563,26.736,0,2.000,38.972,26.205,0.881,38.972,26.205,0.881,1.210,0.555,0.415,68.770,68.392,-67.048,2.179,2.915,1.338,38.956,26.150,0.800,0.130
41,1.761,14.712,3.299,0.110,-2.500,37.538,39.982,27.176,29.571,0,2.000,38.871,28.212,0.856,38.871,28.212,0.856,1.715,1.175,0.661,45.536,4.971,-89.542,1.459,2.594,1.778,37.880,27.518,0.000,0.179
42,1.636,13.122,1.397,0.134,1.500,58.751,60.658,27.421,28.691,0,2.400,59.569,28.064,1.222,59.569,28.064,1.222,1.477,0.825,0.630,3.620,70.974,-88.771,1.790,2.344,1.310,59.924,28.251,0.800,0.130
43,0.900,5.872,1.099,0.453,1.000,10.655,12.171,28.447,29.425,0,2.000,11.339,28.985,1.065,11.339,28.985,1.065,1.468,0.506,0.432,-14.831,-66.848,105.563,2.900,3.400,1.172,11.193,28.936,0.000,0.228
44,0.753,5.965,1.295,0.302,0.000,33.726,34.703,28.740,30.451,0,1.600,34.139,29.572,0.892,34.139,29.572,0.892,1.206,0.805,0.370,-80.343,57.132,122.865,1.499,3.263,2.177,34.019,28.985,0.000,0.147
45,0.060,0.878,0.367,0.605,1.000,41.449,42.035,28.887,29.278,0,0.800,41.784,29.084,0.397,41.784,29.084,0.397,0.645,0.307,0.204,24.590,66.833,-90.100,2.102,3.166,1.506,41.840,29.034,0.000,0.081
46,7.124,53.644,9.269,0.037,-12.000,36.267,42.475,29.571,32.602,0,3.600,40.046,31.155,1.563,40.046,31.155,1.563,2.980,1.640,1.418,-5.177,-11.051,89.361,1.816,2.101,1.157,38.076,31.771,0.000,0.163
47,0.146,1.656,0.504,0.533,1.000,49.807,50.393,29.522,30.011,0,1.200,50.132,29.769,0.605,50.132,29.769,0.605,0.837,0.321,0.261,23.238,76.967,-22.864,2.604,3.203,1.230,50.198,29.718,0.000,0.130
48,0.097,1.020,0.475,1.012,1.000,24.390,25.172,29.816,30.255,0,0.400,24.818,30.048,0.200,24.818,30.048,0.200,0.456,0.408,0.270,-7.829,-0.000,90.000,1.118,1.692,1.513,24.879,29.864,0.000,0.081
49,0.130,1.260,0.577,0.955,1.000,16.130,17.010,30.598,31.233,0,0.400,16.560,30.898,0.200,16.560,30.898,0.200,0.543,0.408,0.306,19.128,-0.000,90.000,1.330,1.772,1.332,16.423,30.647,0.000,0.081
50,0.594,5.975,1.484,0.187,1.500,38.125,40.080,31.673,33.433,0,1.600,39.084,32.569,0.700,39.084,32.569,0.700,1.432,0.756,0.298,-46.150,30.069,-103.530,1.894,4.800,2.534,39.151,32.259,0.000,0.114
51,1.900,14.678,2.434,0.129,2.500,57.383,59.387,31.673,34.263,0,2.400,58.531,32.856,1.160,58.531,32.856,1.160,1.844,1.428,0.548,56.462,6.163,-79.644,1.291,3.363,2.604,57.920,32.113,0.000,0.163
52,0.063,0.722,0.384,1.195,1.000,15.250,15.690,32.064,32.553,0,0.400,15.474,32.331,0.200,15.474,32.331,0.200,0.408,0.296,0.284,0.000,-90.000,157.966,1.380,1.436,1.040,15.397,32.162,0.000,0.081
53,0.167,1.681,0.566,0.666,0.000,36.023,36.610,32.406,33.090,0,0.800,36.340,32.744,0.397,36.340,32.744,0.397,0.628,0.368,0.309,46.132,-71.861,26.619,1.708,2.036,1.192,36.316,32.699,0.000,0.130
54,0.823,7.634,1.641,0.172,1.000,3.764,6.599,32.993,34.655,0,1.200,5.322,33.669,0.549,5.322,33.669,0.549,1.882,0.736,0.408,-33.667,-11.110,91.590,2.556,4.614,1.805,6.012,33.286,0.000,0.163
55,0.179,1.755,0.531,0.669,1.000,40.715,41.253,32.895,33.579,0,1.200,40.996,33.226,0.591,40.996,33.226,0.591,0.882,0.304,0.285,80.977,76.263,24.878,2.907,3.100,1.067,41.009,33.188,0.000,0.130
56,0.083,0.952,0.456,0.907,0.500,31.526,32.162,33.677,34.117,0,0.400,31.851,33.906,0.200,31.851,33.906,0.200,0.408,0.406,0.266,0.000,-90.000,-105.505,1.005,1.532,1.525,31.722,33.775,0.000,0.081
57,1.367,14.177,4.746,0.074,-7.000,36.414,39.640,36.414,38.711,0,1.600,38.114,37.664,0.689,38.114,37.664,0.689,1.834,1.028,0.813,38.129,-4.266,65.669,1.783,2.255,1.264,38.809,38.369,0.000,0.130
58,0.208,2.068,0.871,0.555,0.000,30.451,31.380,36.903,37.978,0,1.200,30.889,37.438,0.697,30.889,37.438,0.697,1.089,0.381,0.327,-52.892,-50.292,95.559,2.859,3.330,1.165,30.647,37.636,0.000,0.130
59,0.136,1.604,0.449,0.505,1.000,56.063,56.552,38.174,38.662,0,1.600,56.294,38.446,0.870,56.294,38.446,0.870,1.081,0.279,0.226,-50.748,-83.295,99.536,3.874,4.783,1.235,56.259,38.467,0.000,0.147
60,0.585,4.575,0.952,0.404,1.000,50.149,51.713,38.418,39.102,0,1.600,50.926,38.776,0.839,50.926,38.776,0.839,1.231,0.632,0.297,-0.561,63.545,-76.014,1.946,4.149,2.132,51.175,38.711,0.000,0.179
61,0.068,0.903,0.389,0.708,1.000,39.249,39.738,40.275,40.764,0,0.800,39.490,40.509,0.504,39.490,40.509,0.504,0.580,0.299,0.236,57.845,-72.078,66.865,1.937,2.456,1.268,39.347,40.324,0.000,0.081
62,0.098,1.114,0.517,0.792,1.000,13.344,14.272,41.204,41.644,0,0.400,13.796,41.429,0.200,13.796,41.429,0.200,0.633,0.408,0.231,10.809,-0.000,90.000,1.549,2.738,1.767,13.490,41.253,0.000,0.081
63,2.182,17.934,4.142,0.093,-5.500,26.150,29.473,40.227,42.622,0,4.400,27.653,41.474,2.749,27.653,41.474,2.749,2.157,1.969,0.554,20.940,-68.826,102.403,1.096,3.892,3.551,27.909,41.546,1.600,0.147
64,1.090,10.258,2.559,0.125,0.500,13.979,16.521,41.791,43.501,0,2.400,15.209,42.814,0.958,15.209,42.814,0.958,1.577,1.209,0.586,57.132,-51.042,42.296,1.304,2.694,2.065,14.761,42.768,0.000,0.163
65,2.539,15.887,2.126,0.182,1.000,28.349,30.451,42.524,44.821,0,2.800,29.431,43.702,1.448,29.431,43.702,1.448,1.823,1.371,0.595,-24.588,87.675,-162.741,1.330,3.065,2.304,28.936,42.719,0.000,0.179
66,0.078,1.189,0.752,0.414,2.500,14.566,14.957,43.355,44.332,0,0.400,14.796,43.915,0.200,14.796,43.915,0.200,0.583,0.408,0.216,-77.595,-0.000,90.000,1.427,2.693,1.887,14.859,43.550,0.000,0.081
67,0.384,3.646,1.086,0.344,1.000,38.223,39.396,43.892,45.261,0,2.000,38.790,44.605,1.127,38.790,44.605,1.127,1.500,0.371,0.350,-47.487,-55.781,91.169,4.040,4.281,1.060,38.418,44.919,0.000,0.130
68,0.741,6.061,1.201,0.279,1.000,43.795,45.652,45.066,46.092,0,1.600,44.691,45.629,0.739,44.691,45.629,0.739,1.203,0.864,0.365,19.400,44.050,-69.933,1.392,3.296,2.367,44.772,45.603,0.000,0.147
69,0.470,4.649,1.185,0.249,1.000,35.094,36.121,48.340,49.709,0,2.400,35.585,49.061,1.385,35.585,49.061,1.385,1.547,0.585,0.315,-41.719,-70.905,129.595,2.647,4.907,1.854,35.290,49.367,0.000,0.130
70,0.812,7.666,1.425,0.166,1.500,55.916,56.894,15.054,16.521,0.400,2.800,56.330,15.900,1.675,56.330,15.900,1.675,1.342,0.735,0.481,-76.414,71.102,-115.626,1.826,2.791,1.528,56.650,16.032,1.600,0.130
71,0.699,7.026,1.200,0.159,3.000,53.033,54.597,15.299,16.619,0.400,2.800,53.701,15.876,1.670,53.701,15.876,1.670,1.416,0.899,0.340,-49.250,64.519,-101.275,1.574,4.159,2.642,53.521,16.032,1.600,0.130
