Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_07.tif,165,325.412,1.972,12.962,253.467,9.956,2.324,0.879,92.148,0.399,0.678
