Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_04.tif,36,85.254,2.368,11.818,254.266,11.320,2.234,1.007,90.946,0.444,0.689
