Slice,Count,Total Area,Average Size,%Area,Mean,Perim.,Major,Minor,Angle,Circ.,Solidity
r_n_12.tif,98,158.885,1.621,11.557,254.255,8.299,2.093,0.798,83.356,0.451,0.707
