 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,4,0.266,0,0,0.266
2,0,0,1,0,0,0.000,0,0,0.000
3,54,31,15,57,1538,1.491,31,0,8.825
4,4,2,2,2,126,1.585,2,0,3.248
5,1,0,2,0,30,1.477,0,0,1.477
6,1,0,2,0,9,0.496,0,0,0.496
7,13,7,5,17,398,1.617,7,0,5.082
8,1,0,2,0,2,0.145,0,0,0.145
9,1,0,2,0,20,1.034,0,0,1.034
10,1,0,2,0,2,0.145,0,0,0.145
11,3,1,3,1,9,0.200,1,0,0.273
12,0,0,1,0,0,0.000,0,0,0.000
13,1,0,2,0,4,0.283,0,0,0.283
14,1,0,2,0,43,2.277,0,0,2.277
15,1,0,2,0,14,0.779,0,0,0.779
16,4,2,2,2,112,1.458,2,0,3.028
17,1,0,2,0,99,4.729,0,0,4.729
18,1,0,2,0,12,0.659,0,0,0.659
19,1,0,2,0,2,0.163,0,0,0.163
20,1,0,2,0,35,1.796,0,0,1.796
21,1,0,2,0,20,0.999,0,0,0.999
22,1,0,2,0,23,1.162,0,0,1.162
23,1,0,2,0,18,0.967,0,0,0.967
24,1,0,2,0,0,0.060,0,0,0.060
25,7,4,2,8,153,1.163,4,0,2.522
26,1,0,2,0,69,3.735,0,0,3.735
27,1,0,2,0,1,0.120,0,0,0.120
28,1,0,2,0,1,0.103,0,0,0.103
29,1,0,2,0,1,0.085,0,0,0.085
