 ,Area,Mean,Min,Max,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,3.029,254.848,0,255,15.515,2.236,1.725,173.174,0.158,1.297,0.771,0.620,313,29
2,0.311,255.000,255,255,2.224,0.916,0.432,165.560,0.791,2.119,0.472,0.927,258,54
3,2.399,255.000,255,255,13.515,2.227,1.372,47.406,0.165,1.624,0.616,0.530,403,58
4,0.443,255.000,255,255,3.251,1.130,0.500,27.536,0.527,2.261,0.442,0.803,426,64
5,0.297,255.000,255,255,2.319,0.741,0.510,59.661,0.693,1.455,0.687,0.894,293,73
6,5.605,252.942,0,255,20.183,5.233,1.364,15.764,0.173,3.838,0.261,0.568,279,90
7,0.498,255.000,255,255,3.191,1.140,0.556,86.595,0.614,2.050,0.488,0.850,424,103
8,0.367,255.000,255,255,2.591,0.943,0.496,34.845,0.688,1.903,0.525,0.842,413,119
9,0.476,255.000,255,255,3.236,1.229,0.493,164.497,0.571,2.491,0.401,0.816,156,129
10,1.672,255.000,255,255,9.001,1.768,1.204,97.368,0.259,1.469,0.681,0.554,424,142
11,1.270,255.000,255,255,7.954,2.075,0.779,89.028,0.252,2.662,0.376,0.600,226,161
12,0.270,255.000,255,255,1.969,0.656,0.523,136.007,0.874,1.254,0.797,0.920,142,166
13,0.210,255.000,255,255,1.944,0.628,0.425,0.985,0.698,1.478,0.677,0.869,320,172
14,0.384,253.797,0,255,2.670,0.823,0.594,141.887,0.676,1.385,0.722,0.865,119,178
15,0.787,255.000,255,255,4.964,1.813,0.553,18.165,0.401,3.279,0.305,0.681,283,182
16,1.453,254.682,0,255,6.497,2.217,0.834,33.945,0.432,2.658,0.376,0.751,352,194
17,3.984,239.714,0,255,14.522,4.419,1.148,53.899,0.237,3.850,0.260,0.619,444,202
18,1.860,253.016,0,255,8.591,2.239,1.058,105.759,0.317,2.117,0.472,0.756,157,203
19,0.373,255.000,255,255,2.550,0.783,0.606,118.763,0.720,1.293,0.773,0.851,197,208
20,0.241,255.000,255,255,1.909,0.651,0.471,74.694,0.830,1.383,0.723,0.890,200,230
21,0.682,255.000,255,255,4.097,1.481,0.586,169.152,0.511,2.526,0.396,0.808,290,234
22,1.475,255.000,255,255,7.624,2.285,0.822,51.333,0.319,2.780,0.360,0.707,260,238
23,0.416,255.000,255,255,3.116,0.926,0.572,62.722,0.539,1.620,0.617,0.804,207,249
24,1.243,253.886,0,255,5.931,1.585,0.998,60.789,0.444,1.587,0.630,0.802,385,250
25,0.780,255.000,255,255,5.605,1.822,0.545,43.478,0.312,3.345,0.299,0.639,458,258
26,2.281,255.000,255,255,8.626,1.935,1.501,170.679,0.385,1.289,0.776,0.806,299,262
27,0.921,255.000,255,255,4.774,1.480,0.792,164.238,0.508,1.868,0.535,0.761,183,274
28,0.615,255.000,255,255,3.176,1.019,0.769,177.696,0.766,1.326,0.754,0.879,122,280
29,2.298,250.984,0,255,10.706,2.276,1.285,63.271,0.252,1.771,0.565,0.669,142,294
30,0.309,255.000,255,255,2.259,0.770,0.512,115.729,0.762,1.503,0.665,0.877,383,297
31,1.214,255.000,255,255,5.209,1.866,0.829,100.089,0.562,2.252,0.444,0.841,432,305
32,0.993,254.536,0,255,8.421,2.357,0.537,64.153,0.176,4.392,0.228,0.503,199,309
33,0.720,255.000,255,255,4.950,1.049,0.874,93.137,0.369,1.201,0.833,0.769,408,326
34,0.393,255.000,255,255,2.900,0.974,0.513,92.742,0.587,1.896,0.527,0.785,448,330
35,1.607,255.000,255,255,7.078,2.118,0.966,143.009,0.403,2.193,0.456,0.689,368,335
36,1.114,255.000,255,255,4.749,1.561,0.909,120.725,0.621,1.716,0.583,0.849,229,345
37,1.118,255.000,255,255,6.151,1.475,0.965,136.346,0.371,1.529,0.654,0.689,194,370
38,0.233,255.000,255,255,2.610,0.983,0.302,107.071,0.431,3.250,0.308,0.727,94,371
39,1.447,252.769,0,255,6.777,1.788,1.031,12.771,0.396,1.735,0.576,0.704,148,381
40,0.503,255.000,255,255,4.419,1.016,0.630,78.303,0.324,1.611,0.621,0.630,372,383
41,0.210,255.000,255,255,1.909,0.699,0.382,63.711,0.724,1.828,0.547,0.869,247,394
42,2.307,255.000,255,255,13.760,2.418,1.215,107.112,0.153,1.991,0.502,0.534,326,406
43,3.588,249.856,0,255,13.791,3.038,1.504,21.130,0.237,2.020,0.495,0.514,217,412
44,0.514,253.204,0,255,3.618,1.104,0.592,7.274,0.493,1.864,0.536,0.731,165,413
45,0.221,255.000,255,255,2.520,0.796,0.353,15.283,0.437,2.252,0.444,0.751,291,415
46,0.315,255.000,255,255,2.089,0.698,0.575,146.158,0.907,1.214,0.823,0.913,396,416
47,1.399,255.000,255,255,6.773,1.844,0.966,24.062,0.383,1.909,0.524,0.622,411,431
48,0.628,252.061,0,255,4.118,1.621,0.493,132.966,0.465,3.286,0.304,0.803,296,438
49,0.440,255.000,255,255,2.695,0.971,0.576,46.884,0.761,1.686,0.593,0.910,259,462
50,0.293,255.000,255,255,2.440,0.901,0.414,67.945,0.619,2.177,0.459,0.833,283,473
