 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_42_largestArea.tif,3.454,27.126,3.464,1.270,39.796,0.059,2.729,0.366,0.395,566,67
2,0X_42_largestArea.tif,0.331,2.921,1.303,0.324,30.215,0.488,4.026,0.248,0.796,537,85
3,0X_42_largestArea.tif,0.033,0.662,0.212,0.196,0.000,0.935,1.085,0.922,0.818,602,89
4,0X_42_largestArea.tif,0.224,1.919,0.725,0.394,23.596,0.766,1.840,0.543,0.861,594,101
5,0X_42_largestArea.tif,5.538,35.380,4.799,1.469,60.917,0.056,3.266,0.306,0.338,458,105
6,0X_42_largestArea.tif,0.789,5.703,2.460,0.408,15.716,0.305,6.027,0.166,0.763,509,105
7,0X_42_largestArea.tif,0.854,7.611,3.118,0.349,53.026,0.185,8.940,0.112,0.540,468,118
8,0X_42_largestArea.tif,0.241,2.324,1.022,0.300,79.760,0.560,3.409,0.293,0.869,559,155
9,0X_42_largestArea.tif,0.147,1.774,0.677,0.276,47.991,0.585,2.454,0.408,0.798,439,185
10,0X_42_largestArea.tif,1.039,8.724,3.168,0.417,99.793,0.171,7.591,0.132,0.491,425,233
11,0X_42_largestArea.tif,0.076,1.413,0.518,0.187,90.128,0.478,2.778,0.360,0.689,469,245
12,0X_42_largestArea.tif,1.853,14.187,2.527,0.933,126.673,0.116,2.707,0.369,0.315,336,258
13,0X_42_largestArea.tif,0.076,1.002,0.335,0.289,18.053,0.951,1.160,0.862,0.884,444,268
14,0X_42_largestArea.tif,0.217,1.753,0.661,0.418,15.596,0.888,1.583,0.632,0.934,456,300
15,0X_42_largestArea.tif,0.362,2.855,1.155,0.399,9.715,0.558,2.897,0.345,0.816,476,305
16,0X_42_largestArea.tif,0.823,5.099,1.840,0.570,156.342,0.398,3.232,0.309,0.710,407,321
17,0X_42_largestArea.tif,0.100,1.147,0.382,0.332,160.505,0.950,1.150,0.870,0.887,369,323
18,0X_42_largestArea.tif,0.174,1.643,0.657,0.337,70.221,0.809,1.951,0.513,0.906,455,326
19,0X_42_largestArea.tif,1.285,9.698,1.513,1.081,43.002,0.172,1.400,0.714,0.471,499,328
20,0X_42_largestArea.tif,0.557,3.807,1.153,0.615,110.840,0.483,1.873,0.534,0.700,383,348
21,0X_42_largestArea.tif,0.577,3.767,1.636,0.449,145.988,0.511,3.643,0.274,0.764,412,349
22,0X_42_largestArea.tif,0.230,1.774,0.630,0.464,131.145,0.918,1.357,0.737,0.914,336,351
23,0X_42_largestArea.tif,0.219,1.944,0.621,0.449,136.984,0.728,1.384,0.723,0.826,361,366
24,0X_42_largestArea.tif,0.049,0.822,0.288,0.216,54.274,0.910,1.333,0.750,0.871,462,369
25,0X_42_largestArea.tif,0.521,3.973,1.522,0.436,121.212,0.415,3.494,0.286,0.671,327,370
26,0X_42_largestArea.tif,1.646,12.839,2.630,0.797,38.579,0.126,3.301,0.303,0.340,436,384
27,0X_42_largestArea.tif,0.329,3.290,1.389,0.302,79.030,0.382,4.603,0.217,0.762,356,392
28,0X_42_largestArea.tif,0.485,4.435,2.137,0.289,50.645,0.310,7.398,0.135,0.731,399,395
29,0X_42_largestArea.tif,3.076,24.875,2.607,1.502,55.667,0.062,1.736,0.576,0.322,305,403
30,0X_42_largestArea.tif,0.138,1.388,0.533,0.329,53.790,0.897,1.620,0.617,0.905,364,408
31,0X_42_largestArea.tif,0.174,2.164,0.968,0.228,67.769,0.466,4.240,0.236,0.765,245,421
32,0X_42_largestArea.tif,0.385,3.261,1.350,0.363,27.965,0.455,3.714,0.269,0.720,332,424
33,0X_42_largestArea.tif,0.411,3.840,1.769,0.296,84.162,0.350,5.983,0.167,0.850,235,455
34,0X_42_largestArea.tif,0.554,4.684,1.289,0.547,18.872,0.317,2.356,0.424,0.546,371,462
35,0X_42_largestArea.tif,0.105,1.593,0.670,0.199,49.555,0.520,3.357,0.298,0.730,314,488
36,0X_42_largestArea.tif,0.224,2.118,0.955,0.299,89.305,0.628,3.192,0.313,0.912,222,490
37,0X_42_largestArea.tif,0.943,7.290,2.737,0.439,58.859,0.223,6.241,0.160,0.571,271,498
38,0X_42_largestArea.tif,1.902,14.980,2.680,0.903,41.434,0.106,2.968,0.337,0.436,243,500
39,0X_42_largestArea.tif,1.361,7.665,2.308,0.750,35.494,0.291,3.076,0.325,0.675,309,507
40,0X_42_largestArea.tif,0.147,1.438,0.521,0.358,30.197,0.891,1.456,0.687,0.905,213,516
41,0X_42_largestArea.tif,0.123,1.388,0.564,0.278,36.374,0.803,2.033,0.492,0.901,202,550
42,0X_42_largestArea.tif,0.203,2.440,1.093,0.236,25.162,0.428,4.627,0.216,0.815,190,578
