 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_41_largestArea.tif,75.639,214.539,15.386,6.259,13.458,0.021,2.458,0.407,0.341,725,208
2,0X_41_largestArea.tif,0.490,2.880,1.176,0.531,4.192,0.743,2.216,0.451,0.914,514,260
3,0X_41_largestArea.tif,0.239,2.269,0.905,0.336,22.427,0.583,2.696,0.371,0.805,129,298
4,0X_41_largestArea.tif,0.063,0.892,0.293,0.275,45.003,1.000,1.066,0.938,0.875,676,310
5,0X_41_largestArea.tif,0.572,2.911,1.046,0.696,26.572,0.848,1.503,0.665,0.929,647,332
6,0X_41_largestArea.tif,0.074,0.967,0.371,0.255,162.345,0.997,1.458,0.686,0.932,414,337
7,0X_41_largestArea.tif,0.337,2.394,0.787,0.544,70.717,0.738,1.446,0.692,0.896,370,349
8,0X_41_largestArea.tif,0.224,2.174,0.853,0.335,3.871,0.596,2.550,0.392,0.829,280,351
9,0X_41_largestArea.tif,0.237,2.485,0.682,0.442,86.655,0.482,1.542,0.649,0.681,298,351
10,0X_41_largestArea.tif,0.174,1.628,0.586,0.377,99.376,0.823,1.554,0.643,0.873,390,353
11,0X_41_largestArea.tif,0.078,1.207,0.486,0.204,39.499,0.671,2.381,0.420,0.775,403,365
12,0X_41_largestArea.tif,0.194,1.788,0.721,0.342,107.430,0.761,2.108,0.474,0.903,108,376
13,0X_41_largestArea.tif,0.132,1.604,0.626,0.269,120.205,0.645,2.328,0.430,0.793,439,383
14,0X_41_largestArea.tif,0.116,1.207,0.408,0.361,49.010,0.998,1.130,0.885,0.914,513,385
15,0X_41_largestArea.tif,0.025,0.566,0.202,0.160,114.358,0.993,1.264,0.791,0.848,115,395
16,0X_41_largestArea.tif,0.119,1.268,0.454,0.335,26.908,0.934,1.353,0.739,0.898,526,397
17,0X_41_largestArea.tif,0.526,3.682,1.431,0.468,32.215,0.488,3.055,0.327,0.827,466,402
18,0X_41_largestArea.tif,0.289,2.269,0.849,0.434,46.146,0.706,1.956,0.511,0.886,503,406
19,0X_41_largestArea.tif,0.121,1.413,0.469,0.329,37.345,0.763,1.426,0.701,0.882,517,419
20,0X_41_largestArea.tif,0.112,1.182,0.387,0.369,20.331,1.000,1.048,0.954,0.905,456,432
21,0X_41_largestArea.tif,0.098,1.182,0.442,0.281,41.783,0.878,1.570,0.637,0.871,468,449
22,0X_41_largestArea.tif,0.492,2.585,0.845,0.742,40.548,0.926,1.140,0.878,0.940,496,461
23,0X_41_largestArea.tif,0.199,1.653,0.589,0.430,159.899,0.915,1.369,0.730,0.909,509,475
24,0X_41_largestArea.tif,1.263,6.576,2.055,0.782,34.557,0.367,2.627,0.381,0.622,490,486
25,0X_41_largestArea.tif,0.376,3.116,1.026,0.467,56.236,0.487,2.196,0.455,0.727,468,492
26,0X_41_largestArea.tif,0.212,2.550,1.019,0.265,76.740,0.409,3.851,0.260,0.674,415,573
27,0X_41_largestArea.tif,0.083,1.027,0.345,0.307,105.804,0.992,1.123,0.891,0.920,389,587
28,0X_41_largestArea.tif,0.109,1.232,0.408,0.339,81.319,0.898,1.204,0.831,0.909,392,603
