 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_32_largestArea.tif,18.159,95.865,9.917,2.331,80.798,0.025,4.254,0.235,0.344,578,114
2,0X_32_largestArea.tif,0.147,1.714,0.658,0.284,66.527,0.627,2.319,0.431,0.779,611,128
3,0X_32_largestArea.tif,0.440,3.326,1.407,0.398,105.386,0.500,3.535,0.283,0.807,601,170
4,0X_32_largestArea.tif,0.736,5.608,2.605,0.360,85.714,0.294,7.237,0.138,0.759,516,209
5,0X_32_largestArea.tif,0.036,0.712,0.287,0.160,63.054,0.898,1.792,0.558,0.833,606,209
6,0X_32_largestArea.tif,1.328,5.330,2.122,0.797,111.980,0.588,2.662,0.376,0.875,693,226
7,0X_32_largestArea.tif,0.338,2.500,0.864,0.499,56.209,0.680,1.733,0.577,0.850,692,272
8,0X_32_largestArea.tif,0.816,4.172,1.749,0.594,74.281,0.589,2.943,0.340,0.875,610,302
9,0X_32_largestArea.tif,9.177,49.247,3.936,2.969,5.276,0.048,1.326,0.754,0.330,724,307
10,0X_32_largestArea.tif,1.297,6.251,1.582,1.044,144.397,0.417,1.516,0.660,0.716,629,311
11,0X_32_largestArea.tif,0.564,4.939,0.904,0.795,126.569,0.291,1.138,0.879,0.547,485,336
12,0X_32_largestArea.tif,0.165,1.498,0.489,0.429,112.233,0.922,1.139,0.878,0.915,505,337
13,0X_32_largestArea.tif,0.233,2.014,0.813,0.365,142.075,0.723,2.225,0.449,0.878,641,352
14,0X_32_largestArea.tif,0.250,2.896,1.152,0.276,38.631,0.374,4.172,0.240,0.657,624,354
15,0X_32_largestArea.tif,0.110,1.243,0.411,0.342,53.625,0.898,1.200,0.834,0.871,518,355
16,0X_32_largestArea.tif,5.614,25.809,3.282,2.178,34.487,0.106,1.507,0.664,0.492,479,369
17,0X_32_largestArea.tif,0.130,1.473,0.579,0.286,156.948,0.755,2.023,0.494,0.857,537,373
18,0X_32_largestArea.tif,0.105,1.268,0.477,0.280,18.998,0.821,1.702,0.587,0.866,439,379
19,0X_32_largestArea.tif,0.109,1.303,0.493,0.280,31.222,0.804,1.757,0.569,0.845,421,381
20,0X_32_largestArea.tif,0.130,1.473,0.562,0.295,64.730,0.755,1.902,0.526,0.862,446,398
21,0X_32_largestArea.tif,0.152,1.483,0.522,0.371,96.980,0.868,1.409,0.710,0.870,420,399
22,0X_32_largestArea.tif,0.300,2.139,0.675,0.567,92.585,0.825,1.191,0.840,0.890,410,415
23,0X_32_largestArea.tif,0.022,0.481,0.166,0.166,0.000,1.000,1.000,1.000,0.857,779,416
24,0X_32_largestArea.tif,0.552,3.601,1.415,0.496,18.431,0.535,2.851,0.351,0.809,579,419
25,0X_32_largestArea.tif,0.047,1.197,0.501,0.120,85.967,0.413,4.184,0.239,0.675,765,422
26,0X_32_largestArea.tif,0.156,1.438,0.471,0.421,90.000,0.946,1.118,0.895,0.915,684,434
27,0X_32_largestArea.tif,0.034,0.651,0.255,0.171,174.418,1.000,1.491,0.671,0.884,373,439
28,0X_32_largestArea.tif,1.048,8.441,3.240,0.412,57.212,0.185,7.869,0.127,0.598,518,442
29,0X_32_largestArea.tif,0.121,1.268,0.414,0.373,18.129,0.948,1.108,0.902,0.887,610,447
30,0X_32_largestArea.tif,0.474,2.805,1.073,0.562,85.719,0.757,1.908,0.524,0.924,373,449
31,0X_32_largestArea.tif,0.251,2.230,0.966,0.331,38.955,0.636,2.915,0.343,0.853,656,451
32,0X_32_largestArea.tif,0.268,1.969,0.727,0.469,37.731,0.868,1.550,0.645,0.925,610,463
33,0X_32_largestArea.tif,0.443,3.361,1.057,0.534,163.032,0.493,1.979,0.505,0.718,448,470
34,0X_32_largestArea.tif,0.458,3.126,1.295,0.450,38.019,0.589,2.877,0.348,0.804,560,472
35,0X_32_largestArea.tif,0.393,2.429,0.895,0.559,5.655,0.836,1.602,0.624,0.918,353,477
36,0X_32_largestArea.tif,0.109,1.473,0.514,0.269,52.843,0.629,1.915,0.522,0.764,374,497
37,0X_32_largestArea.tif,0.112,1.232,0.431,0.331,23.467,0.928,1.301,0.769,0.905,566,497
38,0X_32_largestArea.tif,0.317,2.479,1.007,0.400,69.718,0.647,2.515,0.398,0.841,538,499
39,0X_32_largestArea.tif,0.022,0.531,0.211,0.131,6.642,0.967,1.610,0.621,0.889,507,500
40,0X_32_largestArea.tif,0.118,1.317,0.448,0.334,91.868,0.852,1.340,0.746,0.897,372,511
41,0X_32_largestArea.tif,0.136,1.363,0.447,0.386,37.883,0.918,1.157,0.864,0.877,518,514
42,0X_32_largestArea.tif,0.342,3.497,1.217,0.358,26.630,0.351,3.403,0.294,0.584,436,524
43,0X_32_largestArea.tif,0.128,1.398,0.537,0.305,50.501,0.826,1.762,0.568,0.877,459,524
44,0X_32_largestArea.tif,0.128,1.413,0.544,0.300,57.044,0.809,1.812,0.552,0.877,343,531
45,0X_32_largestArea.tif,0.103,1.278,0.499,0.263,148.910,0.794,1.899,0.526,0.832,474,537
46,0X_32_largestArea.tif,0.156,2.259,1.007,0.197,20.811,0.383,5.119,0.195,0.732,512,545
