 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_28_largestArea.tif,5.515,21.924,3.903,1.799,106.179,0.144,2.170,0.461,0.538,107,50
2,0X_28_largestArea.tif,2.245,12.953,2.218,1.289,150.497,0.168,1.721,0.581,0.512,151,65
3,0X_28_largestArea.tif,0.280,1.969,0.716,0.498,12.215,0.909,1.438,0.696,0.923,140,104
4,0X_28_largestArea.tif,0.277,2.079,0.813,0.434,78.237,0.805,1.874,0.534,0.913,64,115
5,0X_28_largestArea.tif,5.632,28.762,6.767,1.060,117.834,0.086,6.386,0.157,0.418,155,124
6,0X_28_largestArea.tif,0.208,1.703,0.645,0.411,105.820,0.901,1.569,0.637,0.924,212,226
7,0X_28_largestArea.tif,0.092,1.448,0.449,0.262,77.204,0.553,1.715,0.583,0.718,193,230
8,0X_28_largestArea.tif,1.688,9.842,2.163,0.994,37.439,0.219,2.177,0.459,0.519,195,244
9,0X_28_largestArea.tif,0.461,2.801,1.089,0.540,118.809,0.739,2.018,0.496,0.899,91,255
10,0X_28_largestArea.tif,0.304,2.740,1.039,0.372,84.784,0.509,2.789,0.359,0.748,66,261
11,0X_28_largestArea.tif,0.490,2.715,0.925,0.675,82.384,0.836,1.372,0.729,0.906,120,276
12,0X_28_largestArea.tif,0.253,1.884,0.715,0.451,153.231,0.897,1.587,0.630,0.924,195,282
13,0X_28_largestArea.tif,1.160,7.284,1.828,0.808,163.035,0.275,2.264,0.442,0.652,78,285
14,0X_28_largestArea.tif,0.487,3.973,1.612,0.384,127.079,0.388,4.192,0.239,0.665,135,295
15,0X_28_largestArea.tif,1.341,7.254,1.982,0.861,101.935,0.320,2.302,0.434,0.609,171,298
16,0X_28_largestArea.tif,0.134,1.292,0.433,0.394,0.000,1.000,1.100,0.909,0.925,227,305
17,0X_28_largestArea.tif,0.517,3.533,1.599,0.412,51.720,0.521,3.882,0.258,0.824,89,318
18,0X_28_largestArea.tif,0.199,1.703,0.616,0.412,95.466,0.862,1.496,0.668,0.913,110,320
19,0X_28_largestArea.tif,0.291,2.019,0.632,0.587,132.908,0.898,1.078,0.928,0.942,128,322
20,0X_28_largestArea.tif,2.070,11.395,2.905,0.907,109.674,0.200,3.201,0.312,0.491,162,325
21,0X_28_largestArea.tif,2.146,11.234,1.910,1.431,24.660,0.214,1.335,0.749,0.550,231,330
22,0X_28_largestArea.tif,0.156,1.508,0.554,0.358,51.190,0.860,1.549,0.646,0.882,115,364
23,0X_28_largestArea.tif,0.451,3.180,1.045,0.549,83.614,0.560,1.903,0.525,0.810,133,365
24,0X_28_largestArea.tif,0.628,4.072,1.707,0.468,150.717,0.476,3.646,0.274,0.763,186,377
25,0X_28_largestArea.tif,1.002,5.746,1.271,1.004,70.317,0.381,1.266,0.790,0.674,234,385
26,0X_28_largestArea.tif,0.033,0.651,0.211,0.196,45.000,0.965,1.076,0.930,0.857,157,389
27,0X_28_largestArea.tif,2.193,14.634,2.148,1.300,90.703,0.129,1.652,0.605,0.410,188,391
28,0X_28_largestArea.tif,0.244,1.838,0.646,0.481,87.482,0.908,1.342,0.745,0.934,144,393
29,0X_28_largestArea.tif,0.514,3.402,1.472,0.444,124.866,0.558,3.313,0.302,0.848,140,411
30,0X_28_largestArea.tif,0.092,1.122,0.393,0.299,107.104,0.921,1.318,0.759,0.879,241,423
31,0X_28_largestArea.tif,0.798,3.736,1.269,0.801,109.862,0.718,1.585,0.631,0.907,159,441
32,0X_28_largestArea.tif,1.902,10.979,2.453,0.987,110.037,0.198,2.486,0.402,0.484,232,441
33,0X_28_largestArea.tif,0.340,2.294,0.789,0.549,39.458,0.812,1.438,0.696,0.908,264,441
34,0X_28_largestArea.tif,0.114,1.377,0.549,0.264,66.653,0.755,2.075,0.482,0.875,276,477
35,0X_28_largestArea.tif,7.648,24.511,5.161,1.887,125.423,0.160,2.735,0.366,0.526,167,486
36,0X_28_largestArea.tif,0.456,2.840,1.094,0.531,11.686,0.710,2.060,0.485,0.870,213,492
