 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_11_largestArea.tif,0.136,1.328,0.466,0.370,15.707,0.967,1.259,0.794,0.904,779,113
2,0X_11_largestArea.tif,0.304,2.064,0.755,0.512,49.153,0.897,1.473,0.679,0.918,789,122
3,0X_11_largestArea.tif,0.944,6.082,2.541,0.473,57.466,0.321,5.369,0.186,0.779,782,141
4,0X_11_largestArea.tif,0.364,3.477,1.143,0.405,106.924,0.378,2.822,0.354,0.676,655,152
5,0X_11_largestArea.tif,0.199,1.834,0.648,0.391,149.284,0.744,1.659,0.603,0.797,669,153
6,0X_11_largestArea.tif,0.387,3.618,1.524,0.324,53.862,0.372,4.709,0.212,0.690,635,166
7,0X_11_largestArea.tif,0.306,3.031,1.266,0.308,20.757,0.418,4.116,0.243,0.724,688,192
8,0X_11_largestArea.tif,0.322,2.114,0.768,0.534,70.075,0.906,1.437,0.696,0.932,731,194
9,0X_11_largestArea.tif,28.422,109.970,8.049,4.496,164.646,0.030,1.791,0.558,0.252,746,206
10,0X_11_largestArea.tif,0.110,1.218,0.425,0.331,153.274,0.935,1.283,0.779,0.871,687,207
11,0X_11_largestArea.tif,0.134,1.448,0.598,0.285,35.621,0.802,2.097,0.477,0.876,720,216
12,0X_11_largestArea.tif,0.371,2.309,0.722,0.654,74.263,0.874,1.104,0.906,0.917,326,225
13,0X_11_largestArea.tif,0.206,1.714,0.639,0.411,40.660,0.883,1.557,0.642,0.901,600,228
14,0X_11_largestArea.tif,3.450,15.304,3.069,1.431,150.742,0.185,2.144,0.466,0.542,355,236
15,0X_11_largestArea.tif,0.168,1.774,0.552,0.388,149.474,0.672,1.423,0.703,0.823,328,252
16,0X_11_largestArea.tif,7.326,17.003,5.057,1.845,9.808,0.318,2.742,0.365,0.705,333,271
17,0X_11_largestArea.tif,0.239,1.813,0.651,0.467,86.297,0.913,1.395,0.717,0.930,787,283
18,0X_11_largestArea.tif,0.062,0.907,0.360,0.218,12.274,0.941,1.652,0.605,0.932,623,289
19,0X_11_largestArea.tif,0.136,1.533,0.597,0.290,61.595,0.726,2.060,0.486,0.843,579,293
20,0X_11_largestArea.tif,0.266,2.064,0.790,0.428,129.520,0.784,1.844,0.542,0.867,236,294
21,0X_11_largestArea.tif,0.094,1.292,0.547,0.219,22.042,0.708,2.496,0.401,0.839,674,297
22,0X_11_largestArea.tif,0.056,0.917,0.353,0.202,23.592,0.838,1.743,0.574,0.838,260,300
23,0X_11_largestArea.tif,0.469,3.427,1.248,0.478,157.859,0.501,2.610,0.383,0.785,692,300
24,0X_11_largestArea.tif,0.756,6.232,1.844,0.522,39.595,0.245,3.531,0.283,0.612,613,302
25,0X_11_largestArea.tif,0.188,1.618,0.597,0.401,148.315,0.903,1.490,0.671,0.904,427,310
26,0X_11_largestArea.tif,0.078,1.037,0.355,0.279,61.090,0.909,1.276,0.784,0.869,407,311
27,0X_11_largestArea.tif,0.125,1.653,0.579,0.274,69.759,0.574,2.110,0.474,0.715,566,315
28,0X_11_largestArea.tif,0.346,2.886,0.908,0.485,28.764,0.522,1.873,0.534,0.784,617,316
29,0X_11_largestArea.tif,0.213,2.064,0.592,0.459,21.014,0.630,1.290,0.775,0.792,678,316
30,0X_11_largestArea.tif,0.248,3.247,0.940,0.336,105.853,0.296,2.798,0.357,0.617,796,316
31,0X_11_largestArea.tif,0.022,0.506,0.188,0.147,147.933,1.000,1.281,0.780,0.857,417,322
32,0X_11_largestArea.tif,1.531,8.093,1.977,0.986,51.697,0.294,2.005,0.499,0.559,382,327
33,0X_11_largestArea.tif,0.206,1.809,0.613,0.428,59.186,0.792,1.432,0.698,0.880,594,329
34,0X_11_largestArea.tif,0.080,1.027,0.332,0.306,171.240,0.949,1.085,0.922,0.917,790,339
35,0X_11_largestArea.tif,0.148,1.558,0.609,0.310,24.434,0.768,1.963,0.510,0.845,321,341
36,0X_11_largestArea.tif,0.074,1.037,0.353,0.268,90.784,0.866,1.317,0.760,0.837,362,342
37,0X_11_largestArea.tif,0.559,4.263,1.215,0.586,143.347,0.387,2.074,0.482,0.705,553,343
38,0X_11_largestArea.tif,0.110,1.473,0.597,0.235,107.345,0.639,2.539,0.394,0.803,793,350
39,0X_11_largestArea.tif,0.159,1.568,0.517,0.392,95.469,0.813,1.319,0.758,0.859,584,351
40,0X_11_largestArea.tif,7.038,37.485,3.786,2.367,139.326,0.063,1.600,0.625,0.362,474,352
41,0X_11_largestArea.tif,0.127,1.353,0.434,0.372,88.670,0.870,1.167,0.857,0.886,329,366
42,0X_11_largestArea.tif,0.179,1.523,0.494,0.462,41.172,0.971,1.069,0.935,0.925,405,369
43,0X_11_largestArea.tif,0.688,3.321,0.978,0.895,93.667,0.783,1.093,0.915,0.892,559,371
44,0X_11_largestArea.tif,0.195,2.340,0.697,0.357,162.576,0.448,1.952,0.512,0.673,524,378
45,0X_11_largestArea.tif,0.255,1.933,0.735,0.442,15.241,0.858,1.664,0.601,0.916,394,389
46,0X_11_largestArea.tif,0.150,2.054,0.770,0.248,102.898,0.447,3.103,0.322,0.716,567,417
47,0X_11_largestArea.tif,0.036,0.772,0.275,0.168,66.963,0.764,1.642,0.609,0.800,560,419
48,0X_11_largestArea.tif,0.190,1.593,0.502,0.482,62.833,0.941,1.043,0.959,0.905,384,423
49,0X_11_largestArea.tif,0.270,2.996,0.861,0.398,2.737,0.378,2.162,0.463,0.679,656,426
50,0X_11_largestArea.tif,0.358,2.174,0.727,0.627,48.607,0.952,1.159,0.863,0.936,550,437
51,0X_11_largestArea.tif,0.128,1.438,0.597,0.274,98.701,0.781,2.179,0.459,0.887,480,440
52,0X_11_largestArea.tif,0.861,4.132,1.244,0.882,164.385,0.634,1.411,0.709,0.869,569,446
53,0X_11_largestArea.tif,0.400,3.898,0.927,0.549,12.324,0.331,1.689,0.592,0.733,643,461
