 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_57_largestArea.tif,0.695,4.508,1.673,0.529,91.856,0.430,3.163,0.316,0.718,233,47
2,0X_57_largestArea.tif,0.353,2.355,0.899,0.500,34.874,0.800,1.799,0.556,0.911,262,85
3,0X_57_largestArea.tif,0.195,1.618,0.576,0.432,78.409,0.938,1.335,0.749,0.919,231,113
4,0X_57_largestArea.tif,0.943,6.471,1.814,0.662,136.145,0.283,2.740,0.365,0.509,265,119
5,0X_57_largestArea.tif,0.226,1.763,0.637,0.452,33.742,0.914,1.408,0.710,0.926,227,144
6,0X_57_largestArea.tif,0.581,4.728,1.823,0.406,99.222,0.326,4.492,0.223,0.640,245,153
7,0X_57_largestArea.tif,0.179,1.593,0.554,0.412,46.891,0.887,1.344,0.744,0.896,316,161
8,0X_57_largestArea.tif,0.451,3.616,1.631,0.352,105.993,0.433,4.640,0.216,0.759,226,162
9,0X_57_largestArea.tif,0.154,1.448,0.530,0.369,133.874,0.922,1.436,0.697,0.899,344,169
10,0X_57_largestArea.tif,0.262,2.560,1.046,0.319,145.092,0.503,3.274,0.305,0.736,259,170
11,0X_57_largestArea.tif,0.025,0.531,0.181,0.178,90.000,1.000,1.020,0.981,0.933,284,179
12,0X_57_largestArea.tif,0.154,1.583,0.625,0.313,25.472,0.771,1.994,0.502,0.885,308,181
13,0X_57_largestArea.tif,0.268,1.894,0.650,0.524,54.276,0.938,1.241,0.806,0.916,177,182
14,0X_57_largestArea.tif,0.152,2.114,0.747,0.259,71.433,0.427,2.885,0.347,0.750,145,184
15,0X_57_largestArea.tif,0.271,1.933,0.679,0.509,78.115,0.912,1.336,0.748,0.929,214,189
16,0X_57_largestArea.tif,0.398,3.342,1.367,0.371,51.341,0.448,3.689,0.271,0.726,276,193
17,0X_57_largestArea.tif,0.253,3.131,1.434,0.225,20.889,0.325,6.379,0.157,0.733,169,200
18,0X_57_largestArea.tif,0.224,1.919,0.726,0.393,64.705,0.766,1.846,0.542,0.899,360,211
19,0X_57_largestArea.tif,0.413,3.095,1.238,0.424,11.633,0.541,2.919,0.343,0.843,328,215
20,0X_57_largestArea.tif,0.257,2.384,1.058,0.309,176.855,0.568,3.419,0.292,0.855,159,216
21,0X_57_largestArea.tif,1.775,11.964,1.962,1.152,116.153,0.156,1.703,0.587,0.399,273,221
22,0X_57_largestArea.tif,0.143,1.438,0.493,0.369,45.056,0.869,1.335,0.749,0.893,144,224
23,0X_57_largestArea.tif,0.049,0.952,0.412,0.151,131.995,0.677,2.723,0.367,0.783,186,226
24,0X_57_largestArea.tif,0.092,1.133,0.416,0.282,48.539,0.904,1.473,0.679,0.857,335,232
25,0X_57_largestArea.tif,0.286,1.944,0.619,0.588,7.160,0.951,1.052,0.950,0.927,309,234
26,0X_57_largestArea.tif,0.123,1.508,0.564,0.278,160.743,0.680,2.031,0.492,0.805,214,237
27,0X_57_largestArea.tif,0.199,1.969,0.824,0.308,116.171,0.645,2.679,0.373,0.866,274,253
28,0X_57_largestArea.tif,0.295,2.751,1.244,0.302,123.596,0.490,4.120,0.243,0.811,161,264
29,0X_57_largestArea.tif,0.566,4.068,1.660,0.434,113.586,0.430,3.821,0.262,0.722,186,279
30,0X_57_largestArea.tif,0.385,2.801,1.011,0.485,60.394,0.617,2.083,0.480,0.822,327,285
31,0X_57_largestArea.tif,0.279,1.994,0.699,0.508,55.474,0.881,1.376,0.727,0.925,348,290
32,0X_57_largestArea.tif,0.709,5.340,1.704,0.530,130.713,0.313,3.214,0.311,0.542,162,291
33,0X_57_largestArea.tif,0.161,1.533,0.568,0.361,25.241,0.861,1.573,0.636,0.894,305,295
34,0X_57_largestArea.tif,0.224,1.933,0.758,0.377,66.280,0.754,2.012,0.497,0.905,259,301
35,0X_57_largestArea.tif,0.230,1.823,0.676,0.433,39.428,0.868,1.563,0.640,0.910,307,312
36,0X_57_largestArea.tif,0.156,1.543,0.608,0.326,52.755,0.821,1.864,0.537,0.882,290,317
37,0X_57_largestArea.tif,0.409,2.535,0.967,0.539,45.142,0.800,1.795,0.557,0.906,321,318
38,0X_57_largestArea.tif,0.114,1.243,0.420,0.345,134.599,0.928,1.218,0.821,0.881,202,320
39,0X_57_largestArea.tif,0.318,3.045,1.338,0.303,155.646,0.431,4.419,0.226,0.770,189,352
40,0X_57_largestArea.tif,0.512,3.477,1.516,0.430,118.135,0.532,3.525,0.284,0.820,231,359
