 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_56_largestArea.tif,0.340,2.871,0.844,0.513,72.583,0.519,1.645,0.608,0.749,173,76
2,0X_56_largestArea.tif,0.771,5.991,1.705,0.576,111.963,0.270,2.963,0.338,0.527,108,85
3,0X_56_largestArea.tif,4.614,30.413,4.955,1.186,100.504,0.063,4.180,0.239,0.439,140,94
4,0X_56_largestArea.tif,1.138,6.197,2.025,0.716,84.855,0.372,2.829,0.353,0.671,132,122
5,0X_56_largestArea.tif,0.027,0.566,0.212,0.163,80.538,1.000,1.295,0.772,0.857,148,128
6,0X_56_largestArea.tif,0.094,1.278,0.563,0.213,126.266,0.724,2.647,0.378,0.839,180,131
7,0X_56_largestArea.tif,0.194,1.608,0.514,0.479,12.854,0.941,1.074,0.931,0.934,107,140
8,0X_56_largestArea.tif,0.025,0.566,0.212,0.152,90.000,0.993,1.388,0.720,0.824,113,156
9,0X_56_largestArea.tif,0.177,1.523,0.487,0.464,45.009,0.961,1.049,0.953,0.920,163,172
10,0X_56_largestArea.tif,0.581,4.168,1.655,0.447,118.451,0.420,3.702,0.270,0.747,121,179
11,0X_56_largestArea.tif,0.060,0.917,0.300,0.253,45.000,0.892,1.188,0.842,0.835,164,222
12,0X_56_largestArea.tif,0.458,3.481,1.376,0.424,96.771,0.475,3.248,0.308,0.771,129,236
13,0X_56_largestArea.tif,0.183,1.653,0.616,0.378,106.324,0.840,1.631,0.613,0.886,189,257
14,0X_56_largestArea.tif,3.698,18.648,3.274,1.438,128.140,0.134,2.276,0.439,0.510,146,264
15,0X_56_largestArea.tif,0.257,1.944,0.767,0.426,123.346,0.854,1.800,0.556,0.922,219,272
16,0X_56_largestArea.tif,1.028,5.099,2.020,0.648,112.675,0.497,3.118,0.321,0.802,169,279
17,0X_56_largestArea.tif,0.590,4.774,1.861,0.404,69.497,0.325,4.609,0.217,0.617,237,285
18,0X_56_largestArea.tif,0.300,2.315,1.002,0.382,134.126,0.704,2.625,0.381,0.888,246,317
19,0X_56_largestArea.tif,0.593,3.867,1.524,0.496,119.744,0.499,3.076,0.325,0.764,234,332
20,0X_56_largestArea.tif,0.259,2.454,1.007,0.327,178.885,0.540,3.076,0.325,0.786,214,343
21,0X_56_largestArea.tif,0.371,2.645,1.085,0.435,159.752,0.666,2.491,0.401,0.869,133,347
22,0X_56_largestArea.tif,0.291,2.595,1.133,0.327,150.897,0.544,3.461,0.289,0.850,266,365
23,0X_56_largestArea.tif,0.092,1.097,0.370,0.318,14.894,0.963,1.165,0.858,0.879,166,371
24,0X_56_largestArea.tif,0.241,2.680,1.213,0.253,59.340,0.421,4.802,0.208,0.760,146,380
25,0X_56_largestArea.tif,0.275,1.944,0.686,0.511,139.258,0.915,1.343,0.744,0.918,243,391
26,0X_56_largestArea.tif,3.646,22.963,2.740,1.694,153.219,0.087,1.618,0.618,0.351,177,392
27,0X_56_largestArea.tif,0.139,1.353,0.512,0.346,96.843,0.957,1.480,0.676,0.922,306,396
28,0X_56_largestArea.tif,0.141,1.533,0.569,0.316,159.896,0.755,1.802,0.555,0.852,236,412
29,0X_56_largestArea.tif,0.237,2.390,0.965,0.313,151.515,0.522,3.084,0.324,0.780,260,415
30,0X_56_largestArea.tif,0.118,1.232,0.428,0.350,48.725,0.973,1.223,0.818,0.922,153,420
31,0X_56_largestArea.tif,0.630,4.143,1.635,0.490,112.921,0.461,3.333,0.300,0.735,304,434
32,0X_56_largestArea.tif,0.282,2.770,0.928,0.387,68.849,0.462,2.396,0.417,0.692,199,463
33,0X_56_largestArea.tif,4.966,30.612,3.376,1.873,73.950,0.067,1.802,0.555,0.183,351,474
34,0X_56_largestArea.tif,6.749,33.558,4.961,1.732,109.053,0.075,2.865,0.349,0.490,207,482
35,0X_56_largestArea.tif,0.671,4.950,2.265,0.377,119.472,0.344,6.002,0.167,0.709,394,533
36,0X_56_largestArea.tif,0.411,3.155,1.399,0.374,104.081,0.518,3.741,0.267,0.815,367,537
37,0X_56_largestArea.tif,0.043,0.747,0.279,0.198,165.462,0.978,1.412,0.708,0.857,244,574
38,0X_56_largestArea.tif,0.469,3.587,1.432,0.417,128.650,0.458,3.439,0.291,0.707,449,611
39,0X_56_largestArea.tif,0.266,1.944,0.692,0.490,177.182,0.885,1.413,0.708,0.910,430,616
40,0X_56_largestArea.tif,1.292,8.335,2.242,0.734,114.435,0.234,3.055,0.327,0.510,263,628
41,0X_56_largestArea.tif,1.578,7.039,1.626,1.235,135.662,0.400,1.317,0.759,0.797,233,638
42,0X_56_largestArea.tif,4.141,19.621,2.866,1.840,29.382,0.135,1.558,0.642,0.424,452,651
43,0X_56_largestArea.tif,7.729,50.296,4.895,2.011,154.150,0.038,2.435,0.411,0.221,471,656
44,0X_56_largestArea.tif,0.355,2.990,1.301,0.347,0.269,0.499,3.747,0.267,0.831,356,657
45,0X_56_largestArea.tif,0.261,1.848,0.598,0.555,26.260,0.958,1.079,0.927,0.929,305,664
46,0X_56_largestArea.tif,0.315,2.519,1.050,0.382,92.141,0.624,2.752,0.363,0.904,506,681
47,0X_56_largestArea.tif,0.356,2.525,0.950,0.478,73.045,0.703,1.989,0.503,0.876,527,704
48,0X_56_largestArea.tif,0.378,2.666,1.125,0.428,139.255,0.669,2.627,0.381,0.846,559,711
49,0X_56_largestArea.tif,2.035,12.835,2.087,1.242,176.886,0.155,1.681,0.595,0.495,551,723
50,0X_56_largestArea.tif,0.074,0.977,0.311,0.303,139.065,0.976,1.026,0.975,0.882,353,727
51,0X_56_largestArea.tif,1.201,8.242,3.985,0.384,147.282,0.222,10.381,0.096,0.756,318,729
52,0X_56_largestArea.tif,0.574,4.122,1.912,0.382,20.536,0.424,5.006,0.200,0.850,400,735
53,0X_56_largestArea.tif,0.159,1.548,0.583,0.347,94.598,0.835,1.679,0.596,0.912,516,739
54,0X_56_largestArea.tif,0.060,0.892,0.290,0.262,152.813,0.943,1.108,0.903,0.835,598,753
55,0X_56_largestArea.tif,0.071,0.952,0.321,0.280,7.246,0.978,1.147,0.872,0.857,541,761
56,0X_56_largestArea.tif,0.141,1.363,0.439,0.409,90.000,0.955,1.072,0.933,0.886,603,761
57,0X_56_largestArea.tif,0.125,1.268,0.444,0.358,119.234,0.976,1.239,0.807,0.914,623,767
58,0X_56_largestArea.tif,0.355,2.685,0.904,0.499,162.245,0.618,1.811,0.552,0.831,586,769
59,0X_56_largestArea.tif,0.186,1.608,0.593,0.400,86.804,0.906,1.480,0.675,0.924,558,785
60,0X_56_largestArea.tif,0.434,3.668,1.040,0.531,165.821,0.406,1.958,0.511,0.652,571,799
61,0X_56_largestArea.tif,0.163,1.533,0.562,0.369,148.783,0.871,1.523,0.656,0.896,545,800
62,0X_56_largestArea.tif,0.293,2.305,0.900,0.415,135.231,0.693,2.170,0.461,0.835,632,803
63,0X_56_largestArea.tif,0.047,0.747,0.288,0.208,144.462,1.000,1.386,0.721,0.867,621,804
64,0X_56_largestArea.tif,0.217,2.220,0.892,0.310,137.270,0.554,2.880,0.347,0.764,599,812
