 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,0X_07_largestArea.tif,0.329,2.740,0.953,0.440,59.265,0.551,2.165,0.462,0.768,199,52
2,0X_07_largestArea.tif,0.109,1.373,0.526,0.263,22.508,0.723,2.002,0.499,0.811,102,85
3,0X_07_largestArea.tif,3.179,15.860,2.242,1.805,51.203,0.159,1.242,0.805,0.581,625,85
4,0X_07_largestArea.tif,0.358,3.977,1.765,0.258,161.816,0.285,6.832,0.146,0.622,145,89
5,0X_07_largestArea.tif,5.131,31.332,4.584,1.425,176.856,0.066,3.217,0.311,0.445,122,94
6,0X_07_largestArea.tif,0.116,1.232,0.389,0.379,62.963,0.958,1.028,0.973,0.908,260,97
7,0X_07_largestArea.tif,0.147,1.438,0.513,0.364,71.441,0.891,1.410,0.709,0.905,93,109
8,0X_07_largestArea.tif,0.221,1.703,0.545,0.516,101.943,0.956,1.057,0.946,0.921,543,121
9,0X_07_largestArea.tif,0.273,2.844,1.271,0.274,2.267,0.424,4.641,0.215,0.784,329,123
10,0X_07_largestArea.tif,0.072,1.072,0.432,0.213,44.002,0.791,2.029,0.493,0.842,268,129
11,0X_07_largestArea.tif,0.282,2.711,1.255,0.286,134.621,0.483,4.380,0.228,0.804,109,130
12,0X_07_largestArea.tif,1.878,14.296,2.268,1.054,127.116,0.115,2.151,0.465,0.400,481,132
13,0X_07_largestArea.tif,0.042,0.736,0.237,0.223,148.901,0.964,1.063,0.941,0.868,458,137
14,0X_07_largestArea.tif,0.729,5.369,1.589,0.584,20.823,0.318,2.720,0.368,0.658,267,141
15,0X_07_largestArea.tif,0.033,0.616,0.228,0.182,0.000,1.000,1.248,0.801,0.947,389,141
16,0X_07_largestArea.tif,0.062,0.857,0.316,0.248,118.068,1.000,1.275,0.784,0.919,202,144
17,0X_07_largestArea.tif,0.204,2.124,0.919,0.283,144.796,0.569,3.246,0.308,0.787,363,144
18,0X_07_largestArea.tif,0.425,2.960,1.148,0.472,26.587,0.610,2.435,0.411,0.820,310,147
19,0X_07_largestArea.tif,4.112,25.506,4.156,1.260,147.632,0.079,3.299,0.303,0.313,424,147
20,0X_07_largestArea.tif,1.979,12.367,1.939,1.300,61.077,0.163,1.492,0.670,0.444,588,147
21,0X_07_largestArea.tif,0.318,2.664,1.173,0.346,95.524,0.564,3.392,0.295,0.900,562,148
22,0X_07_largestArea.tif,0.536,4.408,1.081,0.631,11.656,0.346,1.713,0.584,0.588,482,149
23,0X_07_largestArea.tif,0.478,4.033,1.023,0.594,139.964,0.369,1.722,0.581,0.679,134,152
24,0X_07_largestArea.tif,0.076,0.992,0.362,0.267,0.000,0.971,1.357,0.737,0.933,209,152
25,0X_07_largestArea.tif,0.221,1.763,0.608,0.463,174.623,0.892,1.314,0.761,0.910,332,153
26,0X_07_largestArea.tif,0.630,4.593,1.174,0.683,169.888,0.375,1.718,0.582,0.679,174,158
27,0X_07_largestArea.tif,0.141,1.473,0.529,0.339,72.075,0.817,1.559,0.641,0.876,597,163
28,0X_07_largestArea.tif,0.396,2.871,1.174,0.430,138.680,0.604,2.734,0.366,0.814,254,164
29,0X_07_largestArea.tif,0.132,1.353,0.470,0.358,136.548,0.907,1.312,0.762,0.890,371,172
30,0X_07_largestArea.tif,0.210,1.979,0.843,0.317,53.416,0.673,2.661,0.376,0.859,234,174
31,0X_07_largestArea.tif,0.150,1.402,0.448,0.427,22.896,0.959,1.049,0.954,0.933,312,174
32,0X_07_largestArea.tif,0.132,1.423,0.576,0.292,134.842,0.820,1.971,0.507,0.880,139,180
33,0X_07_largestArea.tif,0.879,5.703,2.438,0.459,134.225,0.340,5.308,0.188,0.697,170,181
34,0X_07_largestArea.tif,0.337,2.355,0.939,0.456,119.181,0.763,2.060,0.486,0.899,398,200
35,0X_07_largestArea.tif,0.204,1.668,0.584,0.445,90.063,0.923,1.312,0.762,0.926,432,201
36,0X_07_largestArea.tif,0.145,1.388,0.486,0.379,84.957,0.944,1.282,0.780,0.899,157,209
37,0X_07_largestArea.tif,0.092,1.097,0.371,0.317,153.466,0.963,1.168,0.856,0.872,446,210
38,0X_07_largestArea.tif,2.813,19.995,4.271,0.839,34.266,0.088,5.091,0.196,0.319,584,214
39,0X_07_largestArea.tif,0.566,4.896,2.224,0.324,142.820,0.297,6.862,0.146,0.697,615,218
40,0X_07_largestArea.tif,0.537,3.693,1.404,0.487,124.310,0.495,2.879,0.347,0.763,419,219
41,0X_07_largestArea.tif,0.136,1.353,0.417,0.414,29.055,0.932,1.006,0.994,0.904,485,224
42,0X_07_largestArea.tif,0.443,3.367,1.447,0.390,142.965,0.491,3.711,0.269,0.747,200,226
43,0X_07_largestArea.tif,0.474,3.637,1.401,0.431,165.100,0.450,3.250,0.308,0.781,458,227
44,0X_07_largestArea.tif,4.339,30.184,4.692,1.177,128.953,0.060,3.985,0.251,0.332,204,249
45,0X_07_largestArea.tif,0.769,5.746,1.280,0.765,37.144,0.293,1.673,0.598,0.678,647,253
46,0X_07_largestArea.tif,0.090,1.137,0.442,0.261,93.493,0.880,1.693,0.591,0.917,432,254
47,0X_07_largestArea.tif,0.308,2.535,0.937,0.418,73.942,0.601,2.244,0.446,0.771,410,255
48,0X_07_largestArea.tif,2.980,16.538,2.905,1.306,13.008,0.137,2.225,0.449,0.449,413,280
49,0X_07_largestArea.tif,0.259,2.510,1.003,0.328,55.955,0.516,3.053,0.328,0.699,535,284
50,0X_07_largestArea.tif,0.065,0.977,0.361,0.230,84.656,0.857,1.574,0.636,0.837,189,285
51,0X_07_largestArea.tif,0.438,3.010,1.225,0.455,87.863,0.607,2.690,0.372,0.878,365,316
52,0X_07_largestArea.tif,0.311,2.384,1.040,0.381,4.790,0.688,2.732,0.366,0.922,451,318
53,0X_07_largestArea.tif,0.253,2.715,1.189,0.271,116.535,0.432,4.382,0.228,0.784,266,328
54,0X_07_largestArea.tif,5.943,21.766,3.985,1.899,11.721,0.158,2.099,0.476,0.508,348,331
55,0X_07_largestArea.tif,0.092,1.097,0.358,0.328,4.974,0.963,1.090,0.917,0.872,387,340
56,0X_07_largestArea.tif,0.203,1.618,0.587,0.440,152.427,0.973,1.335,0.749,0.933,308,373
57,0X_07_largestArea.tif,0.215,2.068,0.893,0.307,0.371,0.632,2.909,0.344,0.908,227,374
58,0X_07_largestArea.tif,0.201,1.848,0.756,0.338,21.407,0.739,2.235,0.447,0.892,358,399
