 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.043,0,0,0.043
2,1,0,2,0,1,0.103,0,0,0.103
3,1,0,2,0,17,0.871,0,0,0.871
4,1,0,2,0,0,0.060,0,0,0.060
5,7,3,5,7,154,1.156,3,0,1.966
6,1,0,2,0,6,0.351,0,0,0.351
7,1,0,2,0,8,0.418,0,0,0.418
8,1,0,2,0,0,0.060,0,0,0.060
9,1,0,2,0,29,1.558,0,0,1.558
10,1,0,2,0,10,0.591,0,0,0.591
11,7,3,5,5,126,0.941,3,0,2.246
12,1,0,2,0,2,0.145,0,0,0.145
13,1,0,2,0,0,0.060,0,0,0.060
14,3,1,3,3,57,0.967,1,0,1.116
15,1,0,2,0,3,0.223,0,0,0.223
16,1,0,2,0,0,0.060,0,0,0.060
17,1,0,2,0,0,0.060,0,0,0.060
18,1,0,2,0,3,0.188,0,0,0.188
19,1,0,2,0,22,1.190,0,0,1.190
20,3,1,3,1,69,1.144,1,0,2.561
21,1,0,2,0,42,2.040,0,0,2.040
22,12,6,6,10,156,0.727,6,0,1.537
23,1,0,2,0,15,0.910,0,0,0.910
24,1,0,2,0,17,0.924,0,0,0.924
25,1,0,2,0,17,0.924,0,0,0.924
26,1,0,2,0,13,0.719,0,0,0.719
27,1,0,2,0,1,0.103,0,0,0.103
28,1,0,2,0,0,0.060,0,0,0.060
29,3,1,3,1,35,0.603,1,0,0.932
30,0,0,1,0,0,0.000,0,0,0.000
31,1,0,2,0,13,0.754,0,0,0.754
32,1,0,2,0,5,0.308,0,0,0.308
33,1,0,2,0,15,0.786,0,0,0.786
34,1,0,2,0,3,0.241,0,0,0.241
