 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.308,0,0,0.308
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,23,1.127,0,0,1.127
4,1,0,2,0,2,0.180,0,0,0.180
5,3,1,3,3,115,2.071,1,0,3.427
6,1,0,2,0,11,0.528,0,0,0.528
7,1,0,2,0,12,0.588,0,0,0.588
8,3,1,3,1,24,0.447,1,0,0.829
9,1,0,2,0,16,0.758,0,0,0.758
10,1,0,2,0,13,0.719,0,0,0.719
11,1,0,2,0,1,0.120,0,0,0.120
12,1,0,2,0,15,0.910,0,0,0.910
13,3,1,3,1,96,1.674,1,0,2.192
14,3,1,3,3,61,1.118,1,0,2.680
15,1,0,2,0,0,0.060,0,0,0.060
16,3,1,3,3,20,0.401,1,0,0.846
17,1,0,2,0,33,1.534,0,0,1.534
18,1,0,2,0,37,2.057,0,0,2.057
19,1,0,2,0,14,0.761,0,0,0.761
20,1,0,2,0,1,0.120,0,0,0.120
21,1,0,2,0,6,0.386,0,0,0.386
22,1,0,2,0,38,1.958,0,0,1.958
23,3,1,3,1,63,1.036,1,0,2.228
24,1,0,2,0,6,0.368,0,0,0.368
25,1,0,2,0,33,1.587,0,0,1.587
26,1,0,2,0,0,0.060,0,0,0.060
27,1,0,2,0,3,0.223,0,0,0.223
28,0,0,1,0,0,0.000,0,0,0.000
29,1,0,2,0,32,1.615,0,0,1.615
30,1,0,2,0,11,0.581,0,0,0.581
31,1,0,2,0,10,0.521,0,0,0.521
32,5,2,4,6,144,1.499,2,0,3.566
33,1,0,2,0,18,0.932,0,0,0.932
34,3,1,3,3,60,1.092,1,0,2.550
35,1,0,2,0,6,0.298,0,0,0.298
36,1,0,2,0,5,0.290,0,0,0.290
37,1,0,2,0,1,0.120,0,0,0.120
38,0,0,1,0,0,0.000,0,0,0.000
39,1,0,2,0,5,0.308,0,0,0.308
40,1,0,2,0,0,0.060,0,0,0.060
41,5,2,4,4,86,0.879,2,0,1.467
42,3,1,3,3,15,0.342,1,0,0.418
43,1,0,2,0,28,1.392,0,0,1.392
44,1,0,2,0,10,0.486,0,0,0.486
45,1,0,2,0,2,0.128,0,0,0.128
46,1,0,2,0,20,1.069,0,0,1.069
47,1,0,2,0,28,1.392,0,0,1.392
48,1,0,2,0,22,1.119,0,0,1.119
49,5,2,4,2,45,0.506,2,0,0.899
50,3,1,3,1,61,1.042,1,0,2.033
51,1,0,2,0,2,0.180,0,0,0.180
52,1,0,2,0,47,2.447,0,0,2.447
53,1,0,2,0,6,0.386,0,0,0.386
54,1,0,2,0,3,0.188,0,0,0.188
55,3,1,3,3,69,1.190,1,0,2.568
56,1,0,2,0,2,0.163,0,0,0.163
57,1,0,2,0,4,0.230,0,0,0.230
58,1,0,2,0,1,0.103,0,0,0.103
59,1,0,2,0,17,0.871,0,0,0.871
60,1,0,2,0,9,0.531,0,0,0.531
61,5,2,4,2,61,0.664,2,0,1.250
