 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,3,1,3,1,49,0.866,1,0,1.127
2,1,0,2,0,31,1.467,0,0,1.467
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,4,0.283,0,0,0.283
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,14,0.691,0,0,0.691
7,2,1,1,1,92,2.321,1,0,3.223
8,3,1,3,1,26,0.523,1,0,0.747
9,1,0,2,0,17,1.030,0,0,1.030
10,1,0,2,0,3,0.188,0,0,0.188
11,1,0,2,0,1,0.085,0,0,0.085
12,1,0,2,0,2,0.180,0,0,0.180
13,1,0,2,0,2,0.163,0,0,0.163
14,1,0,2,0,20,1.140,0,0,1.140
15,1,0,2,0,36,1.715,0,0,1.715
16,1,0,2,0,9,0.478,0,0,0.478
17,0,0,1,0,0,0.000,0,0,0.000
18,3,1,3,1,25,0.479,1,0,0.659
19,1,0,2,0,42,1.988,0,0,1.988
20,0,0,1,0,0,0.000,0,0,0.000
21,3,1,3,3,22,0.471,1,0,1.002
22,1,0,2,0,1,0.103,0,0,0.103
23,1,0,2,0,37,1.863,0,0,1.863
24,5,2,4,4,108,1.116,2,0,2.394
25,1,0,2,0,45,2.291,0,0,2.291
26,1,0,2,0,24,1.116,0,0,1.116
27,1,0,2,0,9,0.461,0,0,0.461
28,7,3,5,3,108,0.843,3,0,1.615
29,1,0,2,0,2,0.180,0,0,0.180
30,1,0,2,0,4,0.266,0,0,0.266
31,3,1,3,1,66,1.160,1,0,2.129
32,1,0,2,0,8,0.471,0,0,0.471
33,1,0,2,0,49,2.391,0,0,2.391
34,1,0,2,0,1,0.085,0,0,0.085
35,1,0,2,0,9,0.478,0,0,0.478
36,1,0,2,0,3,0.223,0,0,0.223
37,1,0,2,0,12,0.623,0,0,0.623
38,1,0,2,0,1,0.103,0,0,0.103
39,1,0,2,0,17,0.854,0,0,0.854
40,6,3,3,7,43,0.446,3,0,1.002
41,1,0,2,0,1,0.103,0,0,0.103
42,1,0,2,0,15,0.786,0,0,0.786
43,1,0,2,0,14,0.726,0,0,0.726
44,5,2,4,6,51,0.591,2,0,1.102
45,1,0,2,0,18,0.896,0,0,0.896
46,1,0,2,0,10,0.609,0,0,0.609
47,4,2,2,2,89,1.183,2,0,1.869
48,1,0,2,0,0,0.043,0,0,0.043
49,5,2,4,2,54,0.565,2,0,1.264
50,1,0,2,0,6,0.386,0,0,0.386
51,1,0,2,0,17,0.907,0,0,0.907
52,3,1,3,1,77,1.310,1,0,2.599
53,3,1,3,1,48,0.805,1,0,1.417
54,5,2,4,4,83,0.861,2,0,2.473
55,3,1,3,1,74,1.333,1,0,1.491
56,3,1,3,1,29,0.530,1,0,0.719
57,3,1,3,3,19,0.399,1,0,0.623
58,1,0,2,0,28,1.357,0,0,1.357
59,1,0,2,0,4,0.283,0,0,0.283
60,3,1,3,3,32,0.624,1,0,0.932
61,4,2,2,2,33,0.453,2,0,1.052
62,1,0,2,0,17,0.977,0,0,0.977
63,7,3,5,9,150,1.134,3,0,1.803
64,1,0,2,0,7,0.393,0,0,0.393
65,1,0,2,0,9,0.513,0,0,0.513
66,1,0,2,0,23,1.162,0,0,1.162
67,1,0,2,0,29,1.470,0,0,1.470
68,1,0,2,0,7,0.358,0,0,0.358
69,1,0,2,0,32,1.615,0,0,1.615
70,0,0,1,0,0,0.000,0,0,0.000
71,1,0,2,0,0,0.060,0,0,0.060
72,1,0,2,0,13,0.754,0,0,0.754
73,1,0,2,0,0,0.060,0,0,0.060
74,1,0,2,0,32,1.738,0,0,1.738
75,1,0,2,0,2,0.145,0,0,0.145
76,3,1,3,1,53,0.917,1,0,2.086
77,1,0,2,0,6,0.386,0,0,0.386
78,1,0,2,0,16,0.846,0,0,0.846
79,1,0,2,0,20,1.069,0,0,1.069
80,1,0,2,0,5,0.308,0,0,0.308
81,1,0,2,0,20,1.087,0,0,1.087
82,3,1,3,3,62,1.114,1,0,1.325
83,1,0,2,0,6,0.386,0,0,0.386
84,1,0,2,0,1,0.085,0,0,0.085
85,1,0,2,0,0,0.043,0,0,0.043
86,1,0,2,0,26,1.377,0,0,1.377
87,1,0,2,0,1,0.103,0,0,0.103
88,1,0,2,0,5,0.326,0,0,0.326
89,0,0,1,0,0,0.000,0,0,0.000
90,1,0,2,0,40,1.991,0,0,1.991
91,1,0,2,0,13,0.631,0,0,0.631
92,1,0,2,0,2,0.145,0,0,0.145
93,0,0,1,0,0,0.000,0,0,0.000
94,0,0,1,0,0,0.000,0,0,0.000
95,3,1,3,1,32,0.584,1,0,0.899
96,1,0,2,0,1,0.103,0,0,0.103
97,1,0,2,0,17,0.801,0,0,0.801
98,0,0,1,0,0,0.000,0,0,0.000
99,1,0,2,0,17,0.836,0,0,0.836
100,1,0,2,0,16,0.882,0,0,0.882
101,2,1,1,1,27,0.728,1,0,0.899
102,3,1,3,3,59,1.048,1,0,1.820
103,1,0,2,0,20,1.140,0,0,1.140
104,1,0,2,0,27,1.367,0,0,1.367
105,1,0,2,0,7,0.446,0,0,0.446
106,1,0,2,0,2,0.180,0,0,0.180
107,3,1,3,1,21,0.423,1,0,0.453
108,14,7,7,13,213,0.793,7,0,1.881
109,1,0,2,0,0,0.060,0,0,0.060
110,1,0,2,0,1,0.103,0,0,0.103
111,0,0,1,0,0,0.000,0,0,0.000
112,1,0,2,0,50,2.469,0,0,2.469
113,6,3,3,3,86,0.778,3,0,2.429
114,3,1,3,1,110,1.896,1,0,4.210
115,0,0,1,0,0,0.000,0,0,0.000
116,1,0,2,0,0,0.043,0,0,0.043
117,1,0,2,0,13,0.736,0,0,0.736
118,1,0,2,0,2,0.180,0,0,0.180
119,1,0,2,0,2,0.128,0,0,0.128
120,1,0,2,0,7,0.376,0,0,0.376
121,1,0,2,0,2,0.163,0,0,0.163
122,1,0,2,0,17,0.924,0,0,0.924
123,3,1,3,1,91,1.550,1,0,3.188
124,0,0,1,0,0,0.000,0,0,0.000
125,1,0,2,0,7,0.428,0,0,0.428
126,1,0,2,0,0,0.043,0,0,0.043
127,5,2,4,4,203,2.082,2,0,3.729
128,1,0,2,0,1,0.085,0,0,0.085
129,1,0,2,0,1,0.103,0,0,0.103
130,1,0,2,0,38,1.906,0,0,1.906
131,3,1,3,1,17,0.348,1,0,0.489
132,1,0,2,0,3,0.188,0,0,0.188
133,0,0,1,0,0,0.000,0,0,0.000
134,1,0,2,0,31,1.555,0,0,1.555
135,1,0,2,0,16,0.899,0,0,0.899
136,1,0,2,0,0,0.060,0,0,0.060
137,1,0,2,0,0,0.060,0,0,0.060
138,1,0,2,0,0,0.043,0,0,0.043
139,1,0,2,0,3,0.205,0,0,0.205
140,1,0,2,0,17,0.942,0,0,0.942
141,1,0,2,0,5,0.326,0,0,0.326
142,1,0,2,0,0,0.043,0,0,0.043
143,1,0,2,0,20,0.999,0,0,0.999
144,1,0,2,0,14,0.779,0,0,0.779
145,1,0,2,0,14,0.726,0,0,0.726
146,1,0,2,0,8,0.489,0,0,0.489
147,1,0,2,0,23,1.091,0,0,1.091
148,1,0,2,0,20,0.999,0,0,0.999
149,1,0,2,0,18,0.861,0,0,0.861
150,1,0,2,0,6,0.386,0,0,0.386
151,1,0,2,0,9,0.496,0,0,0.496
152,1,0,2,0,27,1.420,0,0,1.420
