 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,17,0.783,0,0,0.783
2,1,0,2,0,17,0.924,0,0,0.924
3,1,0,2,0,26,1.360,0,0,1.360
4,1,0,2,0,5,0.273,0,0,0.273
5,1,0,2,0,6,0.386,0,0,0.386
6,1,0,2,0,7,0.393,0,0,0.393
7,1,0,2,0,0,0.043,0,0,0.043
8,1,0,2,0,1,0.103,0,0,0.103
9,1,0,2,0,5,0.343,0,0,0.343
10,17,9,7,19,343,1.069,9,0,2.790
11,3,1,3,1,26,0.464,1,0,0.563
12,1,0,2,0,1,0.103,0,0,0.103
13,1,0,2,0,1,0.085,0,0,0.085
14,1,0,2,0,0,0.043,0,0,0.043
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,9,0.461,0,0,0.461
17,0,0,1,0,0,0.000,0,0,0.000
18,1,0,2,0,12,0.588,0,0,0.588
19,1,0,2,0,28,1.339,0,0,1.339
20,1,0,2,0,4,0.230,0,0,0.230
21,1,0,2,0,1,0.103,0,0,0.103
22,1,0,2,0,8,0.489,0,0,0.489
23,0,0,1,0,0,0.000,0,0,0.000
24,1,0,2,0,17,0.871,0,0,0.871
25,1,0,2,0,9,0.513,0,0,0.513
26,1,0,2,0,27,1.491,0,0,1.491
27,0,0,1,0,0,0.000,0,0,0.000
28,1,0,2,0,36,1.820,0,0,1.820
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,14,0.744,0,0,0.744
31,3,1,3,1,62,1.092,1,0,2.026
32,1,0,2,0,12,0.588,0,0,0.588
33,1,0,2,0,39,1.895,0,0,1.895
34,1,0,2,0,11,0.563,0,0,0.563
35,3,1,3,3,76,1.336,1,0,2.447
36,1,0,2,0,0,0.060,0,0,0.060
37,1,0,2,0,1,0.120,0,0,0.120
38,2,1,1,1,23,0.599,1,0,0.684
39,1,0,2,0,4,0.266,0,0,0.266
40,1,0,2,0,5,0.308,0,0,0.308
41,1,0,2,0,6,0.351,0,0,0.351
42,1,0,2,0,10,0.486,0,0,0.486
43,1,0,2,0,37,1.933,0,0,1.933
44,3,1,3,1,50,0.928,1,0,1.356
45,1,0,2,0,20,0.964,0,0,0.964
46,1,0,2,0,2,0.163,0,0,0.163
47,1,0,2,0,4,0.213,0,0,0.213
48,9,4,6,6,188,1.099,4,0,3.541
49,1,0,2,0,14,0.726,0,0,0.726
50,5,2,4,2,63,0.667,2,0,1.027
51,1,0,2,0,1,0.085,0,0,0.085
52,1,0,2,0,17,1.012,0,0,1.012
53,1,0,2,0,18,0.896,0,0,0.896
54,1,0,2,0,11,0.546,0,0,0.546
55,1,0,2,0,12,0.676,0,0,0.676
56,0,0,1,0,0,0.000,0,0,0.000
57,1,0,2,0,53,2.702,0,0,2.702
58,3,1,3,3,91,1.520,1,0,2.178
59,5,2,4,4,127,1.358,2,0,2.655
60,1,0,2,0,0,0.060,0,0,0.060
61,1,0,2,0,1,0.103,0,0,0.103
62,1,0,2,0,0,0.060,0,0,0.060
63,1,0,2,0,7,0.464,0,0,0.464
64,1,0,2,0,67,3.421,0,0,3.421
65,5,2,4,6,191,1.966,2,0,4.806
66,3,1,3,1,47,0.856,1,0,1.009
67,1,0,2,0,19,1.080,0,0,1.080
68,1,0,2,0,1,0.085,0,0,0.085
69,0,0,1,0,0,0.000,0,0,0.000
70,1,0,2,0,6,0.386,0,0,0.386
71,1,0,2,0,17,0.924,0,0,0.924
72,1,0,2,0,0,0.060,0,0,0.060
73,1,0,2,0,5,0.255,0,0,0.255
74,1,0,2,0,0,0.060,0,0,0.060
75,1,0,2,0,26,1.395,0,0,1.395
76,1,0,2,0,26,1.201,0,0,1.201
