 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,9,0.531,0,0,0.531
2,1,0,2,0,19,0.939,0,0,0.939
3,1,0,2,0,2,0.163,0,0,0.163
4,3,1,3,1,87,1.546,1,0,2.209
5,1,0,2,0,16,0.864,0,0,0.864
6,0,0,1,0,0,0.000,0,0,0.000
7,0,0,1,0,0,0.000,0,0,0.000
8,1,0,2,0,28,1.392,0,0,1.392
9,1,0,2,0,4,0.283,0,0,0.283
10,1,0,2,0,8,0.471,0,0,0.471
11,3,1,3,1,67,1.075,1,0,2.353
12,3,1,3,1,26,0.470,1,0,0.623
13,1,0,2,0,4,0.301,0,0,0.301
14,0,0,1,0,0,0.000,0,0,0.000
15,1,0,2,0,38,2.011,0,0,2.011
16,5,2,4,4,56,0.628,2,0,1.342
17,1,0,2,0,14,0.726,0,0,0.726
18,1,0,2,0,5,0.308,0,0,0.308
19,1,0,2,0,37,1.951,0,0,1.951
20,1,0,2,0,1,0.120,0,0,0.120
21,3,1,3,1,64,1.091,1,0,1.618
22,1,0,2,0,12,0.606,0,0,0.606
23,1,0,2,0,2,0.163,0,0,0.163
24,1,0,2,0,71,3.468,0,0,3.468
25,1,0,2,0,0,0.060,0,0,0.060
26,1,0,2,0,14,0.726,0,0,0.726
27,1,0,2,0,17,0.907,0,0,0.907
28,0,0,1,0,0,0.000,0,0,0.000
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,12,0.659,0,0,0.659
31,1,0,2,0,15,0.804,0,0,0.804
32,1,0,2,0,6,0.315,0,0,0.315
33,1,0,2,0,0,0.060,0,0,0.060
34,1,0,2,0,25,1.317,0,0,1.317
35,5,2,4,2,74,0.824,2,0,1.225
36,1,0,2,0,19,0.939,0,0,0.939
37,1,0,2,0,21,1.218,0,0,1.218
38,1,0,2,0,5,0.308,0,0,0.308
39,1,0,2,0,20,1.140,0,0,1.140
40,1,0,2,0,48,2.331,0,0,2.331
41,1,0,2,0,16,0.935,0,0,0.935
42,0,0,1,0,0,0.000,0,0,0.000
43,3,1,3,1,59,0.997,1,0,1.179
44,3,1,3,1,95,1.589,1,0,2.186
45,1,0,2,0,2,0.180,0,0,0.180
46,1,0,2,0,2,0.180,0,0,0.180
47,1,0,2,0,9,0.461,0,0,0.461
48,1,0,2,0,18,0.949,0,0,0.949
49,1,0,2,0,11,0.616,0,0,0.616
50,1,0,2,0,69,3.365,0,0,3.365
51,1,0,2,0,11,0.616,0,0,0.616
52,1,0,2,0,6,0.403,0,0,0.403
53,1,0,2,0,1,0.103,0,0,0.103
54,1,0,2,0,9,0.513,0,0,0.513
55,1,0,2,0,5,0.326,0,0,0.326
56,8,4,4,6,142,0.940,4,0,2.908
57,3,1,3,1,76,1.296,1,0,3.333
58,1,0,2,0,2,0.180,0,0,0.180
59,1,0,2,0,4,0.283,0,0,0.283
60,1,0,2,0,0,0.060,0,0,0.060
61,1,0,2,0,15,0.804,0,0,0.804
62,0,0,1,0,0,0.000,0,0,0.000
63,1,0,2,0,10,0.609,0,0,0.609
64,1,0,2,0,31,1.484,0,0,1.484
65,3,1,3,1,30,0.527,1,0,0.581
66,3,1,3,1,113,1.956,1,0,2.352
67,1,0,2,0,0,0.060,0,0,0.060
68,0,0,1,0,0,0.000,0,0,0.000
69,1,0,2,0,25,1.300,0,0,1.300
70,1,0,2,0,1,0.103,0,0,0.103
71,1,0,2,0,26,1.307,0,0,1.307
72,1,0,2,0,7,0.428,0,0,0.428
73,0,0,1,0,0,0.000,0,0,0.000
74,1,0,2,0,26,1.448,0,0,1.448
75,1,0,2,0,4,0.248,0,0,0.248
76,1,0,2,0,11,0.599,0,0,0.599
77,5,2,4,4,126,1.339,2,0,2.309
78,1,0,2,0,8,0.524,0,0,0.524
79,1,0,2,0,18,0.949,0,0,0.949
