 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_22_largestArea.tif,1.585,11.787,1.858,1.086,19.837,0.143,1.710,0.585,0.324,660,103
2,6X_22_largestArea.tif,5.533,27.529,5.717,1.232,63.707,0.092,4.639,0.216,0.379,645,129
3,6X_22_largestArea.tif,1.304,8.381,1.795,0.925,82.584,0.233,1.941,0.515,0.466,511,136
4,6X_22_largestArea.tif,0.286,2.730,0.896,0.406,124.235,0.482,2.206,0.453,0.745,586,141
5,6X_22_largestArea.tif,0.378,3.257,1.445,0.333,127.797,0.448,4.338,0.231,0.741,416,143
6,6X_22_largestArea.tif,0.232,1.848,0.717,0.411,64.350,0.852,1.742,0.574,0.924,615,165
7,6X_22_largestArea.tif,0.174,1.498,0.494,0.448,141.489,0.973,1.103,0.907,0.923,585,167
8,6X_22_largestArea.tif,0.257,2.124,0.876,0.373,23.610,0.715,2.348,0.426,0.887,300,170
9,6X_22_largestArea.tif,1.496,8.692,1.830,1.041,49.497,0.249,1.759,0.569,0.701,326,178
10,6X_22_largestArea.tif,0.071,1.027,0.412,0.218,19.083,0.841,1.890,0.529,0.886,539,178
11,6X_22_largestArea.tif,0.385,2.599,1.078,0.455,76.451,0.717,2.366,0.423,0.930,647,179
12,6X_22_largestArea.tif,0.213,2.184,0.829,0.328,50.794,0.562,2.525,0.396,0.800,402,181
13,6X_22_largestArea.tif,0.175,1.523,0.514,0.435,171.590,0.951,1.181,0.847,0.919,366,189
14,6X_22_largestArea.tif,0.165,1.979,0.747,0.281,18.970,0.528,2.662,0.376,0.734,284,190
15,6X_22_largestArea.tif,7.344,47.907,4.621,2.023,25.742,0.040,2.284,0.438,0.267,603,190
16,6X_22_largestArea.tif,2.500,11.570,2.444,1.303,59.241,0.235,1.876,0.533,0.603,248,192
17,6X_22_largestArea.tif,0.241,1.979,0.820,0.374,126.056,0.772,2.193,0.456,0.890,452,193
18,6X_22_largestArea.tif,0.320,3.091,0.796,0.512,96.324,0.421,1.555,0.643,0.657,535,205
19,6X_22_largestArea.tif,0.268,2.039,0.807,0.422,54.274,0.809,1.911,0.523,0.914,562,205
20,6X_22_largestArea.tif,0.830,6.288,2.440,0.433,130.860,0.264,5.632,0.178,0.591,433,206
21,6X_22_largestArea.tif,0.098,1.197,0.430,0.289,34.817,0.857,1.488,0.672,0.900,418,208
22,6X_22_largestArea.tif,0.170,1.558,0.560,0.387,161.437,0.880,1.446,0.691,0.891,393,210
23,6X_22_largestArea.tif,0.769,4.228,1.473,0.665,67.599,0.541,2.217,0.451,0.790,639,210
24,6X_22_largestArea.tif,0.100,1.288,0.576,0.220,131.722,0.754,2.616,0.382,0.859,203,213
25,6X_22_largestArea.tif,0.022,0.506,0.188,0.147,37.238,1.000,1.281,0.781,0.857,265,217
26,6X_22_largestArea.tif,0.465,3.010,1.148,0.516,102.052,0.645,2.225,0.450,0.850,509,219
