 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_39_largestArea.tif,0.414,3.201,1.353,0.390,32.236,0.508,3.472,0.288,0.779,391,90
2,6X_39_largestArea.tif,0.188,1.558,0.512,0.468,112.637,0.974,1.096,0.913,0.920,335,97
3,6X_39_largestArea.tif,0.280,1.944,0.634,0.564,24.276,0.933,1.124,0.889,0.923,300,103
4,6X_39_largestArea.tif,0.092,1.122,0.371,0.317,26.534,0.921,1.168,0.856,0.872,348,111
5,6X_39_largestArea.tif,0.262,2.599,0.676,0.494,38.887,0.488,1.367,0.732,0.769,451,111
6,6X_39_largestArea.tif,1.266,8.010,2.822,0.571,19.395,0.248,4.937,0.203,0.574,391,112
7,6X_39_largestArea.tif,0.213,2.369,1.067,0.255,18.584,0.478,4.186,0.239,0.784,283,114
8,6X_39_largestArea.tif,1.145,7.184,1.733,0.841,23.680,0.279,2.060,0.486,0.584,465,119
9,6X_39_largestArea.tif,1.551,10.709,2.472,0.799,172.956,0.170,3.095,0.323,0.520,316,126
10,6X_39_largestArea.tif,0.365,2.780,1.184,0.393,72.654,0.594,3.012,0.332,0.860,363,134
11,6X_39_largestArea.tif,1.171,4.713,1.432,1.041,9.086,0.662,1.376,0.727,0.863,287,149
12,6X_39_largestArea.tif,0.342,2.630,1.025,0.425,40.082,0.621,2.411,0.415,0.829,390,152
13,6X_39_largestArea.tif,0.474,3.421,1.171,0.515,4.536,0.509,2.272,0.440,0.788,229,154
14,6X_39_largestArea.tif,0.429,3.041,1.151,0.474,56.538,0.583,2.428,0.412,0.798,343,157
15,6X_39_largestArea.tif,0.420,2.765,1.079,0.495,152.411,0.690,2.179,0.459,0.850,421,157
16,6X_39_largestArea.tif,0.179,1.558,0.563,0.405,112.518,0.927,1.390,0.720,0.921,475,167
17,6X_39_largestArea.tif,0.085,1.062,0.369,0.294,14.527,0.947,1.256,0.796,0.887,89,173
18,6X_39_largestArea.tif,0.125,1.328,0.469,0.339,26.255,0.890,1.384,0.723,0.885,237,173
19,6X_39_largestArea.tif,0.340,2.730,1.120,0.387,68.026,0.573,2.897,0.345,0.821,500,173
20,6X_39_largestArea.tif,5.560,34.713,2.857,2.478,109.790,0.058,1.153,0.867,0.347,219,174
21,6X_39_largestArea.tif,0.215,1.788,0.662,0.414,27.274,0.846,1.600,0.625,0.912,268,174
22,6X_39_largestArea.tif,3.058,15.634,2.449,1.590,32.724,0.157,1.541,0.649,0.500,364,179
23,6X_39_largestArea.tif,0.141,1.353,0.461,0.389,2.196,0.969,1.185,0.844,0.912,95,187
24,6X_39_largestArea.tif,0.101,1.147,0.381,0.339,68.779,0.967,1.123,0.890,0.911,454,195
25,6X_39_largestArea.tif,0.420,3.261,1.320,0.405,71.038,0.496,3.258,0.307,0.764,365,204
26,6X_39_largestArea.tif,0.423,3.458,1.622,0.332,42.595,0.445,4.878,0.205,0.846,444,205
27,6X_39_largestArea.tif,0.745,5.290,1.731,0.548,31.133,0.335,3.158,0.317,0.660,123,206
28,6X_39_largestArea.tif,0.170,1.512,0.539,0.402,93.571,0.934,1.343,0.745,0.949,200,211
29,6X_39_largestArea.tif,0.175,1.533,0.532,0.420,125.107,0.938,1.266,0.790,0.907,404,221
30,6X_39_largestArea.tif,0.239,2.054,0.826,0.368,162.603,0.711,2.241,0.446,0.871,162,222
31,6X_39_largestArea.tif,0.993,8.085,2.256,0.561,22.800,0.191,4.025,0.248,0.587,129,223
32,6X_39_largestArea.tif,0.107,1.257,0.509,0.267,95.773,0.849,1.905,0.525,0.922,205,231
33,6X_39_largestArea.tif,0.559,4.458,1.033,0.689,73.915,0.353,1.500,0.667,0.694,385,232
34,6X_39_largestArea.tif,0.145,1.413,0.497,0.371,75.360,0.911,1.340,0.746,0.894,409,236
35,6X_39_largestArea.tif,0.147,1.377,0.478,0.390,0.000,0.971,1.224,0.817,0.920,439,247
36,6X_39_largestArea.tif,1.371,8.771,1.568,1.113,37.507,0.224,1.409,0.710,0.507,354,250
37,6X_39_largestArea.tif,0.078,1.027,0.380,0.261,7.919,0.927,1.458,0.686,0.896,112,254
38,6X_39_largestArea.tif,0.060,0.892,0.317,0.240,43.361,0.943,1.323,0.756,0.857,406,254
39,6X_39_largestArea.tif,0.027,0.566,0.212,0.163,170.538,1.000,1.295,0.772,0.857,151,265
40,6X_39_largestArea.tif,0.105,1.193,0.434,0.308,39.203,0.927,1.407,0.710,0.866,389,284
41,6X_39_largestArea.tif,0.299,2.315,0.994,0.382,129.410,0.700,2.600,0.385,0.855,237,285
42,6X_39_largestArea.tif,0.116,1.232,0.429,0.343,7.178,0.958,1.251,0.800,0.908,377,293
