 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_41_largestArea.tif,0.170,1.523,0.532,0.407,94.340,0.922,1.305,0.766,0.904,268,78
2,6X_41_largestArea.tif,0.250,1.909,0.702,0.453,151.080,0.861,1.551,0.645,0.908,231,83
3,6X_41_largestArea.tif,0.118,1.413,0.608,0.246,13.755,0.740,2.466,0.405,0.861,212,84
4,6X_41_largestArea.tif,0.138,1.353,0.424,0.413,159.515,0.944,1.025,0.975,0.905,311,90
5,6X_41_largestArea.tif,0.566,3.888,1.268,0.569,121.126,0.471,2.229,0.449,0.702,257,94
6,6X_41_largestArea.tif,1.751,12.972,2.407,0.927,123.809,0.131,2.597,0.385,0.438,366,115
7,6X_41_largestArea.tif,0.054,0.857,0.276,0.251,157.453,0.929,1.101,0.909,0.857,346,120
8,6X_41_largestArea.tif,0.112,1.423,0.548,0.261,24.645,0.696,2.101,0.476,0.827,319,128
9,6X_41_largestArea.tif,0.087,1.062,0.345,0.320,149.405,0.967,1.079,0.927,0.881,345,137
10,6X_41_largestArea.tif,0.803,6.709,1.147,0.892,102.561,0.224,1.286,0.777,0.501,358,143
11,6X_41_largestArea.tif,0.346,2.996,1.250,0.352,111.325,0.484,3.554,0.281,0.749,356,178
12,6X_41_largestArea.tif,0.230,1.933,0.778,0.376,165.638,0.772,2.070,0.483,0.898,424,181
13,6X_41_largestArea.tif,0.107,1.338,0.544,0.250,127.782,0.749,2.176,0.460,0.837,379,184
14,6X_41_largestArea.tif,0.139,1.653,0.679,0.261,175.127,0.640,2.596,0.385,0.782,296,186
15,6X_41_largestArea.tif,0.226,2.595,0.995,0.289,137.406,0.422,3.440,0.291,0.653,414,189
16,6X_41_largestArea.tif,0.688,6.833,1.574,0.556,42.313,0.185,2.832,0.353,0.461,334,192
17,6X_41_largestArea.tif,1.693,5.284,1.883,1.145,136.717,0.762,1.645,0.608,0.917,445,193
18,6X_41_largestArea.tif,0.331,2.560,0.837,0.504,12.704,0.635,1.663,0.601,0.806,408,198
19,6X_41_largestArea.tif,0.062,0.892,0.299,0.262,141.528,0.972,1.140,0.877,0.850,408,218
20,6X_41_largestArea.tif,0.574,5.831,1.523,0.479,36.867,0.212,3.178,0.315,0.463,379,219
21,6X_41_largestArea.tif,0.653,5.360,1.962,0.424,132.377,0.286,4.627,0.216,0.653,479,219
22,6X_41_largestArea.tif,0.516,4.504,1.816,0.362,58.134,0.319,5.024,0.199,0.657,429,220
23,6X_41_largestArea.tif,0.300,2.319,0.967,0.395,158.643,0.702,2.446,0.409,0.888,396,227
24,6X_41_largestArea.tif,0.217,1.778,0.659,0.419,94.675,0.863,1.573,0.636,0.913,116,229
25,6X_41_largestArea.tif,0.241,2.234,0.841,0.364,67.848,0.606,2.307,0.433,0.809,443,235
26,6X_41_largestArea.tif,0.747,6.066,1.512,0.629,24.350,0.255,2.403,0.416,0.468,375,239
27,6X_41_largestArea.tif,0.481,4.624,1.431,0.428,8.733,0.283,3.340,0.299,0.520,474,239
28,6X_41_largestArea.tif,0.510,4.033,1.183,0.549,20.884,0.394,2.155,0.464,0.626,308,240
29,6X_41_largestArea.tif,0.221,1.774,0.649,0.433,41.333,0.882,1.499,0.667,0.910,288,243
30,6X_41_largestArea.tif,0.413,3.651,1.174,0.448,175.704,0.389,2.623,0.381,0.645,465,254
31,6X_41_largestArea.tif,0.145,1.353,0.437,0.421,53.373,0.994,1.038,0.964,0.920,380,255
32,6X_41_largestArea.tif,0.472,4.168,1.269,0.474,30.914,0.342,2.680,0.373,0.652,557,256
33,6X_41_largestArea.tif,1.511,13.701,3.356,0.573,1.345,0.101,5.854,0.171,0.356,325,257
34,6X_41_largestArea.tif,0.675,4.948,1.945,0.442,9.624,0.346,4.405,0.227,0.741,538,262
35,6X_41_largestArea.tif,1.058,6.558,2.197,0.613,39.080,0.309,3.582,0.279,0.690,297,265
36,6X_41_largestArea.tif,0.407,4.288,1.257,0.412,159.473,0.278,3.049,0.328,0.544,575,266
37,6X_41_largestArea.tif,0.228,1.738,0.603,0.481,28.744,0.948,1.253,0.798,0.920,319,289
38,6X_41_largestArea.tif,0.402,3.301,1.446,0.354,159.840,0.463,4.086,0.245,0.775,137,300
