 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_45_largestArea.tif,4.027,17.777,2.772,1.850,122.621,0.160,1.499,0.667,0.454,512,61
2,6X_45_largestArea.tif,0.060,0.867,0.295,0.258,134.999,0.998,1.142,0.875,0.846,471,68
3,6X_45_largestArea.tif,0.188,1.593,0.538,0.445,131.088,0.932,1.208,0.828,0.904,479,77
4,6X_45_largestArea.tif,0.669,4.118,1.655,0.515,55.412,0.496,3.214,0.311,0.800,466,81
5,6X_45_largestArea.tif,0.472,3.827,1.422,0.423,51.806,0.405,3.365,0.297,0.667,492,100
6,6X_45_largestArea.tif,0.423,3.537,1.549,0.348,59.206,0.425,4.452,0.225,0.727,408,114
7,6X_45_largestArea.tif,0.181,1.954,0.859,0.268,41.782,0.595,3.201,0.312,0.820,532,120
8,6X_45_largestArea.tif,1.209,6.400,2.822,0.545,74.960,0.371,5.175,0.193,0.796,426,124
9,6X_45_largestArea.tif,0.801,4.508,1.476,0.691,44.744,0.496,2.135,0.468,0.752,463,124
10,6X_45_largestArea.tif,0.054,0.832,0.286,0.241,11.540,0.986,1.186,0.843,0.857,543,125
11,6X_45_largestArea.tif,2.215,14.163,2.657,1.061,103.452,0.139,2.503,0.399,0.441,510,140
12,6X_45_largestArea.tif,0.100,1.182,0.399,0.318,165.775,0.894,1.256,0.796,0.859,348,146
13,6X_45_largestArea.tif,0.081,1.037,0.328,0.316,4.260,0.951,1.037,0.964,0.865,484,150
14,6X_45_largestArea.tif,0.150,1.487,0.567,0.337,90.736,0.853,1.680,0.595,0.917,401,154
15,6X_45_largestArea.tif,0.154,1.413,0.467,0.419,27.505,0.968,1.115,0.897,0.909,386,155
16,6X_45_largestArea.tif,0.349,2.355,0.872,0.510,107.119,0.791,1.710,0.585,0.900,532,155
17,6X_45_largestArea.tif,1.281,8.721,1.777,0.918,170.466,0.212,1.936,0.516,0.618,365,156
18,6X_45_largestArea.tif,0.185,1.653,0.588,0.399,52.779,0.848,1.472,0.679,0.891,491,162
19,6X_45_largestArea.tif,0.147,1.593,0.556,0.335,86.063,0.726,1.658,0.603,0.822,474,166
20,6X_45_largestArea.tif,0.628,4.253,1.808,0.442,153.092,0.436,4.088,0.245,0.748,429,182
21,6X_45_largestArea.tif,0.054,0.832,0.276,0.251,67.453,0.986,1.101,0.909,0.857,474,188
22,6X_45_largestArea.tif,1.766,7.910,1.908,1.178,30.312,0.355,1.619,0.618,0.683,485,188
23,6X_45_largestArea.tif,2.175,14.401,2.023,1.369,73.418,0.132,1.477,0.677,0.454,354,194
24,6X_45_largestArea.tif,0.212,1.703,0.613,0.439,22.455,0.917,1.396,0.716,0.918,428,198
25,6X_45_largestArea.tif,0.143,1.487,0.603,0.302,87.479,0.812,1.997,0.501,0.929,505,198
26,6X_45_largestArea.tif,0.141,1.413,0.505,0.356,67.559,0.889,1.421,0.704,0.897,401,207
27,6X_45_largestArea.tif,1.335,6.954,1.437,1.183,60.249,0.347,1.215,0.823,0.681,415,218
28,6X_45_largestArea.tif,2.529,13.972,4.147,0.777,35.864,0.163,5.340,0.187,0.559,263,225
29,6X_45_largestArea.tif,0.915,5.450,1.224,0.952,43.272,0.387,1.286,0.778,0.743,480,234
30,6X_45_largestArea.tif,0.204,2.234,0.835,0.312,11.284,0.515,2.680,0.373,0.748,327,235
31,6X_45_largestArea.tif,0.060,0.892,0.290,0.262,27.187,0.943,1.108,0.903,0.835,390,242
32,6X_45_largestArea.tif,1.210,6.813,1.838,0.838,116.667,0.328,2.192,0.456,0.612,413,255
33,6X_45_largestArea.tif,0.105,1.182,0.390,0.343,150.581,0.943,1.137,0.879,0.879,392,272
34,6X_45_largestArea.tif,0.223,1.763,0.651,0.435,64.727,0.899,1.496,0.669,0.925,518,275
35,6X_45_largestArea.tif,0.264,1.994,0.757,0.444,178.577,0.835,1.703,0.587,0.910,452,278
36,6X_45_largestArea.tif,1.239,8.360,2.050,0.770,133.896,0.223,2.662,0.376,0.577,186,287
37,6X_45_largestArea.tif,0.036,0.722,0.231,0.200,134.999,0.873,1.156,0.865,0.769,444,299
38,6X_45_largestArea.tif,3.443,20.309,3.776,1.161,35.121,0.105,3.253,0.307,0.418,421,304
39,6X_45_largestArea.tif,0.262,1.933,0.713,0.468,87.202,0.882,1.524,0.656,0.924,499,307
40,6X_45_largestArea.tif,0.402,2.691,1.089,0.469,137.048,0.697,2.320,0.431,0.844,473,308
41,6X_45_largestArea.tif,0.159,1.664,0.694,0.292,147.650,0.723,2.375,0.421,0.867,436,310
42,6X_45_largestArea.tif,4.107,19.032,5.647,0.926,126.300,0.142,6.098,0.164,0.495,182,322
43,6X_45_largestArea.tif,0.134,1.363,0.504,0.338,116.057,0.906,1.492,0.670,0.886,419,335
44,6X_45_largestArea.tif,0.288,1.944,0.644,0.569,62.232,0.957,1.132,0.883,0.927,242,347
45,6X_45_largestArea.tif,0.181,1.533,0.513,0.449,122.914,0.967,1.143,0.875,0.913,259,351
46,6X_45_largestArea.tif,1.353,7.999,2.852,0.604,11.345,0.266,4.721,0.212,0.614,314,354
47,6X_45_largestArea.tif,1.713,7.599,2.414,0.904,5.649,0.373,2.672,0.374,0.692,289,377
48,6X_45_largestArea.tif,1.209,10.970,2.642,0.583,38.361,0.126,4.535,0.220,0.499,347,392
49,6X_45_largestArea.tif,0.400,3.896,1.836,0.277,16.657,0.331,6.619,0.151,0.739,378,401
50,6X_45_largestArea.tif,0.043,0.736,0.265,0.208,35.291,1.000,1.272,0.786,0.906,334,414
