 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,AR,Round,Solidity,XStart,YStart
1,6X_44_largestArea.tif,0.054,0.832,0.276,0.251,112.547,0.986,1.101,0.909,0.857,577,63
2,6X_44_largestArea.tif,0.141,1.533,0.611,0.294,68.470,0.755,2.080,0.481,0.867,553,77
3,6X_44_largestArea.tif,1.361,8.802,2.228,0.778,37.492,0.221,2.865,0.349,0.545,489,103
4,6X_44_largestArea.tif,0.431,3.292,1.405,0.390,37.597,0.499,3.602,0.278,0.814,518,110
5,6X_44_largestArea.tif,0.210,1.848,0.755,0.354,32.606,0.772,2.131,0.469,0.896,402,152
6,6X_44_largestArea.tif,0.467,3.035,1.229,0.483,101.828,0.637,2.542,0.393,0.873,469,154
7,6X_44_largestArea.tif,0.123,1.268,0.420,0.373,96.539,0.962,1.128,0.886,0.895,211,172
8,6X_44_largestArea.tif,0.423,2.755,1.122,0.481,115.383,0.701,2.335,0.428,0.898,377,172
9,6X_44_largestArea.tif,0.526,3.417,0.898,0.746,171.898,0.567,1.203,0.831,0.761,83,191
10,6X_44_largestArea.tif,1.760,8.532,2.920,0.768,46.858,0.304,3.805,0.263,0.620,253,191
11,6X_44_largestArea.tif,0.107,1.182,0.466,0.292,148.439,0.959,1.594,0.627,0.908,108,208
12,6X_44_largestArea.tif,0.195,2.390,0.852,0.292,125.361,0.430,2.921,0.342,0.653,68,209
13,6X_44_largestArea.tif,1.956,12.082,2.172,1.147,18.336,0.168,1.894,0.528,0.564,96,214
14,6X_44_largestArea.tif,2.101,14.628,3.261,0.820,145.437,0.123,3.976,0.251,0.388,57,218
15,6X_44_largestArea.tif,0.400,2.925,1.234,0.413,13.685,0.587,2.991,0.334,0.831,178,222
16,6X_44_largestArea.tif,0.154,1.448,0.485,0.403,46.654,0.922,1.203,0.831,0.899,406,233
17,6X_44_largestArea.tif,0.849,5.856,1.705,0.634,132.085,0.311,2.689,0.372,0.611,235,237
18,6X_44_largestArea.tif,0.242,1.898,0.707,0.436,20.365,0.845,1.620,0.617,0.924,423,244
19,6X_44_largestArea.tif,0.434,3.607,1.579,0.350,48.531,0.419,4.509,0.222,0.755,392,246
20,6X_44_largestArea.tif,0.103,1.207,0.432,0.304,0.000,0.889,1.424,0.702,0.877,183,255
21,6X_44_largestArea.tif,0.105,1.317,0.513,0.261,105.281,0.760,1.967,0.508,0.885,221,261
22,6X_44_largestArea.tif,0.326,2.589,1.079,0.384,7.749,0.610,2.805,0.356,0.887,119,263
23,6X_44_largestArea.tif,0.174,1.558,0.600,0.369,72.574,0.899,1.625,0.615,0.923,356,269
24,6X_44_largestArea.tif,0.175,1.604,0.633,0.353,49.074,0.858,1.791,0.558,0.890,437,269
25,6X_44_largestArea.tif,0.829,5.039,2.294,0.460,66.313,0.410,4.987,0.201,0.830,386,271
26,6X_44_largestArea.tif,0.069,1.133,0.479,0.183,129.245,0.673,2.616,0.382,0.826,218,279
27,6X_44_largestArea.tif,0.758,4.929,1.457,0.663,153.886,0.392,2.198,0.455,0.700,176,283
28,6X_44_largestArea.tif,0.143,1.458,0.568,0.320,143.806,0.845,1.775,0.563,0.878,207,291
29,6X_44_largestArea.tif,0.138,1.377,0.492,0.356,29.307,0.911,1.382,0.724,0.899,306,294
30,6X_44_largestArea.tif,0.903,5.971,1.306,0.880,39.163,0.318,1.484,0.674,0.599,349,303
31,6X_44_largestArea.tif,0.080,1.037,0.318,0.318,0.000,0.930,1.000,1.000,0.846,210,309
32,6X_44_largestArea.tif,0.250,2.004,0.771,0.413,144.908,0.781,1.868,0.535,0.890,403,309
33,6X_44_largestArea.tif,0.186,1.583,0.533,0.445,34.342,0.935,1.196,0.836,0.920,440,310
34,6X_44_largestArea.tif,1.136,6.332,2.166,0.668,141.363,0.356,3.243,0.308,0.668,239,319
35,6X_44_largestArea.tif,2.998,16.080,2.653,1.439,75.804,0.146,1.845,0.542,0.517,427,338
36,6X_44_largestArea.tif,0.773,5.510,1.531,0.642,80.709,0.320,2.384,0.420,0.571,327,344
37,6X_44_largestArea.tif,0.977,5.365,1.911,0.651,73.608,0.427,2.936,0.341,0.758,360,348
38,6X_44_largestArea.tif,1.650,9.698,2.122,0.990,23.802,0.220,2.143,0.467,0.439,373,371
39,6X_44_largestArea.tif,0.255,2.510,0.970,0.335,107.540,0.509,2.898,0.345,0.748,388,380
40,6X_44_largestArea.tif,0.168,1.749,0.704,0.304,131.359,0.691,2.311,0.433,0.827,292,395
41,6X_44_largestArea.tif,0.315,2.921,1.204,0.333,119.285,0.464,3.618,0.276,0.719,443,408
42,6X_44_largestArea.tif,0.308,2.245,0.911,0.430,128.137,0.767,2.117,0.472,0.895,370,421
43,6X_44_largestArea.tif,0.523,3.992,1.739,0.383,99.422,0.412,4.541,0.220,0.729,357,426
44,6X_44_largestArea.tif,0.384,3.166,1.293,0.378,66.997,0.481,3.423,0.292,0.757,404,428
45,6X_44_largestArea.tif,0.204,1.714,0.639,0.408,139.202,0.875,1.567,0.638,0.904,459,440
46,6X_44_largestArea.tif,0.212,1.678,0.570,0.473,121.443,0.944,1.205,0.830,0.914,329,441
47,6X_44_largestArea.tif,0.125,1.292,0.426,0.374,103.711,0.939,1.139,0.878,0.902,452,453
